bank_country,hostname,latitude,country,time,longitude,language_name,language_code,random_number,iso8601,company,file_name,city,date,pricetag,mac_address
CH,lt-43.schweizer-isler.com,-79.513818,Panama,07:56:03,145.933468,Tagalog,vi,887098,1983-12-17T19:03:10,Hodel Group,voluptate.jpg,Payerne,2016-07-20,"$45,291.90",fe:98:89:c1:07:7a
CH,web-11.hermann.com,20.3193935,Cameroon,18:45:18,-162.466779,Kazakh,ber,347447021,2002-04-03T05:19:44,"Friedli, Schaub and Zimmermann",dignissimos.txt,Zürich,1991-09-15,"$69,428.52",b5:5f:10:6e:d2:89
CH,email-34.schar-wirz.net,-80.3501805,Jordan,15:40:06,-43.235370,Azerbaijani,ks,134,2003-11-11T03:25:11,Jost-Stocker,soluta.odt,Wettingen,1978-06-26,$744.41,63:6a:27:74:09:61
CH,srv-27.lanz-iten.com,2.5032555,Russia,07:06:59,59.578136,Norwegian,cs,94,2003-07-28T13:16:08,Hess-Steffen,sit.tiff,Bassersdorf,2019-01-07,$97.33,93:22:e6:a0:5b:c5
CH,web-76.suter.com,-59.036249,Trinidad and Tobago,04:06:16,-0.609923,Slovak,ne,941268,1999-06-02T17:25:59,Frick-Lüthi,pariatur.gif,Volketswil,1982-05-21,$62.55,08:09:17:c2:2e:37
CH,laptop-11.gfeller.info,-45.651183,Angola,04:37:56,105.037878,Macedonian,mr,639,1988-08-19T11:48:24,Aebi LLC,quos.txt,Steffisburg,2018-02-02,$4.31,ab:c7:d0:de:a5:7e
CH,lt-03.keller-stocker.com,22.112046,SÃ£o TomÃ© and PrÃ­ncipe,14:00:39,-81.573026,Kazakh,mn,94374446,1986-03-26T10:43:36,Bachmann-Furrer,eius.html,Wetzikon,2009-05-22,"$2,373.26",ff:6d:34:7a:e1:53
CH,laptop-79.ernst-thommen.com,-86.553729,Bangladesh,02:14:08,-143.334383,Pushto,uk,784772,1994-03-29T00:09:46,Gfeller Ltd,sunt.json,Thônex,1982-10-22,$54.90,e4:42:80:40:51:6a
CH,desktop-91.benz-zimmermann.net,-6.221550,Oman,06:49:48,-2.697738,Central Khmer,bs,701155,2010-09-29T16:20:42,Steiner Inc,dignissimos.mp4,Köniz,2001-05-14,$36.81,0f:4c:d9:51:a9:0d
CH,laptop-58.favre.net,-73.054657,Senegal,05:19:14,-179.738346,Assamese,it,907140530,1970-04-03T18:04:49,"Meister, Lüthi and Bader",nisi.tiff,Aesch,2015-11-26,$483.23,99:f5:69:16:fc:7d
CH,web-17.knecht.com,-65.4519905,Honduras,21:54:02,49.576538,Dutch,tig,2,1990-11-06T02:33:51,Bühler Group,eligendi.webm,Naters,2016-11-04,$596.56,f9:4f:e9:4e:29:43
CH,email-01.scherrer.com,72.353906,Federated States of Micronesia,23:46:07,-175.230727,Bambara,pa,94978,1996-09-16T22:37:01,Rüegg Group,eveniet.xlsx,Einsiedeln,1982-01-04,$4.52,d6:dc:c3:3a:42:57
CH,desktop-15.wirz-vogt.info,-35.094180,Iceland,22:46:50,-54.906820,Luxembourgish,mni,35,1985-05-07T06:32:43,"Imhof, Bühler and Giger",tempore.bmp,Neuhausen,1993-02-26,$51.71,d6:45:15:5c:84:2b
CH,web-46.graf.com,66.876534,Italy,00:53:54,-42.934190,Malay,raj,4131,2017-12-31T14:00:27,Arnold LLC,quasi.jpg,Vernier,2022-09-16,"$4,056.33",ab:ba:b0:82:1e:9e
CH,laptop-53.lutz-bauer.com,9.0593825,Vanuatu,17:33:06,-5.442203,Bambara,mg,540,1971-08-03T22:50:05,Knecht PLC,facilis.pages,Wallisellen,1973-03-25,$3.87,81:94:ee:8c:1c:cc
CH,email-83.mader.com,70.3771575,Trinidad and Tobago,15:36:25,-35.593816,Xhosa,eo,7,2017-11-14T10:03:13,Hofer PLC,qui.css,Spreitenbach,2015-11-25,$7.14,a9:82:07:fc:9f:40
CH,srv-94.burri.com,20.418790,Russia,21:58:20,84.244677,Sinhala,de,3,2001-03-27T04:37:33,"Michel, Wyss and Fuchs",cumque.mp3,Spiez,1984-05-19,"$5,628.59",e3:6c:f8:47:d5:59
CH,laptop-69.hess.com,19.1594135,Paraguay,20:37:10,168.883708,Sardinian,sa,20,2012-03-27T13:20:10,Hermann LLC,quod.avi,Weinfelden,1973-01-02,"$5,182.16",a7:90:8f:29:79:dc
CH,web-73.blum.info,59.7662675,Qatar,16:43:56,-10.098626,Swati,ha,98,2022-02-01T08:52:44,"Wagner, Furrer and Hasler",ipsam.mp3,Sitten,2021-03-05,$34.29,ef:c8:5c:1c:5b:30
CH,web-97.scharer.net,-66.6574715,Albania,21:33:08,-108.854065,Welsh,wo,7767,2023-06-22T23:36:15,"Ackermann, Thommen and Schenk",maxime.mp3,Küssnacht,2001-10-15,$580.90,e1:95:6d:e6:cd:4b
CH,desktop-87.schneider.com,11.912474,Ukraine,14:46:16,-20.399983,Croatian,fur,0,1985-11-30T21:44:19,Vogel-Bär,nobis.avi,Veyrier,2003-11-29,$8.22,c4:27:01:6a:7d:c9
CH,lt-72.bianchi.com,-88.304681,Eritrea,10:04:25,-92.212272,Ukrainian,mi,607552,2021-10-30T19:42:03,Aebi-Rey,distinctio.doc,Lyss,2007-12-14,$80.87,d7:9c:af:bb:d5:30
CH,srv-62.fluckiger.biz,-25.324696,CÃ´te d'Ivoire,14:00:39,-31.603265,Zulu,tn,4735,1972-06-03T20:07:30,Schnyder-Hess,vel.mp4,Binningen,2005-10-29,"$88,192.16",cb:8b:bc:14:ad:10
CH,desktop-42.koch.com,46.427580,Saint Vincent and the Grenadines,13:21:31,-91.636737,Bambara,fo,0,2015-04-20T04:25:16,"Blum, Flückiger and Merz",illum.gif,Bassersdorf,2019-04-12,"$97,885.58",5a:6e:9b:39:b8:1d
CH,db-57.stutz.net,29.0567625,Haiti,20:14:38,-107.415242,Romanian,mr,4374,1976-03-22T10:55:33,Egger-Zingg,enim.mp3,Gossau,1998-06-28,$817.92,e4:1c:8a:02:b6:00
CH,laptop-86.naf-widmer.info,85.355915,New Zealand,12:03:57,-7.737153,Gaelic,mg,638972,1980-02-03T05:09:26,Hofer-Zimmermann,magni.wav,Münchenbuchsee,1997-01-24,"$54,493.37",ac:92:1f:df:93:c0
CH,email-08.kaser.com,-0.221901,Guyana,21:50:01,28.291929,Faroese,nr,77899,1981-11-15T02:04:06,Kägi and Sons,quia.mp4,Zollikofen,2000-02-09,"$3,515.03",12:26:e2:4b:7c:2e
CH,web-09.geiger-hodel.com,25.2289335,Turkey,14:39:22,13.435703,Marshallese,unm,3579728,2022-07-18T07:50:52,Schäfer-Wirz,corrupti.bmp,Glarus,1995-01-22,"$63,164.02",9b:03:2b:53:8f:b4
CH,email-22.ott-wenger.biz,83.8751905,Costa Rica,21:53:21,-99.171992,Bislama,tig,1000573,2006-03-10T09:37:55,Wirth Ltd,inventore.wav,Mendrisio,1976-01-20,$4.38,f4:c3:cb:48:d5:d8
CH,db-71.pfister.biz,11.7378865,Azerbaijan,19:33:15,14.301862,Turkish,pl,745,1975-12-29T12:33:00,Sutter Ltd,ipsa.html,Gland,1991-02-24,$549.65,dc:f4:2d:c6:c5:e6
CH,desktop-52.fischer-jost.net,-63.8558075,Azerbaijan,09:25:54,122.050001,North Ndebele,os,5987,1981-12-11T05:20:41,Staub PLC,nam.csv,Rapperswil-Jona,2014-07-01,"$27,446.36",f0:3c:50:ac:f2:cb
CH,web-42.wagner-probst.com,82.016024,CÃ´te d'Ivoire,18:59:08,141.721644,Aymara,tn,6,2012-12-19T03:12:56,Berger-Kaufmann,quas.png,Bellinzona,1987-09-06,"$1,242.85",7b:9b:fd:63:9b:88
CH,web-70.hofmann.com,-63.6107285,Brazil,03:19:26,-45.517551,Serbian,fo,173,2008-02-03T16:56:33,"Weber, Flückiger and Wehrli",commodi.flac,Lausanne,1989-03-09,"$9,693.67",4e:ee:e1:ad:d1:ba
CH,laptop-55.albrecht-haas.com,-3.7991245,New Zealand,09:13:32,91.955740,Kikuyu,ne,21,2003-05-27T04:03:16,"Bader, Schnyder and Bieri",vero.bmp,Basel,1970-06-22,"$49,886.29",8a:0e:40:ec:2c:f1
CH,srv-92.mayer.com,-62.519346,Romania,18:21:38,151.021604,Bihari languages,lg,893337,2001-04-07T01:51:37,"Wehrli, Steiner and Scherrer",ipsa.html,Volketswil,2008-04-08,$56.91,43:a6:ef:c7:e8:3f
CH,srv-98.bosshard.com,76.956621,Sierra Leone,07:05:10,68.611530,Hungarian,dz,38139231,1976-12-04T20:41:19,Tanner Group,architecto.avi,Veyrier,1990-03-13,"$8,619.49",47:d6:1c:0e:54:90
CH,lt-24.rey-stockli.com,-51.042884,Slovenia,13:07:02,-103.278578,Tonga,ta,7828456,1975-03-05T06:15:14,"Bättig, Häfliger and Wenger",reprehenderit.csv,Oberwil,1972-10-19,$27.03,4b:01:7d:af:84:45
CH,desktop-66.steiner-amrein.biz,-19.9103525,CÃ´te d'Ivoire,12:23:39,166.417195,Bulgarian,mi,180870723,2010-04-12T18:59:05,Hunziker-Steiner,sed.avi,Davos,2010-10-02,$24.06,48:99:63:9e:91:54
CH,lt-67.kunz.com,-45.765161,Tuvalu,23:47:05,-125.427044,Aragonese,gu,2443384,1971-09-25T06:15:30,Bernasconi and Sons,illo.pages,Amriswil,1971-05-15,$66.98,ba:12:20:d5:72:ed
CH,web-17.jost-siegrist.info,30.748051,Slovenia,03:44:38,115.998469,Urdu,kok,782101,1981-03-26T10:36:23,Felber-Kaiser,ut.pptx,Möhlin,2015-12-25,$1.99,88:c1:37:13:b0:ed
CH,lt-18.tanner.com,-35.641431,Nicaragua,01:54:01,166.952316,Church Slavic,st,31085297,2023-07-15T05:02:33,Staub LLC,ea.wav,Le Grand-Saconnex,2016-10-14,"$54,356.93",34:13:0f:45:11:ed
CH,laptop-69.gerber.info,-10.638277,Australia,22:11:22,123.951712,Kannada,nl,267,2008-09-14T23:17:18,"Ferrari, Wagner and Hess",eaque.mp4,Siders,1993-11-02,$3.65,c2:32:03:d6:f8:35
CH,srv-13.meili.com,-21.317671,Bolivia,16:47:12,145.339040,Interlingue,sr,22,2013-01-08T04:38:07,"Eugster, Aebi and Hartmann",voluptate.docx,Suhr,2004-07-14,$32.58,39:97:b8:7f:23:d3
CH,lt-08.berger.com,-51.7654565,San Marino,12:26:04,-96.692946,Russian,yo,254054,2022-04-19T14:44:40,"Häfliger, Wettstein and Häfliger",dolore.mp3,Adliswil,2015-12-14,$2.57,cd:63:50:ec:c6:01
CH,laptop-31.staub-grob.com,-57.1673485,Nigeria,06:04:40,174.330565,Sundanese,pa,5,2007-08-24T18:37:32,"Baumann, Lang and Merz",ex.jpeg,Wettingen,1988-03-11,$738.00,c7:48:17:50:f1:03
CH,desktop-01.meili.biz,61.893069,Russia,09:22:24,35.718353,Twi,ku,43,1978-01-05T06:14:04,"Bühler, Fischer and Schenk",nulla.js,Lugano,1997-11-22,"$33,139.38",6f:88:61:70:38:6d
CH,laptop-52.wolf.net,53.688840,Eritrea,23:27:35,131.671467,Kikuyu,tg,72,1972-08-17T12:07:16,Sutter-Schlatter,ab.png,Biel/Bienne,2017-02-01,"$7,509.13",e6:67:a8:2f:e4:e9
CH,db-07.buhlmann.net,-18.4756945,El Salvador,01:19:55,111.995623,Chechen,ff,6450737,1999-06-13T07:48:26,Imhof Inc,ullam.flac,Flawil,1997-01-26,$57.07,66:18:a8:8b:60:6a
CH,srv-63.haas-hartmann.com,11.748639,Finland,10:03:53,110.296190,Chinese,ne,2,2002-03-26T03:23:45,Hirt-Walter,explicabo.flac,Aigle,1976-05-26,$1.21,59:56:17:fa:7a:37
CH,email-00.jaggi-hug.com,66.061117,Romania,08:26:46,105.031797,Maori,ber,695187,1998-11-12T06:05:03,Kohler-Fankhauser,quis.json,Solothurn,1979-08-28,"$9,144.92",cf:47:6b:a5:03:35
CH,desktop-82.imhof.com,43.3279415,Monaco,05:11:25,-6.451805,Tatar,csb,7156512,2019-06-03T12:46:38,"Hofmann, Käser and Wolf",adipisci.wav,Arbon,1970-04-08,$113.84,6a:ac:93:5d:13:04
CH,srv-46.schwarz.com,-12.980064,Colombia,23:16:52,75.229853,Nepali,or,25491631,1984-08-27T10:59:00,"Rüegg, Stocker and Hofmann",dolore.tiff,Winterthur,1971-09-09,$768.58,c9:44:de:d0:fc:74
CH,web-60.schneider-kohler.com,-8.248474,Greece,11:25:57,-63.365005,Kanuri,mt,567454072,1980-01-25T16:41:33,Baur LLC,reiciendis.avi,Thalwil,1973-01-10,"$9,504.21",da:14:72:04:79:86
CH,email-11.ruegg.com,75.5114565,Kuwait,10:15:39,90.145078,Xhosa,hak,7938907,1979-05-19T10:29:45,"Gloor, Brunner and Roos",aliquid.bmp,Binningen,2011-10-12,$2.79,80:c1:c1:17:39:53
CH,desktop-71.lang.info,-77.586295,Georgia,20:05:29,64.812878,Kazakh,mr,91868765,1973-01-31T06:23:15,Kohler PLC,incidunt.jpg,Ostermundigen,1978-05-08,$711.84,2d:6b:43:47:8d:30
CH,srv-18.zehnder.com,62.218123,Norway,10:59:42,27.098440,Hausa,is,1455229,2019-10-19T23:00:55,"Brun, Thommen and Bachmann",porro.webm,Meyrin,1980-07-17,"$9,043.36",9a:82:76:33:b1:ae
CH,desktop-92.meyer.com,-21.076924,Sierra Leone,14:09:33,26.065123,Basque,az,4,1987-02-23T10:24:00,Geiger-Herzog,minus.webm,Thalwil,1993-04-15,"$9,769.26",c7:eb:4c:48:38:bf
CH,web-41.bianchi-fluckiger.com,-66.7973325,Zambia,00:00:07,122.841030,South Ndebele,li,34,1985-11-29T17:58:57,Lüscher-Mettler,assumenda.mp4,Pully,2013-10-05,$37.81,1c:37:72:36:41:7b
CH,email-78.bucher.com,53.418793,Canada,14:54:25,123.878124,Gaelic,uk,2,1984-01-27T23:16:07,Müller-Hirt,quaerat.tiff,Allschwil,1973-06-18,$635.38,70:82:5a:e3:d6:df
CH,srv-76.betschart.com,-15.627556,Antigua and Barbuda,07:08:13,-84.584715,Thai,br,33277,2010-09-17T18:36:31,"Rey, Kuhn and Seiler",cum.bmp,Münchenstein,1990-03-27,"$4,805.75",73:c8:34:83:07:8b
CH,db-05.weibel.org,29.741291,Turkmenistan,00:05:15,-102.121785,Macedonian,yi,775297623,2014-05-13T18:13:06,"Wyss, Haas and Tanner",delectus.html,Zug,2021-01-23,"$10,910.13",59:93:95:aa:55:2d
CH,lt-72.betschart.com,89.157605,Qatar,09:51:35,43.906904,Urdu,pt,4519285,1976-12-28T07:37:29,"Tobler, Sigrist and Isler",dolores.mov,Pfäffikon,2003-02-20,$86.93,1d:47:0c:b5:f4:bf
CH,desktop-49.bar-ritter.net,-50.639606,Tonga,06:58:55,127.792159,Hindi,iu,101307,1978-05-23T03:41:33,"Felber, Thommen and Kuhn",nesciunt.tiff,Schaffhausen,1999-11-04,$42.11,f2:ed:23:ca:dc:f9
CH,desktop-24.siegrist.com,66.4939135,Kuwait,05:49:32,175.135653,Dzongkha,ln,2,1984-01-15T01:23:25,"Ackermann, Vogel and Ott",ut.numbers,Bülach,1990-04-14,"$9,123.69",cd:af:8c:3d:66:b0
CH,lt-58.steiger-kohler.info,-88.3851235,Israel,14:31:22,-14.346513,Sichuan Yi,ha,595681,1970-01-12T22:49:18,Braun-Braun,exercitationem.mp3,Bassersdorf,2002-09-16,"$17,930.73",88:f0:cb:59:c5:0b
CH,email-40.buhlmann-beck.com,51.5942525,Eritrea,11:49:40,56.906591,Central Khmer,lg,52547,2001-06-17T22:04:52,"Bieri, Bühler and Hartmann",ullam.jpg,Birsfelden,1998-01-01,"$33,681.01",38:57:9e:fa:ee:b5
CH,srv-04.kaiser.com,88.8974395,Fiji,18:08:24,26.000127,Kashmiri,hu,806898947,1972-06-05T06:16:14,Giger LLC,esse.flac,Zollikofen,2020-06-13,"$4,328.96",ce:0b:2f:98:91:17
CH,db-59.frey.com,-19.732030,Maldives,03:43:16,4.200974,Estonian,ka,81,1975-08-09T04:43:17,Hunziker-Bauer,unde.wav,Wohlen,2019-11-23,$1.45,94:20:16:b3:ed:5d
CH,web-72.herzog-hafner.com,60.255430,Czech Republic,23:04:27,136.219863,Ukrainian,tcy,23849,2022-04-10T23:56:47,"Bühlmann, Staub and Felder",commodi.flac,Maur,1978-07-01,$62.55,44:96:0c:97:fb:a6
CH,lt-66.blum.com,-70.438699,Tuvalu,18:08:47,-73.243071,Twi,bem,368629460,2004-11-14T07:30:24,"Bernasconi, Benz and Zimmermann",maiores.xls,Neuenburg,1976-04-12,$0.60,51:91:f4:31:18:3f
CH,desktop-44.hofstetter.com,-74.3650115,Sudan,08:48:32,72.007928,Faroese,te,2990,1977-05-21T09:03:41,"Leu, Baur and Fischer",et.jpeg,Monthey,1994-04-25,$2.22,d4:f7:ac:a8:26:e9
CH,laptop-10.wuthrich.com,-36.7833925,Seychelles,12:05:15,-0.817064,Tahitian,mi,7,2002-12-29T09:39:18,Spörri-Friedli,beatae.flac,Baar,2001-01-07,"$9,746.43",8b:85:ee:45:15:ec
CH,laptop-19.koch-eugster.net,-32.513966,Seychelles,01:48:26,145.293577,Azerbaijani,sv,674560854,1971-11-25T22:35:42,Stucki Ltd,fugiat.numbers,Bernex,2001-08-04,"$1,358.68",67:d3:44:33:1e:45
CH,email-80.ernst.biz,48.105774,Sri Lanka,13:18:45,174.904546,Ossetian,os,213,2012-12-13T16:46:53,Hermann-Hotz,ab.wav,Bernex,1971-06-16,$63.94,fe:26:6f:fe:1e:25
CH,web-61.stadelmann.org,-61.4569095,Samoa,09:37:59,12.014361,Estonian,sw,28314916,2019-05-07T15:30:47,Schumacher-Zürcher,at.csv,Oftringen,1992-12-24,"$74,376.79",5e:48:09:76:96:47
CH,web-44.huber.com,-77.407182,Czech Republic,12:54:27,119.429147,Bengali,crh,2223200,1993-07-09T06:12:14,Zingg-Betschart,error.key,Buchs,2015-11-06,$12.83,6f:de:88:7e:a0:d2
CH,db-52.jenni.info,27.2448905,Panama,10:19:17,-29.239773,Kannada,niu,97438813,2003-09-10T11:34:42,Häfliger-Näf,doloremque.jpeg,Le Grand-Saconnex,1972-03-29,"$25,174.56",d0:a4:2b:18:55:ab
CH,lt-06.benz.com,-22.5449165,Lithuania,17:25:39,66.566263,Georgian,hne,3665,1980-03-27T00:35:21,Scherrer-Küng,sapiente.js,Affoltern,1971-04-13,$973.68,44:00:e6:41:b0:9c
CH,laptop-05.schnyder-lehmann.com,45.9862785,Italy,06:05:05,34.120006,Lao,wal,52880,2020-12-22T23:11:25,"Spörri, Schnyder and Schweizer",eveniet.jpeg,Morges,1976-06-03,$60.78,69:70:9e:50:e9:5b
CH,desktop-71.jenni.com,37.0915855,South Korea,21:49:18,-157.542989,Nepali,ug,1930,2017-11-17T09:37:55,Egli Inc,suscipit.doc,Volketswil,2009-12-24,"$36,235.53",0e:81:61:8c:34:9d
CH,lt-91.hauser.com,-73.849894,Malaysia,16:47:15,153.047009,Interlingua,the,9850719,2021-09-29T01:09:56,"Jost, Forster and Probst",facilis.flac,Flawil,2002-08-06,"$56,969.21",fa:9e:65:1c:8c:e6
CH,email-06.schaub.info,-73.150511,Norway,20:33:45,144.265898,English,szl,517,1982-10-20T06:04:00,"Wegmann, Lüthi and Jost",cupiditate.jpeg,Basel,2002-05-18,"$26,204.40",42:f9:39:83:7c:8b
CH,web-47.eugster.com,9.9101245,Palau,16:25:50,-171.806451,Tibetan,si,1964771,2002-08-15T22:09:25,"Lehmann, Hofstetter and Flückiger",iusto.mp3,Naters,1982-01-13,"$47,949.80",80:ca:63:2e:db:f6
CH,email-85.kagi.com,69.152717,Egypt,23:50:54,114.704825,Aymara,hy,711212,1988-06-24T23:19:24,Schuler-Bachmann,voluptate.webm,Kreuzlingen,2022-08-12,$486.47,2a:7c:95:db:5e:bd
CH,db-94.kaufmann.com,79.240379,Bahamas,13:19:20,-46.538606,Bambara,zu,47,1974-03-07T17:58:56,"Zehnder, Egger and Furrer",et.tiff,Martigny,1971-02-01,$80.85,25:16:6d:0e:40:a2
CH,desktop-18.stockli-schmidt.com,-56.695843,Cuba,04:53:01,103.648312,French,sv,382,2021-01-18T21:06:03,Gut-Spörri,rem.mp3,Thalwil,1985-06-05,$0.76,05:b9:f5:09:e6:0b
CH,db-24.studer.org,6.824607,Liberia,22:03:40,-21.452667,Slovak,nl,6166,1972-01-24T07:03:15,Grob and Sons,laboriosam.json,Glarus,1993-01-03,"$6,277.11",48:10:c1:b5:49:5a
CH,laptop-75.suter-steffen.com,-47.6225315,Rwanda,07:02:26,-150.952389,Ukrainian,ne,471537082,2009-09-17T22:40:55,"Fankhauser, Roth and Lanz",animi.js,Lancy,1984-01-13,"$65,737.42",69:2b:c6:11:d9:c6
CH,email-03.benz.biz,-23.097215,Lebanon,04:40:03,125.353006,Javanese,eu,8,2009-10-16T06:29:52,Wolf Group,aspernatur.mp3,Lugano,1970-03-10,"$51,257.57",a3:7a:6c:47:f4:a8
CH,db-33.frey-naf.com,-45.456239,Turkmenistan,12:26:57,-23.233517,Indonesian,ko,71286436,1987-07-16T05:00:00,Baur-Grob,aspernatur.css,Binningen,1977-12-10,$73.37,ba:ec:65:76:e5:0f
CH,laptop-43.bianchi.info,-42.1549055,Jordan,10:53:09,-138.663684,South Ndebele,ug,492247,2000-12-22T02:50:23,"Schärer, Fankhauser and Peter",excepturi.js,Münsingen,2010-11-20,$602.14,0a:37:0a:c0:76:2e
CH,laptop-28.zollinger-bar.com,33.0697205,Belarus,19:42:47,-101.076315,Corsican,km,6944,2009-08-01T02:23:22,Stöckli-Frei,magnam.mp3,Lenzburg,1982-08-03,"$1,315.94",b5:8d:cf:d3:0c:e1
CH,desktop-67.kaufmann.com,74.9221715,Ghana,15:27:12,138.826851,Cree,csb,443435109,1986-10-17T20:06:41,Zingg Inc,est.avi,Ittigen,1997-02-06,"$4,306.80",d8:b5:87:f3:11:7b
CH,lt-11.fuchs-battig.com,72.464036,Cambodia,06:44:12,158.343254,Rundi,mr,1019,1990-04-02T05:06:52,Leunberger-Albrecht,quidem.png,Zollikon,2021-11-18,"$1,824.74",e2:ef:dc:36:de:41
CH,desktop-06.steiger.net,73.2357035,Andorra,14:50:36,-78.740593,Kirghiz,ayc,69432,1974-02-10T19:24:47,"Hürlimann, Wüthrich and Bühler",distinctio.mp4,Muttenz,1971-09-12,$92.97,4e:9d:da:7c:b2:97
CH,lt-66.sigrist.com,27.0220255,Andorra,11:22:52,17.459555,Nepali,mn,320,2017-09-06T20:38:29,Hermann-Ammann,modi.wav,Winterthur,1993-02-03,$6.05,62:7e:dc:e3:19:0a
CH,email-34.egli.com,-72.037762,Jamaica,14:29:22,-7.435525,Kikuyu,pl,7,2005-07-07T02:04:52,Häfliger LLC,ipsam.wav,Reinach,1972-01-24,$980.79,d2:e5:6c:c3:b9:95
CH,db-13.meister-hartmann.com,56.8172625,Angola,16:41:11,162.623388,Church Slavic,gu,2386966,1970-08-02T08:40:07,Hofstetter-Stadelmann,harum.webm,Sitten,2023-01-18,"$80,689.28",cb:ed:ce:67:05:66
CH,db-97.schwarz.com,73.394536,Somalia,23:23:40,37.302227,Armenian,sq,768122,2008-07-02T18:22:38,Zehnder LLC,numquam.webm,Freiburg,1971-11-12,$199.78,68:f3:40:05:ea:57
CH,desktop-48.aebi.com,-11.6132325,Bolivia,05:56:20,98.397549,Finnish,apn,538685858,1996-07-01T06:29:33,"Bauer, Schwarz and Hodel",atque.numbers,Reinach,2012-05-27,$85.29,f3:c9:eb:b9:ef:91
CH,laptop-76.zimmermann.com,68.3115475,Kenya,14:08:52,-59.033806,Occitan,nl,805314,2008-07-28T00:41:49,Kern Ltd,quaerat.mp3,Oftringen,1995-01-27,$7.06,7c:7e:d0:a8:88:dd
CH,laptop-12.fehr-bader.biz,-7.212051,Vatican City,23:07:41,39.115860,English,tn,288640,2000-08-26T17:47:39,Christen PLC,veniam.js,Val-de-Travers,1999-10-22,$4.66,e5:c7:9b:1f:01:dc
CH,web-71.schuler.com,-46.415024,Algeria,01:44:35,120.950878,Uighur,tig,309543,2011-02-18T22:30:31,Bühler LLC,consectetur.ppt,Illnau-Effretikon,2018-02-21,"$5,770.80",e6:0a:10:36:f8:35
CH,db-83.mader.com,83.990777,Myanmar,04:50:02,-125.139634,Panjabi,ga,78479390,1982-03-07T00:18:19,"Stalder, Friedli and Schürch",eos.mp3,Naters,1976-04-25,$62.89,a8:3d:cc:49:21:1b
CH,srv-56.eugster.biz,47.752397,Oman,15:08:15,0.009338,Cornish,li,2,2006-12-21T18:49:05,"Scheidegger, Favre and Weber",facere.js,Bülach,2013-03-21,$445.96,03:89:ea:80:4b:79
CH,srv-08.senn.com,17.3739075,Canada,06:26:22,18.640305,Divehi,iu,31,2018-03-07T15:51:45,Gloor Inc,ratione.mp4,Sursee,1970-04-13,$69.14,e8:62:dc:10:31:3a
CH,srv-16.naf.com,-2.591244,Kenya,22:23:45,-94.345468,Norwegian,ky,91300,1996-10-25T03:06:33,Hasler-Käser,quo.wav,Yverdon-les-Bains,2003-09-06,"$5,097.53",68:70:72:cf:46:a9
CH,desktop-40.eichenberger.info,33.4082885,Tunisia,23:43:43,-8.942649,Serbian,iu,848912,2020-10-19T09:52:21,"Felder, Weibel and Lanz",autem.avi,Regensdorf,2015-10-18,"$1,153.22",12:c3:80:21:27:a5
CH,db-45.lutz-hirt.com,-79.931244,Philippines,08:57:52,-159.077897,Norwegian,lij,1984878,1996-02-24T16:38:36,"Wettstein, Mettler and Wettstein",harum.gif,Buchs,2005-05-23,$74.38,41:03:69:53:83:8f
CH,srv-15.wegmann.com,-21.153943,Sri Lanka,09:59:11,-77.039214,Maori,bho,314,1970-04-25T13:38:46,Hofstetter-Gross,excepturi.avi,Reinach,2003-08-31,$867.96,92:25:e7:58:08:1f
CH,web-91.berger.com,-89.510003,Benin,09:31:59,117.611931,Xhosa,is,41,2011-02-12T05:14:15,Fischer-Merz,consequuntur.jpeg,Hinwil,1974-03-08,$219.93,73:8d:16:3c:3b:cb
CH,laptop-48.geiger-benz.com,-47.688921,Botswana,08:58:27,-15.072046,Malagasy,ayc,79,1988-06-02T04:05:58,"Schuler, Schäfer and Gasser",vero.bmp,Hinwil,1971-07-05,$97.54,ae:b6:03:1a:4b:96
CH,lt-46.erni.info,-18.6076995,Portugal,08:04:56,-110.544161,Faroese,nr,63761,1982-06-20T09:35:23,Wettstein-Küng,provident.wav,Veyrier,1993-02-28,"$6,504.48",91:3a:fc:3c:e6:98
CH,email-69.sutter.biz,84.4366875,Mozambique,04:57:15,-3.896376,Xhosa,xh,89595,1986-02-15T09:44:01,Kälin PLC,eveniet.mp3,Neuhausen,1972-08-19,$3.27,80:05:f0:b1:3f:f1
CH,lt-25.schweizer-arnold.com,-20.5737955,Saint Vincent and the Grenadines,13:10:49,-0.571594,Malay,hr,81964,2014-09-23T12:36:54,Ackermann Inc,quam.jpeg,Sarnen,1970-10-14,"$7,002.05",3e:0a:7c:3a:35:1b
CH,db-89.frick-egger.com,-65.017630,Costa Rica,23:04:59,-32.970648,Chichewa,sa,2,1979-03-11T05:46:53,Hotz-Iten,magnam.css,Muri,2007-03-06,$487.24,42:c0:94:af:3f:5d
CH,web-79.wettstein-fankhauser.com,31.7673145,Latvia,02:33:05,-168.002934,Galician,or,76518275,1973-04-11T14:39:12,Meister-Hoffmann,exercitationem.js,Opfikon,1990-10-17,$588.45,7c:c2:9b:cc:a7:4c
CH,srv-53.iten.com,55.047935,Israel,11:43:48,-29.606745,Tamil,am,97644883,1998-12-14T19:37:34,Friedli-Schürch,fugit.mp3,Neuhausen,1976-04-28,$146.55,fe:2d:9c:6a:09:d1
