language_name,file_name,mac_address,city,language_code,country,latitude,longitude,time,timezone,date,iso8601,hostname,date_time,random_number,pricetag,company
Guarani,acht.mp3,c6:24:ac:91:82:c2,Wiedenbrück,ha,Zentralafrikanische Republik,83.005097,65.804519,23:22:55,Asia/Baghdad,1989-08-19,1980-06-22T16:11:05,web-47.klemt.net,1980-02-28 03:43:34,33,"813,30 €",Mühle AG & Co. KG
Kannada,Blume.numbers,11:37:23:f4:52:04,Kemnath,th,Südgeorgien und die Südlichen Sandwichinseln,-0.8624995,13.600179,06:09:08,America/St_Lucia,2019-05-26,2019-07-03T18:49:56,desktop-25.schinke.de,1975-09-05 19:48:26,78469104,"2.676,94 €",Bähr
Yiddish,oben.mp3,0f:fc:c7:55:6c:c2,Ebermannstadt,niu,Heard- und McDonald-Inseln,15.0174065,53.612247,03:14:20,Atlantic/Canary,2005-12-09,1978-02-16T09:56:56,email-37.schleich.com,2013-01-12 14:32:42,86998,"1.420,11 €",Söding KG
Ganda,Licht.txt,70:b4:18:0f:e6:9a,Kronach,zu,Belize,-3.3438415,72.149530,18:11:52,Africa/Lome,1999-07-21,1971-09-23T21:03:33,desktop-03.rust.com,1970-01-09 16:53:45,0,"39,20 €",Rogner
Kinyarwanda,stark.jpeg,35:1c:a5:ac:6a:9d,Büsingen am Hochrhein,am,Estland,-6.2261025,61.879867,14:16:06,Pacific/Tarawa,1989-03-12,2018-05-18T23:22:32,lt-15.schoenland.com,1976-12-25 00:33:47,1,"68.739,96 €",Wagner AG & Co. OHG
Aragonese,rechnen.avi,03:2c:a9:f7:7f:a9,Rathenow,bho,Guyana,2.6662365,116.102112,07:16:44,America/Guyana,1976-04-04,2007-04-23T06:49:05,db-45.mans.com,1973-05-05 23:21:29,303,"88.789,86 €",Neuschäfer Scholtz AG & Co. KGaA
Kongo,Gesicht.mp3,97:da:aa:f5:1e:6a,Kemnath,cy,Kaimaninseln,57.770780,-22.959911,16:09:58,Asia/Bahrain,1970-02-27,2005-12-07T23:59:47,web-90.schenk.com,1976-06-14 20:17:53,28525,"196,37 €",Schmiedt OHG mbH
Portuguese,Weg.css,c6:55:42:af:dd:e5,Plauen,br,Oman,-2.7240435,2.633919,16:24:17,Asia/Bahrain,2021-12-19,1992-01-20T01:58:00,web-84.girschner.de,2013-12-30 13:03:01,1,"65.401,72 €",Briemer
Polish,draußen.jpg,2d:21:66:91:35:18,Erfurt,nhn,Guinea,-22.755611,-169.005091,16:00:04,Africa/Dakar,2008-01-22,1987-05-15T10:20:47,srv-24.henck.org,1977-06-01 06:32:55,51,"73,08 €",Beyer
German,bald.wav,9f:cf:88:ac:75:2e,Soltau,nan,Bolivien,-49.2976665,142.246414,10:09:50,Africa/Windhoek,1992-01-01,1992-07-08T20:30:49,lt-46.fritsch.de,2011-06-03 09:38:13,122,"60,20 €",Langern
Somali,fünf.json,0b:2b:5e:5f:dd:55,Wittstock,te,Panama,3.3570825,-151.282783,15:43:01,Asia/Tokyo,2020-03-01,2009-01-25T11:48:43,lt-37.paertzelt.com,1978-08-04 15:14:28,712,"2,97 €",Heß Henk GbR
Fulah,versuchen.txt,4e:68:7e:e9:4d:a1,Rockenhausen,doi,Guam,-54.001698,-110.040192,20:52:56,Pacific/Tarawa,1989-11-12,2014-12-19T04:31:01,laptop-79.jaekel.com,2015-01-18 13:48:08,43201177,"1.993,12 €",Juncken Schenk Stiftung & Co. KG
Guarani,fragen.docx,59:0e:67:44:67:65,Zerbst,da,Katar,47.308544,57.571903,09:49:03,Africa/Mogadishu,2015-06-14,1987-11-08T20:15:58,lt-89.bolzmann.de,1980-03-03 16:23:40,1862422,"73.532,89 €",Schmiedt GbR
Navajo,fragen.flac,b8:e1:d4:48:61:94,Bad Freienwalde,mi,Niue,-69.1852395,-51.309726,06:39:10,Africa/Douala,2005-03-29,1975-04-15T05:51:17,srv-53.dehmel.de,1990-12-08 08:22:16,93745150,"872,59 €",Kade GmbH & Co. OHG
Tagalog,sagen.wav,bc:7e:a5:49:ab:f5,Ahaus,nl,Oman,-85.0579065,-83.714226,08:22:17,Europe/London,1982-07-09,1972-08-19T00:21:10,lt-21.schmiedecke.com,2010-07-11 17:55:27,339,"262,73 €",Löffler
Yoruba,immer.html,8c:50:92:27:68:41,Artern,doi,Spanien,-64.6787505,26.985927,01:53:57,Pacific/Funafuti,2016-05-07,2014-06-08T16:12:49,db-74.loewer.org,2023-02-15 07:10:00,42836744,"32,87 €",Zorbach AG
Catalan,sprechen.mov,ed:fe:c8:48:42:b6,Günzburg,bn,Isle of Man,35.535951,-132.933302,14:09:06,Europe/Helsinki,1975-02-10,1975-02-24T16:49:00,laptop-17.heuser.de,1991-12-29 16:46:06,214291,"76.829,95 €",Lorch Holt GmbH
Ganda,zum.ods,a3:2f:44:49:3b:9e,Schongau,ms,Fidschi,-29.5845495,-96.070370,18:13:36,Europe/Zagreb,1983-02-24,2007-02-27T23:23:42,laptop-70.gute.com,1997-06-22 22:57:41,25218104,"383,60 €",Löffler Kusch GbR
Hebrew,Brot.webm,f1:61:51:2a:8f:77,Lippstadt,yue,Mexiko,55.6761365,79.921329,12:27:58,America/Guayaquil,2008-11-25,2015-05-14T05:36:28,db-94.roehricht.org,2020-09-12 18:09:39,99,"32,89 €",Hein GmbH & Co. KG
Slovenian,los.json,87:f2:eb:46:ed:58,Backnang,fy,Saudi-Arabien,39.0752705,-0.614158,02:50:48,Africa/Dakar,1975-05-14,1973-07-12T09:48:11,email-59.wende.com,1997-03-16 10:51:18,1468,"794,07 €",Zirme
Ossetian,durch.jpeg,ae:16:eb:19:ca:92,Perleberg,kok,Senegal,3.9518225,-80.150497,23:46:17,Europe/Bucharest,2018-10-29,1980-04-29T05:37:10,db-76.hahn.de,2021-09-11 05:38:59,8811,"14.555,41 €",Seidel KG
Korean,bald.ods,0b:bd:67:6a:d6:d2,Kulmbach,lij,Sri Lanka,9.2277225,177.904640,13:52:34,America/Havana,1995-12-01,2012-01-14T04:13:49,email-77.rudolph.de,1970-09-08 23:24:06,5079087,"52.531,10 €",Albers
Kashmiri,wahr.txt,b3:56:90:61:d0:97,Melsungen,gu,Montenegro,58.6988255,69.302841,20:26:37,Europe/Prague,1973-04-21,1989-08-16T09:22:37,srv-43.bachmann.com,1980-10-19 21:23:57,476,"55,60 €",Börner Mies e.V.
Venda,erst.xlsx,bf:d2:f7:39:2a:28,Soest,ps,Salomonen,-35.666534,-58.398874,23:11:17,America/Guatemala,2010-03-10,1992-05-23T22:20:23,db-22.siering.net,2018-06-22 14:03:07,27743320,"5,13 €",Wulf KG
Lithuanian,sehr.xls,da:0a:bf:28:95:5e,Schwandorf,mk,Sudan,85.215308,9.821790,02:10:39,Africa/Brazzaville,2001-12-04,2000-06-22T18:22:58,desktop-94.stumpf.de,1981-05-04 04:35:26,37,"7,84 €",Graf e.G.
Azerbaijani,das.ods,58:d3:40:ee:95:1f,Mallersdorf,gu,Estland,-76.2864855,50.554526,21:11:23,Asia/Manila,2008-11-23,1993-03-01T08:21:19,laptop-81.schenk.de,1981-01-06 19:55:19,35709,"17,08 €",Budig Patberg AG
Aymara,trinken.jpg,0c:01:1f:b6:69:fc,Bayreuth,kk,Papua-Neuguinea,76.260351,-12.795323,07:50:03,Asia/Dubai,2001-07-03,1976-12-19T20:35:29,lt-27.hiller.de,1986-05-23 02:58:44,184,"26.389,50 €",Bärer AG
Corsican,nehmen.docx,15:ab:25:d6:c1:37,Coburg,nan,Republik Korea,-47.006741,-115.440946,02:16:32,Africa/Bissau,1970-09-01,1981-08-27T00:49:54,srv-38.girschner.com,1986-02-02 14:30:25,336619,"37.189,40 €",Cichorius
Ndonga,wichtig.png,7f:5d:df:7b:15:b3,Vohenstrauß,niu,Zentralafrikanische Republik,28.752786,-33.295482,06:08:50,Africa/Malabo,2015-08-21,1988-05-04T03:37:43,laptop-19.margraf.de,2014-10-23 16:59:17,622105978,"75,95 €",Stey
Italian,Berg.png,32:3d:02:99:be:ad,Vilsbiburg,ru,Neuseeland,-67.0724775,114.427295,05:54:30,Africa/Abidjan,1998-08-10,1986-07-22T07:57:44,email-88.anders.com,1982-06-12 08:03:36,4,"4,47 €",Scheuermann Etzler KGaA
Shona,Himmel.odt,90:ff:a7:04:63:0e,Fulda,lo,Armenien,56.8754495,10.781326,00:09:11,Africa/Bujumbura,1988-07-09,2017-02-01T12:50:59,email-03.staude.de,1988-06-20 08:47:14,28906,"45.529,73 €",Hendriks Lindau AG
Hausa,reiten.css,96:e0:5a:b3:ad:54,Peine,nr,Falklandinseln,17.446572,-118.528301,15:50:15,America/St_Lucia,1979-07-09,2007-03-14T19:32:14,srv-46.hofmann.com,2021-10-23 05:49:16,1736051,"7.817,85 €",Werner
Ndonga,ohne.wav,47:12:ed:45:b6:d9,Gransee,lzh,Äthiopien,8.493241,-35.652022,00:45:07,Europe/Paris,1973-09-11,1990-05-11T12:18:49,web-50.bolnbach.de,1984-09-15 21:25:13,722,"758,38 €",Kitzmann Martin GmbH & Co. KG
Latin,sieht.webm,c4:75:bc:bd:3f:09,Ochsenfurt,dv,Mauretanien,57.0133525,179.557455,07:28:26,Asia/Rangoon,2015-03-09,1982-04-29T17:20:01,srv-97.rose.com,2007-05-24 09:27:54,4044404,"9.117,08 €",Roskoth
Herero,Musik.avi,77:38:57:de:00:96,Warendorf,da,Isle of Man,-74.964078,-42.698932,21:00:34,America/Santiago,1975-03-23,1997-01-19T00:30:28,laptop-78.bolander.net,1972-03-26 09:26:08,3,"72.774,14 €",Dehmel
Manx,stehen.wav,1b:79:cb:4c:68:e2,Garmisch-Partenkirchen,bem,Guyana,-13.9839505,-50.288194,12:59:04,Asia/Katmandu,2005-04-01,1971-01-12T05:18:38,desktop-07.trupp.org,2007-07-05 23:47:58,8,"17.310,66 €",Scholtz Förster AG & Co. KGaA
Tajik,gibt.webm,e2:67:6f:c1:97:d9,Bayreuth,sa,Guadeloupe,-4.2249135,-26.156566,17:22:09,Asia/Kabul,2016-12-22,2003-06-29T15:52:18,desktop-30.nohlmans.de,1980-03-05 22:24:56,5263876,"5.841,64 €",Sager Stadelmann AG
Burmese,denn.gif,16:91:e9:67:6e:70,Stollberg,hu,Slowenien,1.1310885,-171.469203,17:07:24,Africa/Djibouti,1990-01-08,2004-05-18T04:51:32,laptop-27.speer.com,1990-07-10 16:49:26,6527904,"7.748,64 €",Linke
Zhuang,Sohn.key,61:99:71:70:a1:71,Germersheim,gez,Eritrea,50.902720,-49.470614,06:17:35,Atlantic/Reykjavik,1972-05-11,1982-07-14T22:41:04,desktop-24.mielcarek.com,1970-03-10 22:17:50,234408548,"8,86 €",Birnbaum
Russian,damit.wav,ec:6b:73:45:39:48,Mainburg,bo,Kambodscha,-16.357919,-85.994572,21:15:45,Africa/Kigali,2020-04-06,1973-09-02T14:40:26,web-05.kobelt.com,1982-06-13 10:37:56,956857,"96,16 €",Gröttner Eberhardt KGaA
Ewe,fertig.html,a6:0e:00:04:2e:14,Grimma,ja,Dänemark,-36.095895,133.563646,21:21:00,Asia/Kuching,1999-11-05,1999-07-01T06:48:23,email-40.stiebitz.net,2006-06-22 05:12:22,8797995,"4.944,33 €",Staude GmbH
Bengali,oder.mp3,a2:37:ae:b7:ab:fe,Olpe,mai,Afghanistan,-77.092034,-8.823208,05:59:22,Europe/Luxembourg,1988-03-25,2000-07-14T02:50:41,srv-82.misicher.com,1978-03-24 11:32:27,0,"517,16 €",Paffrath GmbH & Co. KG
Northern Sami,fast.odp,af:3e:5d:d9:67:7c,Nabburg,ln,Albanien,-86.327631,-65.272192,14:35:32,Pacific/Fiji,1991-11-24,2007-05-19T23:21:35,email-86.muehle.de,2017-10-29 08:14:12,456,"76.671,99 €",Kruschwitz GmbH & Co. KG
Interlingua,uns.txt,1c:dc:c4:fa:07:92,Schlüchtern,csb,Fidschi,-4.6776215,-59.267380,02:59:15,Asia/Dubai,1976-10-18,1987-08-06T12:28:23,web-16.schweitzer.de,1975-11-19 05:30:48,29771756,"12,70 €",Oestrovsky Junken AG
Yoruba,klein.numbers,8b:2b:c9:dd:b7:20,Gelnhausen,hsb,Tuvalu,-6.563409,-22.417979,17:48:01,Asia/Katmandu,1976-12-24,2021-10-22T22:41:06,srv-88.bender.de,2018-09-22 05:43:17,135428072,"2.684,09 €",Süßebier
Burmese,baden.jpeg,ec:b2:ce:a7:c5:78,Wittenberg,lt,Äußeres Ozeanien,4.8032775,-31.949290,15:40:28,America/Lima,1970-01-30,2019-11-01T21:42:00,db-01.heidrich.com,1995-12-15 13:33:40,22417,"6,50 €",Hübel
Sardinian,einmal.jpg,9c:a8:3f:b3:02:cf,Rehau,iu,Panama,31.884729,-3.346253,04:56:06,Africa/Maputo,1984-02-07,2010-09-19T02:41:01,laptop-80.christoph.de,2016-05-10 01:07:07,75462245,"96.728,19 €",Käster
Sundanese,müssen.wav,3a:e4:9d:8a:8d:08,Kötzting,tg,Libanon,70.2826865,98.507753,12:36:42,Asia/Oral,2023-02-22,2007-12-09T05:36:40,lt-28.koehler.de,2000-07-19 10:28:41,845910,"27,90 €",Herrmann Neureuther GmbH
Breton,etwas.wav,73:cc:a5:7e:eb:48,Neu-Ulm,apn,Lesotho,-43.442331,-19.715833,05:56:49,America/Costa_Rica,1993-10-19,2018-10-26T03:34:13,db-37.girschner.com,1980-11-12 23:04:57,7492394,"8,96 €",Lehmann GmbH & Co. KGaA
Sundanese,arbeiten.jpeg,a1:fb:e6:2c:c1:04,Brand,ti,Jamaika,-67.866677,10.798061,13:36:40,Asia/Ashgabat,2006-05-12,1988-11-20T19:46:09,desktop-47.zahn.net,1991-03-20 06:10:41,987061,"2,03 €",Heß Hertrampf e.G.
Zhuang,durch.doc,48:54:90:09:a1:27,Herford,bo,Belarus,-54.713208,-31.077256,18:54:03,Atlantic/Reykjavik,1987-04-06,2008-05-09T13:13:08,email-47.auch.net,1994-03-18 06:47:38,26969,"19,05 €",Rogner Wagner AG
Swati,schnell.js,c8:f5:77:99:de:ac,Ueckermünde,ta,Burundi,-46.758092,-53.516813,12:00:07,Europe/Rome,1977-03-11,2011-06-24T14:56:49,srv-43.kroker.com,1970-07-28 13:56:08,35,"429,61 €",Scholz
Sardinian,Wiese.gif,74:ef:73:13:7b:b8,Neubrandenburg,li,Belgien,-8.317791,-107.972141,14:12:37,Africa/Bamako,2021-01-21,2004-01-05T08:39:09,db-81.rosenow.de,1974-02-13 23:44:25,1462,"83.101,34 €",Bärer Kruschwitz GmbH & Co. OHG
Aragonese,wenn.html,f8:87:4e:bd:70:b1,Pasewalk,rw,Usbekistan,3.517396,-173.590923,23:50:23,Africa/Conakry,2011-08-28,1986-07-15T03:19:02,srv-42.gute.org,2001-10-13 12:33:25,44863688,"3.752,90 €",Gieß GmbH
Macedonian,wahr.mp3,c3:a5:21:3f:b4:cd,Malchin,mt,Syrien,2.3137805,74.451997,17:30:02,America/Jamaica,2001-11-21,2014-10-01T18:52:16,laptop-32.schwital.com,1971-10-06 20:11:57,578,"981,34 €",Dowerg
Indonesian,freuen.wav,bc:06:5a:67:8f:30,Bergzabern,kl,Sudan,-37.1793795,-5.754428,07:16:31,Asia/Karachi,1983-08-15,1971-04-08T03:41:02,lt-74.raedel.de,2004-04-19 08:06:41,5710575,"89,85 €",Zänker Stiftung & Co. KG
Swahili,davon.txt,d8:b7:52:10:06:1d,Kaiserslautern,ak,Äußeres Ozeanien,44.010137,119.721938,22:45:20,Pacific/Kwajalein,1979-08-28,2008-12-27T18:14:35,web-82.martin.de,1973-05-15 22:58:06,622109,"65,83 €",Harloff
Estonian,Brot.numbers,a9:9e:f6:e8:d2:a5,Stollberg,hu,Nepal,-65.4562175,73.716443,03:31:39,Europe/Tirane,1982-09-27,2005-11-14T18:41:17,lt-09.jacobi.de,2013-08-15 15:38:06,82574,"1.072,09 €",Wiek Thanel Stiftung & Co. KGaA
Kalaallisut,Baum.flac,a8:fa:f0:88:40:78,Bautzen,ka,Guinea-Bissau,63.9955815,-102.468305,16:06:26,America/Rainy_River,2012-08-17,1971-06-09T06:12:33,laptop-69.thanel.com,2006-06-20 21:19:38,6147715,"45,81 €",Adolph GbR
Serbian,offen.bmp,83:3f:4a:83:bb:c7,Hettstedt,ka,Nigeria,75.369730,25.042111,09:37:45,America/Jamaica,2007-12-28,2004-09-11T03:05:15,web-40.trupp.de,2002-01-25 11:14:55,4189,"521,37 €",Rohleder KG
Arabic,spielen.json,fa:3d:d3:5c:65:59,Northeim,crh,Wallis und Futuna,-61.8272605,71.898775,15:38:31,Africa/Bujumbura,1981-10-16,1996-12-11T11:36:48,desktop-14.bien.com,1997-03-25 06:51:47,14029524,"27.985,58 €",Gertz Pärtzelt KG
Slovenian,sitzen.pages,03:82:2d:20:bf:ff,Schmölln,yue,Kiribati,-27.316103,167.949586,05:46:23,Europe/Podgorica,2012-02-04,2001-09-18T07:09:39,db-50.hoevel.de,1977-03-21 22:59:26,8,"93.666,73 €",Schlosser
Latin,unter.jpg,9b:d4:41:b3:1f:9c,Weißwasser,ss,Osttimor,-7.208603,131.432602,20:04:41,Europe/Luxembourg,2014-04-01,2001-03-03T18:14:39,db-40.pechel.net,1980-08-09 07:17:01,986789446,"132,10 €",Knappe GmbH & Co. KGaA
Manx,heiß.doc,84:a5:aa:72:2e:11,Parchim,si,Tonga,-33.3093625,133.886396,18:39:18,Europe/Berlin,1997-10-06,2015-09-05T13:28:21,srv-13.reinhardt.com,2015-01-04 23:06:37,13661913,"854,29 €",Seip AG
Bislama,Schüler.bmp,05:b6:43:c5:d3:f7,Meppen,hne,Guam,-52.624704,-70.423914,15:04:07,Europe/Riga,2015-11-05,1998-06-09T02:37:34,lt-09.geissler.com,2013-12-07 03:58:14,372483,"85.521,79 €",Gunpf GmbH & Co. KGaA
Norwegian,schreien.mp3,ae:36:f3:51:b8:b0,Sankt Goar,ro,Guernsey,38.955774,7.619489,12:51:16,Pacific/Port_Moresby,2004-05-11,1996-06-23T17:32:04,web-96.suessebier.com,1970-10-18 00:26:50,555599,"0,30 €",Bien
Polish,nämlich.key,d6:8b:ed:11:73:fd,Wittmund,yi,Luxemburg,17.155657,-89.781351,17:08:43,America/Lima,2004-05-03,1985-09-04T14:42:32,laptop-49.koch.de,1993-10-16 11:16:03,360941997,"7.314,46 €",Juncken GmbH & Co. KGaA
Aymara,Lehrerin.mp3,e5:ee:46:7e:49:3b,Jülich,bho,Bermuda,-17.6396605,-89.819701,12:07:08,America/Santo_Domingo,1983-06-21,1984-10-17T20:06:12,web-84.gotthard.org,1985-12-14 06:20:27,360,"9.207,66 €",Heinrich AG
Catalan,Meer.key,aa:57:6c:42:21:77,Stendal,fo,Mexiko,64.898835,-7.857350,21:28:04,Europe/Riga,1989-09-11,1970-07-05T16:56:04,db-72.groettner.de,2001-09-10 16:23:38,31771825,"484,57 €",Wagenknecht
Pushto,weiter.odt,ff:90:8d:aa:1e:9e,Vilsbiburg,os,Tonga,-11.1363085,-165.145857,03:28:57,Europe/Zurich,1976-12-18,1982-09-22T09:32:13,lt-87.kostolzin.com,1979-11-06 05:36:01,486248753,"6.511,25 €",Graf
Italian,fahren.json,93:ee:b6:8f:2b:21,Sankt Goar,vi,Jamaika,-25.7547125,168.929790,02:02:18,Europe/Helsinki,2023-02-06,2022-01-27T23:10:57,web-55.ritter.org,1988-10-24 09:05:49,6,"6,43 €",Haering
Czech,Bett.docx,91:f1:7f:33:13:e9,Meiningen,dv,St. Barthélemy,69.1120485,167.141769,00:12:46,America/Dominica,1977-10-22,2011-07-03T19:38:11,laptop-14.wiek.net,2017-01-27 14:40:48,26710707,"2.591,62 €",Dobes
Sanskrit,dir.odt,cf:13:03:29:a3:6c,Cuxhaven,vi,Monaco,-37.9242945,133.771187,12:26:54,Africa/Dakar,1996-01-17,1995-02-05T21:49:04,srv-04.hering.de,1988-03-27 19:25:46,6587,"85,68 €",Kuhl Mosemann KG
Kashmiri,der.odp,55:39:e0:f4:77:15,Kyritz,ro,Lesotho,-84.6319425,-114.629190,11:20:22,Africa/Dar_es_Salaam,1973-01-23,1983-03-08T15:33:03,lt-83.weitzel.com,2016-06-30 22:53:11,964965833,"6.761,30 €",Trüb AG & Co. OHG
Luba-Katanga,und.mov,ed:e6:41:50:92:f6,Ebersberg,ig,Kamerun,34.350588,-148.945778,20:15:33,Asia/Samarkand,1979-05-31,2000-01-16T05:28:36,email-09.stey.de,1997-08-19 02:32:09,7734146,"0,88 €",Schulz Mentzel GmbH & Co. KG
Oromo,Platz.wav,97:aa:34:d5:4f:75,Sankt Goarshausen,st,Tschad,-5.7026125,-91.222707,15:55:08,Africa/Blantyre,1976-11-02,2018-06-27T22:51:06,email-86.roht.de,1982-02-09 17:12:45,149,"4,37 €",Bolander Binner AG
Azerbaijani,nichts.pdf,e7:f4:09:23:dd:f9,Stade,ps,Myanmar,2.517841,136.318880,16:46:13,Asia/Karachi,1972-05-17,1979-04-09T14:49:46,desktop-58.koch.com,2003-07-02 23:17:06,229,"441,12 €",Faust
Ewe,unten.css,a6:17:69:ea:cd:21,Celle,st,Griechenland,-7.825266,-85.732336,15:03:58,Asia/Bangkok,1973-02-04,1994-08-28T04:09:42,desktop-50.hoevel.de,1975-12-15 10:00:41,378432,"969,03 €",Höfig
English,fliegen.mp3,70:d1:61:87:ca:fa,Warendorf,si,Dominica,-14.6828245,-89.523918,20:16:19,Europe/Chisinau,2022-09-08,2006-12-25T12:52:37,db-28.linke.com,2014-08-09 19:59:14,439812,"5,41 €",Köhler
Igbo,Ende.mov,b5:15:34:ca:f4:cd,Grevesmühlen,mk,Israel,3.5842365,156.280583,09:26:27,Atlantic/Reykjavik,1987-02-14,1971-09-25T21:21:46,email-21.austermuehle.de,1976-11-06 12:25:00,148485,"32,32 €",Mülichen Zänker KG
Northern Sami,hören.json,7d:9c:6b:0f:6e:9d,Chemnitz,fi,Westsahara,71.243719,-69.402582,22:29:50,America/St_Kitts,2020-06-23,1980-01-24T18:44:19,laptop-62.ritter.de,1971-01-27 08:57:03,39238957,"6,58 €",Eberth KGaA
Romansh,Fenster.mp3,67:03:f8:2f:84:5c,Scheinfeld,brx,Brasilien,-69.1340435,-145.939412,16:17:25,Africa/Asmera,2005-07-11,1983-09-13T03:32:40,web-56.schomber.com,2005-09-30 12:36:36,348,"8.196,15 €",Wirth
Hausa,möglich.mov,6d:cf:f8:00:ec:c9,Spremberg,gl,Slowakei,19.615698,-102.581563,19:28:48,Asia/Bangkok,2013-07-24,2021-02-13T10:54:17,lt-54.doehn.com,1982-09-22 15:58:13,701499,"33,60 €",Bohnbach KG
Northern Sami,schreiben.png,3b:09:9e:17:bd:5d,Weißwasser,ja,Slowenien,-70.317291,-57.241457,00:20:05,Africa/Lagos,1995-08-03,1981-12-29T07:22:58,lt-26.sontag.de,1985-12-02 11:12:44,58929764,"4.749,73 €",Scholl Tröst AG & Co. OHG
Nauru,Bein.csv,5f:d2:dd:96:e3:a7,Pirmasens,doi,Kanada,-36.098580,97.825480,22:33:00,Asia/Samarkand,1970-11-17,2019-12-28T23:52:13,web-95.stiebitz.com,1997-09-10 04:08:46,7,"15.503,15 €",Niemeier
Ganda,Fisch.jpeg,69:57:50:21:e0:bd,Dinkelsbühl,ik,Israel,40.177158,0.846090,17:36:04,Europe/Vatican,1975-08-29,1979-06-02T09:46:47,srv-22.taesche.com,2011-02-22 00:19:21,676455110,"90.057,87 €",Liebelt Löffler OHG mbH
Marshallese,sieht.pages,a0:76:40:1c:e7:ed,Neubrandenburg,mag,Dominica,-43.4624405,-1.679394,23:04:42,Asia/Ashgabat,1984-10-15,2000-04-25T11:52:00,db-36.kade.net,1995-04-15 14:57:01,4087871,"0,26 €",Walter GmbH & Co. KG
Tsonga,blau.mp4,ea:4b:dd:93:6d:91,Pößneck,nso,Zypern,-18.995969,-116.088780,07:48:17,Europe/Stockholm,1980-11-02,1995-12-22T09:57:37,srv-74.fechner.de,1983-07-04 21:56:33,9349303,"2,33 €",Reuter
Assamese,sicher.png,7a:a1:59:65:b2:0c,Neunburg vorm Wald,tt,Antigua und Barbuda,-47.102987,-13.383698,18:37:55,Europe/Oslo,1978-06-28,1988-12-09T20:38:43,db-46.barth.org,1972-05-10 03:42:58,871,"4,13 €",Kabus Heinrich KG
Komi,Land.odt,ac:78:ee:92:70:1d,Delitzsch,dv,Kiribati,-6.1309495,-27.463547,21:51:57,America/Hermosillo,2021-06-08,1985-05-18T09:32:47,email-01.groettner.org,1994-12-02 02:41:56,80,"3.148,67 €",Hübel
Tonga,Sonne.bmp,87:e7:68:b7:88:d8,Wertingen,ik,Äthiopien,-4.2928565,123.393402,14:34:47,Africa/Accra,2012-02-24,1990-09-30T11:13:23,srv-85.schaefer.com,2016-04-11 15:14:49,4605750,"77.686,60 €",Salz GmbH & Co. OHG
Central Khmer,nächste.avi,b8:55:b3:93:a9:c4,Königs Wusterhausen,oc,Uruguay,36.442468,156.795862,10:26:09,Europe/Vatican,1989-02-12,2003-09-10T22:09:42,db-43.ruppert.com,1979-11-17 10:50:17,26,"30,00 €",Mühle
Fulah,für.mov,a9:94:00:4d:62:3a,Fallingbostel,kw,Indonesien,43.423689,-179.412173,02:15:17,Africa/Ouagadougou,2023-02-02,1988-02-24T13:22:27,srv-88.otto.de,1989-01-01 09:51:18,9610,"572,78 €",Zänker
Norwegian Nynorsk,Tante.flac,48:fe:3f:43:b9:fa,Nordhausen,ff,Jamaika,-34.764458,-138.000482,12:46:50,Atlantic/Reykjavik,2004-11-25,1985-10-01T11:17:31,email-66.baehr.de,1983-10-21 17:09:19,2311786,"74.364,70 €",Sorgatz Zänker GmbH
French,See.gif,ae:e3:0c:92:4d:59,Rehau,mni,Deutschland,-35.7327205,-17.992321,15:59:55,Africa/Brazzaville,2012-02-18,2009-12-12T13:21:38,lt-39.rudolph.de,1992-08-29 17:32:21,812,"115,04 €",Sager Anders AG & Co. KGaA
Sinhala,Dorf.mp3,fd:d2:7d:f2:24:5c,Görlitz,gl,Jamaika,-54.1309655,-139.980466,17:59:40,Pacific/Guadalcanal,1979-05-27,1985-10-09T09:07:33,db-58.schmidtke.com,1997-11-06 11:36:32,94485,"653,77 €",Dussen van Trubin AG & Co. KGaA
Kuanyama,zehn.txt,22:98:23:8f:44:7d,Griesbach Rottal,fo,Gabun,-13.883136,-124.232923,01:06:00,America/Caracas,2008-04-09,1988-12-18T10:14:24,db-39.bonbach.com,1990-06-09 22:30:06,57,"457,23 €",Binner AG & Co. KG
Lao,öffnen.wav,17:1a:11:bb:2e:91,Helmstedt,ts,Neuseeland,-61.0570245,-112.118095,10:43:39,Europe/Berlin,2003-10-31,1978-09-18T16:20:44,db-00.gerlach.de,2021-07-02 04:08:27,18719,"1.582,49 €",Beyer Seifert OHG mbH
Walloon,sicher.wav,81:6c:c1:5f:7c:d7,Querfurt,an,Vanuatu,-49.776045,-163.354728,21:48:21,America/Barbados,1972-08-20,1974-01-23T13:52:36,desktop-34.segebahn.de,2011-03-18 09:50:46,863,"3.970,58 €",Aumann e.G.
Portuguese,dem.pdf,2c:1b:82:83:1c:6c,Pegnitz,id,Barbados,-21.2533515,-0.778514,01:08:57,Africa/Johannesburg,1997-04-14,2007-11-20T20:47:20,db-21.gotthard.com,2005-09-26 16:39:16,2,"75,01 €",Kusch
Samoan,zur.png,59:5a:06:01:99:81,Forchheim,zu,Botsuana,26.9355395,-151.611330,05:11:43,Africa/Luanda,1992-08-31,1985-05-16T17:23:01,laptop-95.steinberg.de,1970-07-29 06:34:10,52,"608,40 €",Niemeier Reising OHG mbH
