time,bank_country,file_name,timezone,city,longitude,latitude,language_name,date,company,country,iso8601,mac_address
01:30:14,DE,Dorf.js,Asia/Chongqing,Merseburg,148.029154,5.0355935,Slovenian,1995-11-21,Kuhl,Französisch-Guayana,2001-09-29T12:35:30,96:58:28:65:cf:bc
04:14:19,DE,beißen.avi,Africa/Douala,Sternberg,-84.176064,45.997423,Inupiaq,1971-12-14,Sölzer Schenk AG,Martinique,2011-09-10T20:52:17,42:92:e1:a9:ac:71
19:48:57,DE,nass.wav,Asia/Kabul,Meiningen,-93.871360,-89.910598,Tibetan,2008-10-01,Seifert,St. Barthélemy,2000-12-26T13:13:12,ab:8f:24:09:cd:d1
06:26:17,DE,spät.gif,Asia/Jerusalem,Lobenstein,-38.344739,73.5615765,Breton,2008-07-15,Otto KG,Dänemark,2023-08-09T07:35:57,35:07:4e:11:ae:db
00:17:22,DE,dein.flac,America/Montevideo,Bruchsal,-60.703382,-44.6149525,Divehi,2015-07-10,Schlosser Kuhl GmbH,Namibia,2013-05-01T02:30:01,02:7b:26:f2:d3:f8
05:58:03,DE,aus.xls,Africa/Nouakchott,Wunsiedel,-134.452223,-53.2699465,Georgian,1981-11-06,Fechner KG,Syrien,1982-10-01T10:12:03,90:f8:12:86:ed:31
05:32:10,DE,steigen.json,Africa/Blantyre,Lobenstein,68.509856,37.641713,Slovak,1993-07-27,Putz,Zypern,1995-04-11T15:17:46,35:03:cf:06:99:54
08:14:09,DE,dazu.flac,Pacific/Palau,Hohenstein-Ernstthal,126.329627,75.5184735,Basque,2016-09-23,Röhrdanz,Tadschikistan,2009-08-31T16:34:44,e6:c5:b7:77:43:30
06:22:05,DE,letzte.mp4,Asia/Kuala_Lumpur,Zossen,-164.160301,-18.292322,Romanian,2006-05-25,Klotz,St. Lucia,2009-01-25T22:26:59,07:d6:44:8a:ab:f3
04:38:49,DE,leise.csv,Africa/Bamako,Neustadt am Rübenberge,33.624820,41.607101,Twi,1987-01-18,Hering Hänel AG,Bangladesch,1973-12-02T03:54:36,20:9e:93:9c:5e:7c
21:12:41,DE,Maus.avi,Africa/Luanda,Sulzbach-Rosenberg,-157.494710,88.0342015,Slovenian,2005-10-16,Löchel,Haiti,1999-11-19T22:09:10,4e:04:d8:b3:7d:c0
07:40:59,DE,so.wav,Africa/Maputo,Regen,170.094484,57.6642845,Sardinian,1971-04-20,Wilms Ehlert AG,Zypern,1996-11-29T10:58:22,c0:1d:94:d6:bc:fe
19:46:50,DE,damit.flac,Africa/Lagos,Düren,-100.508164,35.8427705,Walloon,2015-12-18,Vogt,Tokelau,1970-07-10T00:44:33,cf:60:f0:97:f6:ab
12:36:02,DE,vom.html,Africa/Sao_Tome,Wolgast,-16.411437,2.4051765,Avaric,1977-03-15,Salz KG,Kaimaninseln,2008-07-12T19:06:55,ef:cf:97:0c:a8:47
22:40:01,DE,mich.mp3,Asia/Ashgabat,Parchim,70.875899,58.437673,Kazakh,1971-04-02,Eigenwillig AG & Co. OHG,Salomonen,1995-04-20T14:37:53,b3:8b:41:fe:35:08
01:51:16,DE,zu.mov,Asia/Taipei,Olpe,6.270145,-63.928520,Tamil,1977-08-11,Kreusel,Amerikanisch-Samoa,1996-03-07T11:56:11,1a:4d:e6:5e:cf:fa
22:40:02,DE,baden.flac,Europe/Podgorica,Hettstedt,77.925114,-49.933381,Limburgan,1972-06-02,Nette AG & Co. KGaA,Nordmazedonien,1977-05-16T02:00:59,ed:91:13:d3:08:1b
18:00:33,DE,nicht.mp3,America/Lima,Bad Mergentheim,-177.323964,20.396642,Aragonese,1972-10-24,Klemm KGaA,Panama,1997-03-01T15:49:24,fa:0b:33:c5:d6:15
04:31:52,DE,Geschichte.mov,America/Costa_Rica,Mellrichstadt,3.070148,-66.239435,Afar,1978-03-30,Paffrath KGaA,Haiti,1990-03-04T12:13:23,b4:66:fa:a6:3a:66
22:30:39,DE,danach.numbers,America/Costa_Rica,Rockenhausen,-43.349309,-37.093954,Kikuyu,2013-04-21,Bachmann,Kirgisistan,2015-10-12T21:10:33,31:3f:d6:7f:83:c5
08:57:55,DE,kalt.jpeg,Asia/Aqtau,Bergzabern,-154.338651,74.3318605,Malagasy,1989-01-01,Rogge AG,Japan,1980-06-22T21:25:51,ab:db:39:df:ee:01
21:35:53,DE,weg.mp4,Australia/Lindeman,Gerolzhofen,55.165613,50.461277,Chechen,1989-01-21,Oestrovsky,St. Helena,2013-06-12T08:08:48,00:fe:14:68:b2:f9
18:54:45,DE,Spiel.txt,Africa/Gaborone,Fürstenfeldbruck,-24.907596,-74.2918405,Chechen,1990-09-22,Heinz Römer Stiftung & Co. KG,Bahrain,1973-12-19T16:04:54,19:40:1c:9e:a3:c4
20:13:24,DE,wirklich.mp4,Africa/Luanda,Eggenfelden,154.814201,1.5406835,Macedonian,1996-12-08,Carsten Geißler GmbH,Sonderverwaltungszone Macao,1997-04-05T09:39:37,68:9d:9d:39:1b:14
11:52:03,DE,ihn.gif,Asia/Dili,Olpe,-30.554956,46.935407,Gujarati,2018-12-08,Jungfer Renner AG & Co. OHG,Nauru,1983-09-09T16:48:42,5f:ed:65:3b:f8:47
14:19:33,DE,wenn.odt,Asia/Bangkok,Rothenburg ob der Tauber,56.121598,8.9658345,Northern Sami,1976-12-26,Weiß GmbH & Co. KG,Botsuana,2002-05-03T17:28:13,7a:f8:35:e8:bc:71
16:01:48,DE,neun.csv,Europe/Belgrade,Lichtenfels,-157.479945,67.210927,Estonian,2012-07-18,Kostolzin Stiftung & Co. KGaA,Australien,2009-03-24T02:13:40,39:0b:a5:c6:16:30
04:54:38,DE,so.docx,Asia/Damascus,Schlüchtern,-32.640554,-31.5378195,Yoruba,1984-05-07,Budig,Deutschland,1997-03-03T18:14:25,bc:d8:4c:4d:7a:9c
20:53:47,DE,kennen.tiff,Africa/Brazzaville,Illertissen,-129.400079,75.9771005,Lingala,1991-08-12,Niemeier,Island,1997-09-26T22:38:01,99:4c:e8:db:40:90
09:34:18,DE,böse.css,Asia/Dushanbe,Schongau,-133.333961,-8.4940895,Fijian,2004-07-26,Hofmann,Schweiz,1979-04-12T20:23:41,b6:dc:df:8d:33:94
17:03:49,DE,wohl.wav,Asia/Tbilisi,Halberstadt,-156.803280,-27.001209,Walloon,1970-05-15,Gehringer Bender Stiftung & Co. KGaA,Sonderverwaltungszone Macao,1978-07-14T12:36:27,44:d0:3f:d3:be:50
22:05:32,DE,sind.gif,Europe/Kiev,Dessau,-83.277224,-0.132734,Dzongkha,1990-09-11,Kranz,Bulgarien,2022-12-27T10:34:22,7e:0e:a4:04:30:3e
22:50:07,DE,neu.flac,Africa/Johannesburg,Schrobenhausen,4.212482,-78.861889,Malagasy,1973-10-17,Schinke,St. Helena,2004-03-22T15:28:16,b1:6b:3f:f6:82:3a
18:10:05,DE,hat.jpg,Asia/Beirut,Weißenfels,83.539909,69.655906,Georgian,2005-09-23,Stroh Zimmer GmbH,Osttimor,1997-07-18T19:23:56,cc:9e:41:67:fd:89
22:43:31,DE,verlieren.docx,Africa/Lome,Fallingbostel,167.706727,37.728574,Burmese,1984-06-06,Trubin e.V.,Schweiz,1983-09-13T09:46:26,ec:b6:58:62:0c:6e
18:58:36,DE,Rad.txt,America/La_Paz,Osterburg,-131.934965,-73.992985,Basque,1981-11-06,Ruppersberger AG & Co. OHG,Turkmenistan,1985-03-02T04:39:35,f7:44:a3:c4:7c:c8
09:11:35,DE,kann.json,Asia/Baku,Mellrichstadt,85.095591,-17.8494225,North Ndebele,1974-10-26,Klapp AG,Malaysia,2019-01-08T14:03:39,8c:64:7f:d7:cf:e9
19:47:13,DE,wollen.gif,Europe/Monaco,Kulmbach,-168.760744,-63.246562,Ganda,2013-09-03,Seip,Marokko,1974-02-27T20:21:12,39:22:cb:4d:87:07
09:24:35,DE,Ball.gif,Asia/Tashkent,Altötting,-51.425372,86.3051805,Kalaallisut,1992-07-05,Harloff Dussen van Stiftung & Co. KG,Kuba,1997-01-25T00:14:03,c8:14:73:67:64:20
05:27:26,DE,neu.mp3,America/Guatemala,Tecklenburg,119.390319,-48.3394955,Occitan,1991-04-19,Wende Heydrich AG,Samoa,1989-09-23T06:27:54,29:b5:1d:9f:ed:03
13:23:03,DE,Frage.mov,Asia/Dhaka,Tecklenburg,-178.324345,57.259925,Sindhi,1972-12-08,Henk GmbH & Co. KG,Mauritius,2016-11-17T21:32:30,ab:09:2e:9e:ce:71
09:39:39,DE,ein.html,America/Jamaica,Regen,-25.349185,-59.3511975,Ossetian,1980-02-20,Hein KG,Gambia,2002-04-21T08:15:54,ae:fe:1b:00:85:e4
17:01:40,DE,halbe.mp4,Europe/Bratislava,Göppingen,116.210319,11.870328,Tahitian,2023-04-09,Vollbrecht,Aserbaidschan,1987-04-23T06:14:31,99:c6:f6:2b:7f:c4
20:09:09,DE,schicken.webm,Asia/Thimphu,Emmendingen,143.976667,20.1512755,Chamorro,2013-10-17,Eberth,Katar,2022-06-28T14:37:26,00:f8:34:36:7c:0e
05:48:09,DE,später.json,Pacific/Port_Moresby,Arnstadt,156.167926,-24.497495,Spanish,1992-05-06,Heinz,Anguilla,2015-12-18T20:01:52,e4:0f:66:b0:fe:1f
06:26:51,DE,jung.csv,Africa/Harare,Freital,-46.162505,66.423913,Maltese,2004-08-31,Davids Scheibe AG & Co. KGaA,Niederländische Antillen,2012-01-14T11:35:55,11:56:72:1c:e0:79
00:25:53,DE,lustig.mp3,Africa/Bangui,Eichstätt,141.917549,-62.908176,Italian,1976-08-27,Wilms,Paraguay,1996-01-05T04:13:53,93:7a:c5:21:f5:ac
14:02:07,DE,damit.mp3,Africa/Maputo,Ebermannstadt,42.572576,-74.5330275,Komi,1981-01-25,Jockel GbR,Zentralafrikanische Republik,1980-02-23T17:12:54,01:4e:ca:af:7f:d3
04:27:40,DE,zu.numbers,Africa/Lubumbashi,Wittenberg,171.370173,7.308605,Zhuang,2015-06-07,Steckel Eberhardt GmbH,Alandinseln,1972-09-29T18:30:24,13:0c:c1:7c:e5:8a
11:22:00,DE,gern.xls,America/Paramaribo,Feuchtwangen,-101.985587,-64.240108,Slovenian,2020-06-04,Jockel,Niue,1976-05-31T18:39:14,c1:55:d3:a5:ad:fa
02:23:21,DE,schlecht.avi,Africa/Lusaka,Naila,-152.389496,-38.960138,Wolof,1986-02-04,Plath GbR,Amerikanisch-Samoa,1973-04-20T02:13:45,9f:38:c9:29:ed:b1
12:59:50,DE,nicht.jpg,Asia/Baku,Riesa,110.965042,-77.511597,Northern Sami,2011-05-30,Ditschlerin,Pitcairn,2022-02-27T19:05:33,fe:c4:68:fb:69:41
04:27:48,DE,Sonntag.ppt,Asia/Riyadh,Herford,124.866388,17.471084,Tibetan,1996-06-30,Stroh Tlustek GbR,Belgien,2012-05-02T03:05:12,8d:9e:e8:57:4d:ad
18:03:21,DE,besser.docx,America/St_Vincent,Dachau,17.090382,50.2753735,Welsh,2005-01-02,Flantz,Luxemburg,2021-10-21T22:37:09,fb:1b:1c:f5:51:b9
00:40:29,DE,Hund.css,Europe/Athens,Angermünde,-141.617407,46.9953615,Belarusian,1996-11-28,Segebahn,Bermuda,2011-08-10T05:26:10,5f:55:c5:4d:61:ff
03:00:49,DE,laufen.avi,Africa/Accra,Moers,27.948910,28.6746075,Bihari languages,1993-05-24,Oderwald GmbH & Co. OHG,Nauru,2011-05-04T14:15:12,2a:8c:5f:ec:cd:0a
23:41:48,DE,Frau.json,Asia/Kuching,Osterburg,87.903617,1.940895,Oriya,2004-11-07,Dussen van,Montserrat,1977-07-16T22:49:07,1e:1e:02:1a:cb:da
01:22:29,DE,einigen.mp3,Asia/Colombo,Arnstadt,88.965798,6.8824525,Zulu,1996-12-10,Meyer,Republik Korea,1993-11-14T05:34:37,f2:0d:6a:88:98:5e
07:28:45,DE,denn.docx,Europe/Tallinn,Hagenow,-155.101951,37.9896495,Tigrinya,1987-08-04,Rogner AG & Co. KG,Nauru,1992-10-19T17:16:44,aa:95:30:67:6c:11
20:09:48,DE,einfach.txt,Africa/Casablanca,Miesbach,120.850904,29.1638995,Slovak,2012-09-15,Koch,Turks- und Caicosinseln,2007-08-25T11:09:09,0b:98:a2:ca:6b:54
16:22:17,DE,gefährlich.webm,Europe/Athens,Tuttlingen,-146.398682,78.456912,Gujarati,1980-07-02,Kraushaar GmbH & Co. KG,Venezuela,1979-12-31T00:52:42,f5:ab:bb:3a:f7:db
20:21:09,DE,Beispiel.flac,Asia/Kuala_Lumpur,Greiz,120.005668,75.755467,Mongolian,1972-08-25,Haering GmbH,Indonesien,2008-02-17T12:02:51,f6:ae:d7:cc:75:56
21:51:43,DE,neben.js,Indian/Antananarivo,Lörrach,-54.714398,-8.5779805,Tamil,1973-08-28,Sorgatz Rudolph e.V.,Vereinigte Arabische Emirate,1975-11-15T17:34:50,76:5f:cb:95:ae:87
22:19:07,DE,arbeiten.json,Europe/Bucharest,Sternberg,-53.195697,-17.8318905,Italian,1999-02-27,Wagenknecht GmbH & Co. KG,Panama,2011-12-15T01:57:53,da:e7:62:28:6c:66
08:53:47,DE,aber.webm,Europe/Malta,Lippstadt,139.720907,16.4944655,Italian,2012-08-17,Karge Henck GmbH,Dominikanische Republik,2007-01-03T16:24:14,4a:bc:f8:90:db:0c
20:38:57,DE,ruhig.flac,Africa/Maputo,Bischofswerda,7.524539,6.780059,Western Frisian,2015-02-09,Mülichen GmbH & Co. KG,Lettland,2010-06-10T17:28:18,ad:27:e9:0b:89:bb
12:11:10,DE,da.pages,Africa/Mogadishu,Mayen,34.061847,-42.498917,North Ndebele,2020-03-04,Trubin Löwer GbR,Cookinseln,2012-08-24T09:06:14,54:14:90:d9:a2:75
04:43:54,DE,ihn.mp4,America/Grenada,Kusel,145.244247,-16.5717325,Corsican,2011-09-25,Hethur AG,Armenien,2018-12-31T21:00:59,2c:b7:7b:9a:a1:90
19:21:33,DE,Straße.flac,America/Argentina/La_Rioja,Eberswalde,-107.924130,-55.833193,Walloon,1970-08-13,Kühnert Schulz OHG mbH,Mayotte,2007-03-28T10:21:51,fc:e9:f2:68:29:99
17:15:56,DE,sofort.jpeg,Asia/Hovd,Schwerin,-131.547678,9.5987465,Ukrainian,1994-10-10,Ackermann Killer GmbH,Kuba,2005-12-28T22:24:43,9d:9f:6f:80:1e:b2
02:27:18,DE,ging.wav,Europe/Paris,Passau,129.254005,-0.485694,Serbian,2017-03-16,Hölzenbecher,Senegal,2003-08-31T09:00:32,a2:16:0d:b4:07:2f
04:11:13,DE,darin.doc,Pacific/Galapagos,Celle,131.691732,27.734777,Dutch,1980-07-12,Kreusel,Griechenland,1988-03-04T22:45:57,84:0c:39:4c:57:ed
07:42:56,DE,freuen.css,America/Dawson,Jena,-67.981256,-70.2905825,Hausa,1971-12-29,Hamann GmbH & Co. OHG,Swasiland,1982-01-20T20:09:05,66:25:7b:28:84:3a
17:44:54,DE,die.css,Africa/Dakar,Zossen,61.407464,-45.484987,Catalan,1993-04-17,Klingelhöfer Mude AG & Co. OHG,Türkei,1980-12-11T00:14:10,d3:24:4c:84:0b:38
07:56:48,DE,Glas.mov,America/Paramaribo,Königs Wusterhausen,48.302355,76.368613,Amharic,1994-05-13,Jäntsch Löwer e.G.,Österreich,2002-05-07T13:50:34,1d:cc:10:0b:b1:63
11:03:27,DE,bis.flac,Asia/Yerevan,Apolda,-18.291697,62.0680505,Dzongkha,2016-06-04,Bachmann,Angola,1993-01-25T14:01:24,54:2e:ca:17:a1:9b
08:04:28,DE,Frage.json,Europe/Malta,Iserlohn,-151.737991,48.240510,Avaric,2014-09-20,Pieper Tintzmann KG,Bahamas,2009-09-15T04:55:34,2c:6d:81:ac:03:a3
03:11:03,DE,Ding.js,Asia/Jayapura,Eichstätt,-147.383339,77.7631225,Oriya,1996-08-21,Staude Hornig GmbH,Philippinen,1978-03-19T23:49:33,ef:94:c8:c3:dc:a9
06:09:57,DE,suchen.tiff,Africa/Tunis,Badoberan,6.301749,86.571797,Assamese,1986-02-27,Austermühle,Französisch-Guayana,1986-08-03T01:24:03,3c:15:1b:e2:88:f3
19:49:48,DE,Stunde.jpg,Europe/Sofia,Halberstadt,-160.587214,54.322359,Twi,2010-04-22,Heinrich Trupp GmbH,Neuseeland,2013-08-30T05:32:26,b1:3a:85:c1:ae:0f
10:48:51,DE,Licht.csv,Africa/Ndjamena,Kusel,38.326872,-77.3773085,Czech,1976-06-29,Harloff KGaA,Réunion,2006-09-26T07:31:48,d9:48:28:5b:dc:dd
06:02:49,DE,Zimmer.png,America/La_Paz,Grafenau,-110.573863,33.265855,Macedonian,1989-10-18,Albers Ladeck KGaA,Britisches Territorium im Indischen Ozean,2019-05-14T05:20:47,18:ac:a3:a8:2e:70
07:45:13,DE,Fahrrad.xls,Africa/Conakry,Sternberg,-144.255677,-39.5633375,Sango,2009-07-17,Schäfer AG & Co. KGaA,Norfolkinsel,2002-09-08T07:04:22,d0:ff:d7:90:f1:2d
18:41:51,DE,dabei.css,Africa/Bujumbura,Tübingen,111.893035,-39.775176,Serbian,1977-05-16,Löchel,Ghana,2012-10-03T02:43:01,f3:72:b6:88:09:1a
10:27:30,DE,schlagen.flac,Asia/Dhaka,Gransee,6.307226,-22.889136,Lingala,2005-09-20,Stiebitz,Französisch-Guayana,2011-05-17T00:42:08,45:e5:80:c0:6c:9e
14:14:31,DE,fangen.bmp,Africa/Accra,Tecklenburg,-167.497549,-10.1025695,Hungarian,2001-11-28,Stoll AG & Co. KGaA,Nigeria,2016-12-02T21:39:23,94:18:c0:11:ea:93
18:23:31,DE,fröhlich.avi,America/Antigua,Göppingen,-142.542823,39.3442405,Telugu,1993-02-18,Jessel GmbH,Mongolei,2017-06-07T23:13:22,4f:71:fa:5a:4e:84
12:13:11,DE,darin.bmp,Europe/Riga,Eisleben,77.886512,-70.4678115,Navajo,1993-04-22,Jäntsch Zirme GmbH,Pakistan,2011-05-19T18:06:16,76:60:69:c7:01:1c
13:39:29,DE,anfangen.mov,Asia/Nicosia,Riesa,121.852240,-83.4716965,Panjabi,2000-01-13,Lübs AG,Malaysia,1992-10-25T08:03:57,9f:53:68:ba:a6:5a
08:12:33,DE,besser.jpeg,Asia/Dubai,Kronach,130.470831,-40.9295965,Marshallese,1999-11-01,Rohleder,St. Vincent und die Grenadinen,2015-09-22T07:34:10,a0:34:0f:8a:a3:24
05:47:57,DE,machen.wav,Africa/Nairobi,Neuruppin,124.244665,59.5236085,Faroese,2019-10-04,Keudel Barth e.G.,Panama,2005-12-15T07:00:43,64:40:42:97:d4:c7
06:16:36,DE,von.jpg,Asia/Ashgabat,Koblenz,2.185822,35.8599905,Telugu,1974-04-16,Warmer Ullrich AG & Co. KGaA,Südafrika,2014-05-29T17:25:51,36:5d:59:cc:11:fe
16:42:19,DE,schön.xlsx,Asia/Dili,Sonneberg,26.786489,-65.8136095,Hungarian,1974-03-31,Metz Stiftung & Co. KG,Ukraine,2000-07-10T00:59:06,27:c3:4d:df:07:ae
05:38:25,DE,finden.mov,Asia/Muscat,Strasburg,144.558091,77.019821,Javanese,2019-04-25,Kaul Zahn KG,St. Pierre und Miquelon,1995-01-25T07:54:32,56:5f:77:28:29:9b
22:33:03,DE,sicher.json,Asia/Shanghai,Saulgau,-58.472771,58.9284305,Ganda,2014-08-01,Schweitzer Siering KG,Estland,2011-04-13T01:42:17,16:0a:dc:e5:6b:df
02:22:35,DE,kochen.avi,Europe/Helsinki,Kötzting,-34.278356,-54.2945255,Faroese,2015-11-18,Seifert AG,Dominica,1990-02-13T14:32:09,17:35:f9:95:a9:54
02:05:48,DE,fährt.txt,Asia/Kuwait,Worbis,42.862167,-81.5598185,Bulgarian,2009-06-26,Nette,Taiwan,1992-05-02T22:26:18,30:df:e3:f2:45:0d
19:18:46,DE,gab.jpeg,Africa/Ndjamena,Heinsberg,8.948057,-40.911627,Walloon,1999-07-08,Sager AG,Lesotho,2021-05-20T09:39:26,73:f8:1b:37:bc:ee
15:46:04,DE,steigen.odp,Africa/Bujumbura,Erbisdorf,-137.398740,-27.3774225,Lithuanian,1988-10-15,Koch II Hettner KG,St. Helena,2000-12-08T20:09:51,2e:e3:5a:f4:59:fa
09:39:28,DE,gefährlich.csv,America/La_Paz,Plauen,132.609110,78.2864745,Hebrew,1973-09-14,Reinhardt Bauer GbR,Monaco,1997-04-17T03:25:03,f4:43:c3:2b:a5:fa
11:08:28,DE,packen.numbers,Europe/Vaduz,Duderstadt,-83.060038,-48.333241,Kannada,1989-04-22,Harloff GmbH & Co. OHG,Antigua und Barbuda,1989-06-20T19:52:57,c6:76:aa:04:22:b1
20:40:54,DE,Eltern.wav,Asia/Manila,Hoyerswerda,6.696388,-40.7039305,Venda,1984-12-07,Trubin Weimer GmbH & Co. KG,Nigeria,1996-04-18T18:11:04,b5:39:57:e3:e2:0c
07:37:24,DE,Geburtstag.avi,Europe/Vienna,Suhl,-51.566071,40.5865255,Kirghiz,1996-04-12,Bähr Fritsch e.G.,Lettland,2014-08-24T00:52:21,b5:41:37:8a:f2:ef
07:46:53,DE,tun.png,Europe/Skopje,Neunburg vorm Wald,34.546196,6.0262915,Sundanese,2003-07-05,Oderwald,St. Martin,1973-05-30T10:21:54,63:7a:68:33:b5:26
23:27:18,DE,noch.odt,America/Caracas,Berchtesgaden,-1.443651,83.423349,Zhuang,1987-01-09,Heidrich KG,Indien,2019-09-25T12:07:53,fc:bc:c7:3c:ef:d0
03:33:02,DE,plötzlich.mp3,Asia/Dhaka,Siegen,26.615199,66.618368,Belarusian,1991-11-18,Davids GmbH,Laos,2011-12-13T10:47:48,c1:f5:f3:39:99:b5
02:49:20,DE,genau.ods,Europe/Tallinn,Eberswalde,133.455941,-29.497679,Ojibwa,1993-09-01,Karge e.G.,Schweden,1995-10-05T16:47:57,8c:0e:e0:d5:f9:89
16:00:38,DE,Fuß.xlsx,Europe/Madrid,Mellrichstadt,-15.568016,-11.4683265,Macedonian,1970-03-14,Schönland,Britisches Territorium im Indischen Ozean,1996-10-21T17:17:18,eb:8b:74:40:6d:1f
05:01:31,DE,sicher.mp3,Africa/Maputo,Genthin,-152.563005,32.9155755,Kuanyama,2013-02-09,Ehlert GmbH & Co. KG,Bhutan,2022-06-18T05:12:26,90:27:a1:73:72:ae
06:36:53,DE,was.jpeg,Europe/Tallinn,Calau,-60.133867,-44.4485165,Occitan,2012-10-05,Pieper Bender GmbH & Co. OHG,Myanmar,1972-07-30T13:12:10,10:0b:93:77:f6:10
18:33:14,DE,Land.js,Europe/Uzhgorod,Pfaffenhofen an der Ilm,50.676308,-88.6157865,Bulgarian,1974-03-01,Heintze Stiftung & Co. KG,Bulgarien,2014-05-02T07:34:30,cf:59:79:c2:54:b3
09:03:27,DE,fünf.odp,Europe/Prague,Bruchsal,114.046661,-64.446110,Sindhi,1985-05-30,Stiebitz Klemm GmbH,Bahrain,2007-05-09T17:05:38,42:9c:5c:eb:8d:69
02:03:30,DE,im.png,Africa/Porto-Novo,Güstrow,-42.253006,-76.3278325,Arabic,1989-07-22,Döring Jockel AG & Co. KGaA,Französisch-Guayana,1972-08-21T13:33:03,68:7f:df:cd:48:50
00:39:15,DE,denken.key,Atlantic/Madeira,Meißen,166.678021,-88.775702,Abkhazian,1989-08-09,Meister Bloch KGaA,Malediven,1970-07-12T08:30:56,85:b1:3d:8d:f6:4c
01:25:56,DE,Papa.jpeg,Africa/Bissau,Kassel,26.750499,-12.160557,German,1994-05-03,Barth e.G.,Grenada,2011-09-16T11:47:10,f2:61:93:d9:0f:b4
19:59:06,DE,fallen.png,America/Tegucigalpa,Hettstedt,-121.962488,1.4507075,Afrikaans,1986-12-25,Jüttner van der Dussen GmbH & Co. OHG,Benin,1988-03-07T08:18:38,a7:16:8f:ca:30:f0
18:01:09,DE,helfen.html,America/Port_of_Spain,Göttingen,13.169730,72.1157955,Macedonian,1990-11-13,Hermighausen,St. Pierre und Miquelon,1977-11-24T00:46:28,22:44:50:a5:9f:e7
03:38:01,DE,später.mp3,Asia/Yerevan,Schwandorf,51.522059,-27.1146275,Armenian,2006-06-23,Gotthard Renner Stiftung & Co. KG,Schweiz,1974-08-03T21:07:54,4c:7f:27:1d:a3:69
00:00:25,DE,Berg.mp4,Africa/Accra,Dinslaken,63.220301,-29.4784755,Tibetan,1980-02-25,Rust AG,Venezuela,1984-10-28T02:45:00,62:37:ed:57:40:63
07:26:57,DE,tot.pages,Indian/Comoro,Spremberg,96.161486,-22.451729,Xhosa,2013-05-24,Atzler,Botsuana,1978-12-12T06:24:46,1c:f4:63:1f:d0:4c
01:19:41,DE,müssen.odp,America/Iqaluit,Stendal,-49.632126,-74.4588145,Marathi,1986-02-26,Tröst KG,Simbabwe,2013-12-23T03:12:14,96:07:23:bf:be:78
10:46:28,DE,Auto.html,Indian/Antananarivo,Saarbrücken,168.790828,-0.754162,Korean,2006-10-01,Haering Hettner AG & Co. KG,Martinique,1993-01-12T16:26:42,f9:1a:46:ec:1a:94
10:37:54,DE,andere.pages,Asia/Saigon,Haldensleben,57.620657,-23.418160,Church Slavic,1976-01-18,Mülichen KGaA,Jersey,1982-07-27T05:26:52,a4:b3:82:9b:fa:f6
15:59:53,DE,durch.key,Europe/Vienna,Celle,29.860186,54.422798,Central Khmer,2011-06-20,Trapp,Trinidad und Tobago,2006-01-28T03:42:13,10:bf:93:df:f2:71
21:13:54,DE,sehr.wav,America/Paramaribo,Aachen,-83.591137,-11.6119645,Basque,1971-11-01,Mentzel Bolander AG,Guyana,2010-04-19T20:06:24,1f:7e:60:39:6e:1f
05:09:27,DE,aus.txt,America/Belize,Eichstätt,-135.495950,78.525632,Afrikaans,1992-11-16,Hölzenbecher,Suriname,2019-06-22T01:46:45,5b:fe:a0:94:b5:e1
08:50:51,DE,plötzlich.mov,Africa/Johannesburg,Magdeburg,131.702565,-51.4763385,Swahili,2004-03-19,Biggen GmbH,St. Martin,2008-03-03T22:01:11,ae:05:9a:88:42:b3
18:12:35,DE,verstecken.ods,America/St_Lucia,Witzenhausen,-131.992860,55.7432825,Oriya,1978-11-21,Warmer Jopich KG,Ungarn,1979-06-11T10:40:38,08:33:f4:5a:3d:dd
02:47:23,DE,setzen.mov,Asia/Damascus,Holzminden,-5.154810,72.4059545,North Ndebele,2013-07-05,Bärer,Falklandinseln,2020-03-23T00:11:56,e5:54:8b:36:b3:2b
22:49:24,DE,bringen.avi,America/Barbados,Goslar,107.801658,35.102116,Quechua,2023-08-31,Wiek AG,Libyen,2022-02-14T16:15:44,a9:6c:40:fc:79:04
16:59:23,DE,los.key,Europe/Vienna,Haldensleben,80.360590,19.1774445,Macedonian,1983-09-21,Hellwig Stiftung & Co. KGaA,Lesotho,2021-11-22T06:27:26,a8:8f:a0:b6:7e:6e
12:39:10,DE,heiß.flac,Pacific/Palau,Ansbach,-134.954712,-0.665171,Basque,1995-03-03,Rosemann,Luxemburg,1998-11-14T22:17:44,e2:41:d9:36:e4:69
04:41:42,DE,zehn.avi,America/Regina,Beilngries,-157.760064,33.010817,Portuguese,1985-08-13,Rogge OHG mbH,Britische Jungferninseln,2021-02-22T06:07:59,22:c5:35:9d:e4:88
22:15:00,DE,daran.txt,Asia/Calcutta,Coburg,-148.900262,21.0161495,Ukrainian,1997-10-30,Kruschwitz GbR,Bangladesch,2022-05-29T15:32:21,97:e2:f2:39:22:28
14:45:36,DE,zehn.html,Africa/Nouakchott,Magdeburg,-31.581860,10.0687525,Basque,2006-02-25,Schaaf GmbH & Co. KGaA,Usbekistan,1984-02-11T10:42:48,8c:3e:60:a6:eb:ad
13:41:00,DE,Bett.mov,America/Asuncion,München,140.991238,70.5841145,Romansh,1989-05-23,Bärer,Bahamas,2006-05-20T21:25:22,ac:6d:f8:9b:a6:98
