mac_address,longitude,iso8601,hostname,time,bank_country,pricetag,language_code,file_name
97:b4:3e:d0:f6:1a,35.332736,2010-06-12T18:12:36,lt-27.williams.biz,16:49:04,GB,$111.72,sa,ipsa.wav
c8:65:f4:10:0b:93,102.876569,2002-03-23T16:30:26,lt-89.wyatt.com,17:36:19,GB,$442.74,ga,exercitationem.mov
cf:18:c6:a4:ac:8b,-25.170641,1992-05-30T15:38:21,desktop-36.smith.co.uk,04:55:00,GB,$9.50,hr,iste.avi
8c:79:97:65:23:05,158.658774,1991-10-04T22:20:34,laptop-31.woodward.net,12:11:38,GB,$1.21,be,ad.txt
88:6b:6c:ce:e1:66,-173.435640,1977-02-25T10:56:05,web-12.allan.com,07:34:46,GB,$2.87,mni,reprehenderit.flac
2a:e2:2c:07:58:70,114.744166,1996-02-09T04:00:29,laptop-04.gallagher.co.uk,12:48:32,GB,"$30,599.19",mk,eveniet.webm
3e:e5:95:40:8e:22,62.530294,1996-12-23T12:25:31,email-79.payne.com,23:57:29,GB,$587.22,fy,maxime.txt
99:11:d7:6b:56:f3,-90.557589,1976-06-17T19:54:39,srv-83.wood-white.co.uk,16:39:33,GB,$44.95,da,itaque.avi
b7:a9:bc:78:c8:ad,125.795958,2004-02-23T19:26:11,db-97.stone.com,21:55:51,GB,$7.75,bg,quae.html
04:5c:15:2e:c3:20,-127.538854,2006-11-22T08:43:26,laptop-12.norris.co.uk,13:34:32,GB,$237.95,ts,neque.jpeg
62:f6:ce:bc:bf:12,120.673069,1982-04-26T12:46:07,web-54.hall.com,20:56:35,GB,$3.66,csb,ipsum.flac
01:4d:1d:92:ad:2a,170.543188,2017-01-01T20:09:50,lt-08.gill-waters.com,09:28:03,GB,$70.48,tt,totam.css
f3:31:8b:e2:9f:5e,179.510398,2003-09-08T21:53:28,web-22.bird.info,08:45:52,GB,"$5,488.62",bn,quo.flac
38:93:81:a0:87:68,168.598871,1994-03-07T11:55:09,laptop-34.roberts.com,01:53:15,GB,$18.43,sk,recusandae.odp
de:7b:3e:23:b9:8c,151.610425,2021-12-10T06:33:02,db-58.jones-hill.info,19:33:50,GB,$885.74,yi,fuga.jpeg
fa:28:ff:ec:aa:39,-147.630492,1989-04-11T23:39:12,srv-92.watts.com,09:04:38,GB,"$35,784.54",quz,et.webm
58:37:e4:68:87:41,178.321615,1977-06-11T23:36:17,lt-07.ford.com,06:51:27,GB,"$2,527.79",kw,totam.mp3
28:a8:ac:0a:85:92,-92.993830,1997-09-05T04:28:21,lt-31.patterson.net,19:31:19,GB,"$4,554.13",da,fuga.png
71:0d:aa:2c:4c:b2,-104.145366,2001-07-24T07:09:26,db-24.wyatt.biz,08:51:48,GB,$485.86,eo,illum.mp4
da:ac:15:0d:ab:6b,115.768367,1987-09-19T03:44:52,email-41.little-gregory.com,12:20:54,GB,"$4,769.61",fil,ex.jpg
17:25:fa:00:7d:aa,-107.557514,1982-11-23T19:11:21,desktop-01.smith.com,05:15:30,GB,"$3,227.47",sd,molestias.txt
5d:72:bc:05:f9:1d,-144.997195,2016-03-10T07:08:48,srv-53.hunt.org,10:31:08,GB,"$75,213.80",tt,adipisci.csv
88:cf:39:5f:2d:06,-174.179548,1990-08-03T08:20:59,web-71.gould.com,06:50:40,GB,"$20,061.10",ru,ipsum.mp3
c4:7f:cd:44:63:57,-71.446688,1995-10-31T19:56:31,email-08.morris.net,03:06:23,GB,$33.60,bhb,optio.pages
40:23:24:86:40:38,-112.117969,2011-06-16T20:00:56,desktop-50.pritchard-hawkins.com,01:52:29,GB,$975.27,szl,delectus.webm
70:f3:86:3e:36:fe,-107.356849,1991-06-09T16:51:37,lt-45.wilson-lewis.com,17:50:31,GB,$357.23,mn,dolores.css
b3:c7:36:6b:da:5e,-58.310308,1980-02-21T12:15:01,email-61.lee-foster.com,18:24:03,GB,$7.36,gd,magni.html
b0:ca:88:8a:29:3b,154.455666,2009-06-30T01:12:37,email-96.sharp.com,20:13:49,GB,$66.54,gl,impedit.numbers
9c:c1:cd:f0:2a:02,30.349040,1996-03-20T11:41:21,web-56.read-davies.com,01:30:23,GB,$504.41,vi,ad.mov
7e:df:a4:27:eb:a2,-45.240635,1988-06-01T18:44:42,email-12.clarke.com,13:36:58,GB,$52.79,sv,dolor.mp3
6d:64:53:6f:99:9d,141.001544,2022-08-29T02:35:57,desktop-80.hodgson.com,23:40:58,GB,$9.36,kn,ratione.png
5b:71:39:41:21:67,165.086011,2021-05-15T21:59:06,email-37.daly.com,13:10:17,GB,"$92,071.73",wal,reprehenderit.wav
5a:41:da:90:e7:00,-9.400285,1981-06-11T20:06:25,email-19.wilson.info,19:49:59,GB,"$26,547.08",fy,fuga.mov
6e:8f:d5:a0:0c:0a,-32.188866,1980-06-28T08:36:40,desktop-47.humphreys-evans.org,10:02:39,GB,"$4,151.08",cv,repudiandae.mov
07:31:37:e6:a5:49,-38.757336,2005-11-01T20:17:49,laptop-64.hodgson.biz,17:47:16,GB,$148.83,gd,maxime.jpg
e6:6b:7b:80:ae:06,-91.298178,1996-10-12T04:52:12,srv-77.lees.info,06:33:01,GB,"$4,318.68",tn,et.mp3
26:d0:e3:44:00:45,-163.371340,2004-02-04T16:50:06,email-32.yates.com,09:36:01,GB,"$45,550.51",ru,reprehenderit.ppt
88:73:f3:5c:6f:64,-79.766430,1986-03-31T11:31:51,desktop-30.hopkins.com,22:32:17,GB,"$3,759.39",vi,minima.json
73:3b:94:db:b9:fc,27.668809,2014-09-06T16:59:02,email-88.wright.net,05:34:15,GB,"$32,267.80",st,officiis.wav
be:50:20:11:e8:af,6.242332,2012-08-09T22:17:08,laptop-69.hunt.biz,17:07:52,GB,$36.73,he,incidunt.tiff
14:0e:56:91:1f:cd,46.340381,1982-02-23T17:32:05,desktop-67.ward-browne.com,16:49:43,GB,"$7,614.06",mt,laboriosam.jpg
f8:eb:01:13:67:bf,22.491296,1977-08-29T21:50:10,laptop-40.hughes.com,10:53:35,GB,"$45,659.10",bho,hic.js
d9:f9:d8:fd:84:85,-116.486579,2010-11-09T19:08:51,desktop-05.bull.info,17:49:04,GB,$9.38,cv,dignissimos.pdf
47:89:1e:3f:f8:86,-8.313656,2019-03-03T19:19:36,laptop-50.allen.com,13:42:34,GB,"$7,957.32",my,illo.flac
0a:e2:e5:ab:26:ff,143.785744,1997-02-05T00:08:27,lt-30.hall-wade.biz,10:50:32,GB,$6.70,sk,aspernatur.jpg
ef:75:90:c7:42:b8,-173.166285,1984-07-07T16:22:07,desktop-74.kerr.com,14:20:04,GB,$4.13,pl,in.doc
53:63:fd:15:7a:45,-35.725787,1982-06-09T18:53:28,lt-98.wright.com,15:00:58,GB,$704.90,gv,expedita.mov
44:29:bd:be:05:bb,57.407195,2002-01-07T03:49:43,web-98.griffiths-parker.com,23:52:36,GB,$278.13,unm,labore.json
38:b7:59:d3:dd:fa,117.517088,2012-02-29T00:31:21,web-26.jones.co.uk,08:41:33,GB,$37.21,af,quaerat.txt
97:5a:3f:dc:dd:67,-1.940286,2001-12-06T00:15:29,lt-71.williams.com,23:40:37,GB,$530.28,sr,unde.mp3
5c:7a:f7:c0:8d:d4,97.960115,1978-12-25T00:02:54,web-58.ward.com,21:11:05,GB,"$6,005.06",bho,repellat.gif
23:37:55:ee:ca:7b,-80.595601,1975-10-08T16:41:57,laptop-25.ryan-robertson.net,01:13:51,GB,$52.19,doi,enim.docx
bb:61:c2:e3:80:b4,54.845210,1972-11-22T23:38:23,db-23.williams-bishop.com,06:17:29,GB,$41.77,fa,aliquid.mp3
37:24:2d:0e:00:2e,40.208915,2013-03-03T21:50:24,web-66.brown.info,00:53:23,GB,"$8,963.94",fy,iure.webm
82:36:01:18:ed:c4,109.796067,1992-07-30T18:32:11,desktop-45.roberts.info,20:20:17,GB,"$21,759.70",fr,cum.tiff
4f:2f:e5:5a:74:dd,59.768621,1973-02-18T09:11:43,lt-41.cole-walker.com,22:09:37,GB,$4.01,hu,dolores.html
bf:3f:6d:83:23:a9,-162.287957,1988-11-28T13:27:13,db-36.perry.com,21:13:20,GB,$59.74,mt,dolor.webm
64:51:18:d7:17:05,35.386368,1981-05-31T21:11:29,srv-68.barnett.info,11:14:02,GB,$33.23,hy,soluta.css
35:5c:2f:e0:5d:19,-93.455819,2011-01-31T18:27:32,srv-07.walker.com,08:44:34,GB,$326.57,tg,repudiandae.json
96:2c:dd:15:f7:5d,118.579756,2008-10-27T13:11:29,email-42.richardson.com,10:01:16,GB,$43.41,ff,fugiat.webm
93:9a:d2:9c:8b:97,118.228940,2017-10-13T03:20:32,db-51.moore.com,14:48:00,GB,$271.99,ht,esse.numbers
30:63:07:2f:22:ec,149.055744,2001-02-10T19:34:28,desktop-10.williams.co.uk,12:21:46,GB,"$9,277.26",pt,totam.flac
63:5f:9f:0a:18:ee,150.714802,2008-03-13T06:51:27,web-99.scott.com,00:46:51,GB,$887.72,ta,suscipit.odp
b7:e4:6f:ba:8d:0b,-162.931335,2019-12-06T18:05:12,lt-91.lane.com,05:52:19,GB,"$26,316.69",raj,suscipit.csv
