mac_address,hostname,file_name,latitude,city,date,pricetag,timezone
e2:27:4e:e4:3e:04,desktop-06.kostolzin.de,schwarz.flac,-40.4528145,Herford,1988-04-26,"6,46 €",Africa/Kinshasa
53:48:19:80:bb:ba,lt-96.bachmann.com,krank.pptx,61.5623995,Bad Langensalza,2012-12-07,"3,08 €",Europe/Riga
b3:58:a3:5c:1d:e6,lt-74.drub.com,heißen.jpeg,-44.4043955,Neubrandenburg,1976-01-27,"1.498,34 €",Europe/Dublin
7e:e5:42:04:85:50,srv-82.schmidtke.de,trinken.mov,-20.602304,Gunzenhausen,2019-12-31,"0,40 €",Asia/Tokyo
3e:8f:3b:62:39:5d,srv-20.wohlgemut.com,nächste.js,23.886309,Saulgau,1981-08-15,"4,10 €",Europe/Tallinn
40:a3:00:d1:f8:8c,web-53.roemer.org,plötzlich.jpg,-39.2281385,Sternberg,1994-11-19,"9,46 €",America/Guatemala
05:40:a7:ae:0d:e7,db-12.thies.de,Lehrer.numbers,-3.1605015,Worbis,2019-01-14,"4.974,78 €",Africa/Conakry
fe:98:e0:69:91:fd,srv-27.fechner.de,kein.avi,-31.986841,Melle,1975-07-08,"44.471,15 €",Europe/Bucharest
5e:78:e0:70:01:50,srv-24.saeuberlich.com,Schwester.wav,-69.453869,Hansestadttralsund,1983-01-31,"74.663,21 €",Europe/Vilnius
31:85:a4:37:8c:27,srv-88.metz.de,Lehrerin.js,6.700426,Griesbach Rottal,2014-10-27,"25,06 €",Europe/Vatican
d0:71:88:7e:ea:38,laptop-31.schwital.net,vorbei.wav,81.6570895,Ebern,1972-05-14,"84.420,54 €",America/St_Vincent
20:6c:78:30:3f:36,db-22.eberhardt.com,setzen.gif,59.099393,Bützow,2009-11-08,"64,91 €",Europe/Brussels
e6:f2:6e:4e:cf:ef,desktop-64.heinz.de,bauen.webm,-10.3339165,Torgau,1994-02-05,"93,23 €",Africa/Maputo
7e:7d:55:14:3c:f6,lt-26.klingelhoefer.com,selbst.gif,46.5601045,Amberg,1998-10-02,"74,69 €",Europe/Zurich
ef:33:17:31:91:8a,lt-27.beier.org,zwei.numbers,17.640718,Bad Mergentheim,2001-10-04,"2,46 €",Africa/Dakar
11:3e:53:f4:d1:42,db-09.schweitzer.com,schwer.xlsx,76.567607,Gunzenhausen,1971-10-28,"0,49 €",Atlantic/Cape_Verde
e3:b6:2c:34:f3:c5,web-36.ernst.com,Straße.jpg,26.5810855,Böblingen,2008-09-18,"887,20 €",Asia/Dili
9c:20:24:db:6e:a4,srv-98.klemm.de,Tag.flac,-50.850546,Ingolstadt,1986-02-28,"99,83 €",America/Guyana
a9:25:44:68:ac:74,web-25.foerster.com,gehören.json,59.6206095,Wanzleben,2011-03-01,"8.141,84 €",Asia/Riyadh
f2:2c:33:d1:a1:a3,laptop-25.gotthard.com,oben.ods,17.426831,Stuttgart,1989-09-06,"7.820,83 €",Asia/Dubai
c2:82:e6:8c:1f:76,db-38.schuchhardt.com,verstecken.mp3,21.900946,Tirschenreuth,2003-03-25,"58.288,75 €",Europe/Sarajevo
5a:ea:59:8c:de:13,db-66.ruppersberger.com,Brief.mov,-87.839722,Brandenburg,2008-02-14,"6.311,41 €",Africa/Libreville
6b:a0:48:27:67:69,laptop-28.stadelmann.de,setzen.mp4,-38.9101685,Nauen,1989-06-29,"71.564,46 €",Asia/Kuching
f1:6f:19:5d:48:c8,laptop-11.graf.net,Auge.bmp,-73.994659,Duderstadt,2001-12-04,"9.530,93 €",Pacific/Chatham
e7:85:61:a1:ea:a3,desktop-16.hentschel.de,oft.pptx,57.919796,Starnberg,1985-02-10,"39.420,05 €",Africa/Lagos
a4:b4:10:c1:32:b1,laptop-09.sauer.com,Zimmer.key,53.450270,Weißenfels,2011-04-23,"986,43 €",America/El_Salvador
ab:32:df:fa:cd:e4,lt-34.langern.org,hat.wav,-14.138406,Kitzingen,2009-09-17,"44,48 €",Pacific/Palau
dd:ee:94:d3:34:d8,db-15.tintzmann.com,Papa.xlsx,-75.566251,Hünfeld,2020-09-01,"931,22 €",Asia/Bahrain
c5:7d:1c:db:23:32,email-62.schaefer.de,nach.pdf,-21.3074405,Feuchtwangen,2015-07-13,"5,31 €",Africa/Tunis
cf:a3:9d:f9:82:a5,db-62.baum.com,bleiben.xlsx,89.9804965,Böblingen,1989-02-20,"9,09 €",Europe/Volgograd
12:95:b5:c5:ab:5f,db-21.kaester.de,Haare.flac,21.1432535,Ludwigsburg,1987-07-28,"86,93 €",Pacific/Port_Moresby
67:4c:82:b9:b4:66,web-03.mende.com,holen.numbers,3.071232,Grevesmühlen,2003-01-02,"3,34 €",Europe/Skopje
73:71:da:f9:d7:40,db-24.wieloch.com,so.pdf,-38.1126305,Steinfurt,2001-04-04,"441,62 €",Asia/Ashgabat
7f:53:20:2a:38:c7,srv-96.soeding.com,Wiese.wav,-30.497428,Hoyerswerda,1977-12-26,"7.681,36 €",Africa/Niamey
a6:34:6c:0e:1b:b3,srv-78.pohl.de,Dorf.xlsx,68.0426525,Bad Langensalza,1978-01-12,"326,75 €",Europe/Vienna
97:d2:9b:4e:08:04,laptop-12.tschentscher.net,gefährlich.xls,-13.0958185,Berlin,1986-07-31,"2,04 €",Africa/Bujumbura
20:62:34:7b:b1:7a,laptop-54.roemer.org,weinen.xlsx,-76.6083485,Stadtroda,2017-03-24,"74.450,45 €",America/La_Paz
80:14:7d:e8:7f:aa,db-40.mentzel.de,öffnen.html,-41.3420575,Ochsenfurt,2008-02-26,"2,47 €",Europe/Podgorica
b3:b4:13:db:6a:6a,lt-88.tschentscher.com,reich.mp3,-74.9357995,Gotha,2009-06-09,"939,23 €",Africa/Casablanca
ed:f9:eb:37:bd:ed,laptop-16.ladeck.de,Sache.avi,-14.4095375,Tübingen,2019-12-30,"7,84 €",America/Havana
a7:8c:f7:c9:f0:66,lt-97.schmidt.com,besser.jpeg,-74.539959,Mühldorf am Inn,2001-05-28,"7.480,54 €",Africa/Nairobi
bb:d1:25:67:63:fb,email-47.junitz.org,kann.wav,-32.7826095,Quedlinburg,1984-07-26,"57,66 €",America/Panama
f3:fd:0d:aa:85:5e,db-35.misicher.com,dir.avi,10.8941545,Goslar,1970-01-23,"5.760,86 €",Europe/Paris
19:54:32:43:29:fe,email-33.seidel.com,ließ.mov,-14.019252,Celle,1999-10-14,"904,02 €",Asia/Kabul
e3:fc:7c:da:35:28,web-96.hauffer.de,Mutter.flac,59.309044,Osterode am Harz,1974-04-06,"8.726,15 €",Asia/Nicosia
71:5f:e5:a1:b8:0a,email-41.geisler.de,Zeitung.mp3,-63.193022,Nabburg,1993-03-15,"49,08 €",Africa/Algiers
43:2c:2a:0c:b2:31,web-45.tschentscher.org,laufen.tiff,-64.869521,Passau,1982-11-13,"74,88 €",Asia/Jayapura
e9:19:ba:50:37:16,laptop-02.fliegner.com,Hand.pptx,-12.2714795,Tecklenburg,2019-10-08,"26,93 €",America/Jamaica
7d:0f:b0:fd:dd:cc,desktop-01.klapp.com,fiel.css,25.8086145,Kyritz,1983-09-01,"389,87 €",Europe/Warsaw
8a:60:a1:e5:80:f3,desktop-11.steinberg.com,ließ.png,3.144575,Mellrichstadt,2017-02-18,"12,90 €",Africa/Accra
b8:bf:c9:b8:98:c5,db-01.mans.com,wollen.wav,6.950843,Monschau,1994-04-23,"0,87 €",Africa/Luanda
77:b9:85:5e:16:d0,desktop-36.becker.com,Tür.pages,31.0815165,Lichtenfels,2012-09-17,"7.025,15 €",Australia/Lord_Howe
1f:be:d0:f0:78:95,web-36.bonbach.org,nehmen.tiff,-30.2352635,Celle,2003-01-10,"966,94 €",America/Santiago
11:46:9b:c6:40:2a,lt-11.drubin.de,anfangen.odt,-19.7570905,Hechingen,1986-11-28,"60.665,21 €",Africa/Banjul
cb:a5:95:11:01:68,email-09.stiffel.net,braun.mov,10.1921905,Osterode am Harz,1996-06-10,"405,50 €",Pacific/Apia
68:0f:23:9e:50:da,web-24.baum.net,sie.png,3.012401,Chemnitz,1974-01-22,"77.971,88 €",Africa/Mbabane
b9:1c:ce:af:70:5a,lt-36.bien.de,Mutter.gif,9.2176195,Naila,2004-12-07,"2,14 €",Europe/Brussels
b5:fb:e8:df:88:bf,srv-12.ackermann.com,weil.tiff,15.849949,Riesa,1986-11-25,"6,35 €",Africa/Kampala
59:9d:88:c1:35:88,desktop-86.anders.de,weg.mov,-15.314133,Ebermannstadt,2021-06-02,"5,04 €",Europe/Bucharest
22:f2:e5:fe:f5:db,web-56.stey.de,führen.pages,-79.604457,Pritzwalk,2005-01-17,"7,53 €",Europe/Podgorica
ce:66:52:4e:9d:f7,web-52.niemeier.de,schlagen.csv,-46.070809,Eichstätt,2009-01-18,"5,03 €",Atlantic/Reykjavik
dc:38:16:32:82:40,srv-71.weiss.de,leicht.js,16.6497205,Diepholz,2021-05-04,"6,57 €",America/Nassau
47:bc:f7:77:37:ed,email-12.otto.de,lachen.key,79.6238735,Malchin,2004-03-06,"90.002,41 €",Africa/Tripoli
f7:bc:a0:eb:fd:9f,email-85.lindau.de,beißen.mov,-61.975761,Marktheidenfeld,2010-08-09,"79,29 €",Africa/Lagos
ad:1b:b1:e1:b7:b0,web-11.birnbaum.com,hinein.docx,10.2857675,Soltau,1997-01-17,"7,97 €",Africa/Porto-Novo
e9:71:ac:2c:5f:96,desktop-22.thies.de,helfen.doc,-83.1859035,Mallersdorf,1989-10-02,"2.152,16 €",Africa/Tripoli
e6:07:1a:bb:54:9e,db-91.wohlgemut.de,offen.flac,-81.641817,Groß-Gerau,2018-07-23,"49.184,34 €",Asia/Baghdad
c5:a6:50:9e:ba:79,lt-37.dowerg.org,endlich.json,-54.8330145,Eisenhüttenstadt,2017-11-03,"42.198,51 €",Australia/Brisbane
a7:1c:f9:ad:19:e8,lt-14.tintzmann.net,warum.avi,-47.394504,Cottbus,1980-02-03,"81,41 €",America/Bogota
b5:ea:f0:de:2d:23,lt-68.schweitzer.org,unser.html,-8.582623,Weißwasser,2008-09-07,"857,65 €",America/Costa_Rica
87:e4:ea:cb:32:f6,db-47.mies.org,noch.json,-44.257825,Biedenkopf,2021-01-11,"7,25 €",America/Caracas
6b:7e:b1:49:9e:24,db-78.loeffler.de,immer.css,-74.322512,Wernigerode,1970-01-05,"388,35 €",Pacific/Palau
f3:4c:ae:6a:55:77,srv-26.drewes.net,fragen.docx,-69.6007645,Zschopau,2020-07-04,"27.415,91 €",Europe/Copenhagen
53:5f:8d:95:b9:6a,email-99.hentschel.org,Haus.css,54.784924,Hünfeld,1980-04-29,"27.048,56 €",America/Costa_Rica
da:0d:8d:fa:ae:7e,laptop-33.krein.de,verstehen.pages,-82.4201275,Recklinghausen,1991-03-18,"79,17 €",Indian/Comoro
b4:5f:73:bc:cf:7d,lt-39.huebel.net,bleiben.json,62.319764,Fürstenfeldbruck,2010-07-06,"1.843,03 €",Asia/Amman
db:b9:d6:3b:56:b8,srv-05.roht.com,Mensch.pptx,-7.537498,Perleberg,1987-04-05,"5,20 €",Africa/Khartoum
2a:c6:a0:1a:e1:7e,laptop-48.loewer.com,fragen.js,20.0647545,Schmölln,1986-09-17,"38,89 €",Europe/Stockholm
5a:31:0c:6f:1d:fc,email-28.wesack.com,Wiese.bmp,-13.907333,Heiligenstadt,1976-06-13,"3.342,79 €",Pacific/Tongatapu
0f:56:76:99:77:1d,laptop-50.wilms.com,sieht.css,-56.122208,Wittenberg,2015-07-03,"51.523,83 €",Africa/Sao_Tome
5b:47:97:27:ae:97,desktop-45.scholl.de,wenn.ppt,15.9750755,Rottweil,1993-11-13,"118,43 €",Pacific/Majuro
50:83:8b:57:65:ad,laptop-70.roht.net,Hund.wav,-89.8924845,Wesel,1999-12-03,"62.755,19 €",Asia/Dhaka
33:a3:64:90:60:ac,email-15.geisel.org,Luft.odt,6.6265675,Eisenberg,1973-07-17,"7.485,83 €",Europe/Sarajevo
0e:61:33:d9:10:39,db-57.hess.de,Woche.webm,-44.6498855,Havelberg,1982-06-16,"6,19 €",Atlantic/Azores
a2:30:19:5c:a3:b4,email-36.jaentsch.org,sehen.mov,43.924292,Soltau,2011-03-21,"291,79 €",Indian/Maldives
b3:ca:e9:f8:32:a7,web-30.muelichen.org,Schule.csv,26.771137,Mittweida,1997-11-16,"1,93 €",America/Campo_Grande
76:38:f8:df:91:2d,lt-83.pruschke.com,nämlich.flac,50.397344,Deggendorf,1973-12-23,"941,11 €",Africa/Cairo
33:84:3e:7f:54:29,db-87.kobelt.com,Geburtstag.pptx,-67.5845335,Schmölln,1986-07-04,"6,67 €",Indian/Mauritius
6e:a7:44:95:04:a9,laptop-09.eimer.de,waschen.wav,-79.7272755,Strausberg,1980-10-13,"51.557,22 €",Africa/Bamako
b8:f5:25:81:08:44,desktop-71.geissler.com,gibt.docx,-3.520836,Wanzleben,2005-03-28,"144,44 €",Africa/Maseru
ee:f0:af:e8:ce:16,laptop-97.hornig.org,heißen.ods,71.368908,Lemgo,2011-06-03,"53,74 €",Asia/Yerevan
9f:33:1d:a6:76:46,web-82.margraf.com,weg.js,49.911572,Germersheim,2004-12-04,"95.386,78 €",Asia/Dushanbe
57:e7:40:50:7d:e9,desktop-24.stumpf.net,wichtig.xlsx,-13.8121935,Gerolzhofen,1976-04-05,"16,04 €",Asia/Kuwait
b3:9f:87:fb:e1:c1,laptop-05.bonbach.net,Klasse.odp,55.8317295,Eisleben,1990-01-26,"9.113,50 €",Africa/Djibouti
a5:fb:7c:5a:34:7e,email-34.wilms.net,natürlich.numbers,-7.8253155,Wernigerode,1977-07-26,"75.467,32 €",Africa/Banjul
9d:62:62:88:df:5e,db-55.otto.de,beide.png,53.3727045,Waldmünchen,1987-11-05,"38,01 €",Africa/Harare
e9:ca:5b:7d:d0:a4,srv-70.carsten.net,ist.webm,1.5608795,Nördlingen,1976-11-05,"45.144,73 €",America/Argentina/Jujuy
9b:d4:3d:8c:65:05,lt-22.baerer.com,Garten.ods,6.201059,Backnang,1991-04-26,"7,56 €",Africa/Harare
95:df:f7:a2:27:2f,srv-65.herrmann.de,Licht.mp3,-40.408967,Konstanz,2019-01-09,"69,53 €",Africa/Johannesburg
ab:4a:c1:9a:dd:2b,lt-48.keudel.com,ja.flac,44.6972095,Viersen,2019-03-10,"512,31 €",Asia/Dili
68:0c:11:40:8b:9d,desktop-05.kaul.de,arbeiten.png,42.7488925,Wolmirstedt,2006-03-11,"2.483,60 €",Africa/Blantyre
27:55:ec:ee:34:df,laptop-22.rogner.com,gegen.txt,-43.5347015,Rathenow,2018-07-14,"48.065,91 €",Europe/Podgorica
ca:2a:62:26:90:84,lt-69.dippel.de,scheinen.bmp,-54.427470,Stadtroda,2020-05-15,"2.785,24 €",Europe/London
aa:3e:b6:70:45:e1,email-71.heuser.org,suchen.jpeg,24.2731975,Sonneberg,2004-09-25,"6.897,15 €",America/Asuncion
a0:ee:36:95:4d:06,laptop-67.drewes.de,Nacht.json,81.108082,Dachau,2021-11-04,"26,09 €",Asia/Singapore
cd:88:08:1f:3a:48,lt-77.bloch.com,her.doc,28.1839655,Haldensleben,2006-12-01,"683,37 €",America/Barbados
0b:e8:33:7a:5f:b5,lt-49.soelzer.net,einigen.flac,-78.2290405,Jülich,1971-02-20,"84.560,59 €",Europe/Zurich
ef:92:94:6b:57:fd,email-22.fritsch.com,nichts.mp3,6.9553045,Sigmaringen,2013-01-16,"120,42 €",Africa/Douala
d6:3c:68:b5:25:73,laptop-96.grein.org,lernen.jpg,-37.7276375,Wiedenbrück,2016-11-26,"94.352,14 €",Africa/Bangui
11:9e:1d:06:ce:7c,lt-61.speer.de,sonst.avi,67.6867475,Greiz,1983-08-24,"91,62 €",Europe/Vatican
0f:6f:25:be:8b:f7,laptop-60.nohlmans.net,Sonne.ods,36.6184105,Grimmen,1976-12-02,"82.317,31 €",America/Montevideo
91:8c:42:df:20:24,laptop-14.kraushaar.de,vergessen.jpg,-14.028760,Bayreuth,1973-09-25,"7,01 €",Africa/Bujumbura
7d:bb:c5:e7:65:76,desktop-21.stahr.net,zurück.mp3,-54.695091,Rockenhausen,1979-11-17,"8.702,46 €",Asia/Manila
d7:4c:f9:9f:71:90,srv-09.klemm.de,heißen.css,4.8575785,Guben,1986-04-29,"4,44 €",Europe/Oslo
4b:e4:a4:4c:68:71,laptop-70.weitzel.net,dem.wav,18.1823865,Diepholz,1992-11-05,"3.783,06 €",America/Tegucigalpa
01:84:64:ce:56:6f,srv-90.bachmann.com,wird.webm,-6.0108675,Miltenberg,2019-08-13,"3.375,51 €",Africa/Kigali
e1:1b:35:84:83:ad,srv-03.klemm.de,Hand.html,0.9875785,Soest,2008-10-03,"34,61 €",Asia/Kabul
1e:70:0d:67:33:6b,db-85.christoph.de,Garten.js,-3.749569,Hainichen,1979-04-18,"68,39 €",Asia/Tehran
3f:74:d2:4a:df:dd,laptop-24.schomber.net,will.avi,-77.463892,Eichstätt,2011-10-12,"62,95 €",America/Guatemala
ad:ee:b3:48:5d:88,lt-05.henschel.com,verstecken.tiff,-78.332305,Husum,2018-09-21,"47,14 €",Asia/Dhaka
2a:37:85:6e:c4:69,db-70.pieper.net,bei.odp,17.5188085,Saulgau,1978-11-06,"747,01 €",America/Havana
99:1d:3d:4e:dc:6d,laptop-51.nette.net,wohl.mp4,-69.7369495,Schlüchtern,2008-01-31,"2,33 €",Europe/Minsk
e1:99:b1:7e:77:22,lt-35.eberhardt.com,gestern.css,39.6159455,Sebnitz,1979-09-02,"4.511,61 €",Pacific/Kwajalein
1a:0c:db:0e:c5:87,db-25.giess.org,Woche.html,-48.0507795,Havelberg,1986-05-05,"316,39 €",Africa/Conakry
f3:bf:fb:1c:70:1d,web-34.kallert.net,Schüler.ppt,27.7745725,Olpe,2023-06-07,"2,23 €",Africa/Cairo
9b:be:c1:6e:9d:1e,email-59.pieper.com,Abend.webm,46.064210,Pirmasens,1980-09-03,"10,84 €",Asia/Dhaka
9d:8c:17:86:19:b5,srv-56.lehmann.org,Seite.xls,0.7489335,Ribnitz-Damgarten,2019-10-02,"985,87 €",Europe/Budapest
6e:02:06:91:3a:d2,laptop-74.schuster.org,krank.doc,62.8098775,Kamenz,1974-05-29,"94.331,08 €",Africa/Tripoli
2d:df:d1:d2:c1:e0,web-41.klapp.com,das.mov,-13.9339775,Rehau,1982-12-02,"95,80 €",America/Tijuana
35:43:66:3d:30:c6,laptop-58.drewes.de,stellen.odt,23.8010195,Pößneck,1990-01-21,"92,15 €",Europe/Andorra
8b:67:e0:06:2b:ad,db-02.haenel.com,Hunger.pptx,11.1946415,Lübz,2009-05-10,"61.480,76 €",Pacific/Tongatapu
32:5b:8a:09:de:5c,email-51.finke.com,endlich.odp,59.3138385,Ravensburg,1979-08-20,"58.154,94 €",Africa/Kinshasa
1b:7c:a6:83:cc:8b,laptop-42.spiess.com,Geburtstag.ppt,73.0699075,Witzenhausen,1996-01-21,"9.238,42 €",Europe/Uzhgorod
7c:fc:63:25:b1:45,lt-25.atzler.org,vergessen.js,-6.6859735,Eisenberg,1998-04-14,"4.297,70 €",Asia/Yerevan
73:5c:4f:cc:da:c0,srv-80.mans.de,dunkel.wav,18.735059,Vechta,1973-06-28,"3.466,13 €",Pacific/Kiritimati
7f:d8:02:1b:40:12,laptop-82.jopich.de,warum.mov,-61.471280,Ingolstadt,2019-08-10,"473,88 €",Africa/Douala
c3:4e:91:b4:47:d2,laptop-12.nette.com,selbst.flac,-81.4895985,Rastatt,2004-05-04,"9.706,94 €",America/Guatemala
c6:05:d0:55:cf:88,laptop-60.pohl.com,müssen.jpeg,-40.7894925,Dresden,2004-02-09,"65.427,92 €",Africa/Nouakchott
2a:4b:46:99:0f:76,db-62.harloff.com,drei.css,-54.5060725,Ribnitz-Damgarten,1999-05-23,"0,87 €",America/Santiago
54:b8:5a:59:f7:92,laptop-36.schuchhardt.com,wissen.js,72.952163,Gera,2003-04-02,"54.739,46 €",Europe/Lisbon
cf:37:56:f3:b5:bd,email-43.patberg.org,fünf.docx,7.828281,Herford,1972-04-01,"264,13 €",Asia/Baghdad
18:81:03:4d:a9:6c,web-00.seip.org,Zahl.avi,-0.494842,Wittenberg,2023-05-15,"234,36 €",Asia/Beirut
2e:ee:6b:e2:b4:78,desktop-57.drub.com,singen.webm,-48.774593,Stade,2014-12-07,"40.185,51 €",Africa/Asmera
12:58:d4:f2:ad:d9,db-55.warmer.de,nichts.tiff,30.5897345,Perleberg,1986-12-01,"78.580,72 €",Africa/Accra
30:8b:29:a3:1a:b0,srv-63.lehmann.com,darin.mp3,-73.628847,Gunzenhausen,1990-12-31,"618,46 €",Atlantic/Reykjavik
d1:0d:e9:6c:ed:82,web-95.schenk.de,geben.pages,-87.7620105,Luckenwalde,1992-12-17,"27,64 €",Africa/Bamako
0d:83:31:17:44:4b,web-46.foerster.com,seit.mp4,12.375239,Bützow,1987-04-06,"23,62 €",Europe/Bratislava
8a:2e:eb:56:08:41,laptop-88.henk.com,können.html,46.513782,Wittenberg,2013-04-15,"83,71 €",Asia/Katmandu
3c:c7:3a:56:5f:4a,email-29.beckmann.de,drei.mp3,-8.8521425,Saarbrücken,1983-11-09,"31,77 €",America/Lima
d1:c8:55:08:91:23,laptop-55.schomber.de,Uhr.bmp,-9.925141,Pegnitz,1998-01-25,"8.342,28 €",Asia/Samarkand
4d:3e:c6:7c:78:79,email-88.schenk.com,überall.mov,-74.8637135,Moers,1981-01-02,"3,70 €",Pacific/Apia
53:cd:c6:34:e2:69,laptop-23.roerricht.org,Sache.html,58.9696945,Donaueschingen,2001-07-30,"70.620,13 €",Pacific/Guadalcanal
6b:aa:f0:64:20:46,laptop-77.seidel.com,verlieren.pdf,70.7520625,Senftenberg,1975-04-24,"15,22 €",America/Cancun
4d:80:57:06:b1:02,db-03.gunpf.net,durch.avi,-41.372893,Büsingen am Hochrhein,1996-12-20,"427,62 €",Africa/Blantyre
cc:d9:8d:ae:1d:74,lt-23.misicher.com,Mensch.css,-28.0074445,Neustadt am Rübenberge,2015-03-31,"8.028,73 €",Africa/Dakar
8e:97:c6:cf:6c:35,web-64.weller.com,Brief.mp3,75.0640595,Deggendorf,1994-08-01,"3,00 €",America/Nassau
34:21:bb:84:4c:1a,srv-81.geisler.com,wie.jpeg,-34.6663465,Aue,2021-06-10,"35,55 €",Europe/Andorra
35:01:14:64:10:49,desktop-19.pechel.de,nehmen.html,-29.559351,Iserlohn,2000-03-22,"8,63 €",Europe/San_Marino
91:b0:d2:49:7f:61,email-33.dietz.com,Glas.webm,19.3902175,Ludwigslust,1996-05-14,"12.418,51 €",Europe/Stockholm
12:46:dd:83:db:a0,srv-58.kallert.com,ruhig.webm,74.234085,Hechingen,1998-02-05,"9,42 €",Asia/Jerusalem
81:18:d2:4a:34:ed,desktop-49.gute.com,dick.html,5.1948145,Hildburghausen,2004-11-10,"46,05 €",Europe/Uzhgorod
e7:e0:1f:90:f5:25,email-33.oderwald.com,Junge.xls,-5.539022,Saarbrücken,2016-08-21,"770,63 €",Europe/San_Marino
61:ac:b0:77:a9:9d,desktop-75.holzapfel.org,uns.mp3,13.6743365,Schlüchtern,2018-09-01,"57.942,60 €",Pacific/Enderbury
71:7f:aa:1c:58:21,lt-62.gierschner.com,wohnen.mp3,22.427777,Hersbruck,1980-09-06,"393,26 €",Africa/Maseru
47:2a:e0:dc:29:70,email-11.scheuermann.de,springen.webm,-52.798503,Melle,2014-05-01,"5.947,52 €",America/El_Salvador
08:79:88:68:0d:94,srv-09.bachmann.de,Haus.webm,-28.996365,Gotha,1980-09-11,"376,32 €",America/Belize
72:ed:d5:f3:53:cb,desktop-19.wieloch.net,lange.odt,-10.1442295,Ueckermünde,2008-12-19,"44.253,83 €",Asia/Jayapura
ad:da:0e:ee:a1:e1,lt-88.tintzmann.net,heraus.pages,51.9204805,Eutin,1974-05-10,"853,31 €",America/Nassau
7a:0a:45:67:72:0f,laptop-03.doerschner.de,besser.webm,17.034290,Hohenstein-Ernstthal,1974-08-29,"7.517,58 €",Europe/Athens
b6:c2:95:09:9a:85,laptop-21.heser.com,einfach.json,51.5452865,Demmin,1980-12-16,"2.405,36 €",Asia/Tashkent
e2:11:72:b4:a7:33,db-60.bien.com,anfangen.txt,-85.1717005,Hannover,1982-12-14,"27.131,61 €",Asia/Choibalsan
8b:62:5a:48:0b:89,web-04.heuser.com,nun.html,37.7203725,Naila,1974-05-07,"60,23 €",Europe/Bucharest
64:e3:72:81:d4:4c,laptop-28.heintze.net,Wasser.avi,-22.446328,Grevenbroich,1971-01-14,"14.749,33 €",Europe/Sofia
26:3b:38:13:d1:97,srv-97.wieloch.com,Minutenmir.jpg,-83.213470,Stendal,2006-10-25,"57,96 €",Africa/Ouagadougou
6d:dc:67:f3:95:62,lt-92.schmiedt.net,schlecht.numbers,49.408623,Dieburg,1985-07-06,"1,82 €",America/Managua
c0:ae:66:38:33:ef,lt-90.jessel.com,Tante.numbers,18.124256,Mallersdorf,1983-09-20,"35,79 €",Asia/Kashgar
08:92:6d:d7:f9:f3,srv-45.scheel.de,hin.csv,-54.821745,Koblenz,1985-03-19,"7.917,43 €",Europe/Chisinau
bb:ed:d7:05:44:cf,desktop-96.geisler.de,wollen.webm,81.964888,Badalzungen,2015-01-07,"194,61 €",Africa/Mogadishu
33:e8:00:79:2e:0e,laptop-61.kade.de,ein.docx,11.958250,Schwandorf,1990-10-10,"2.542,87 €",Europe/Brussels
8c:18:3c:28:a2:43,desktop-10.scheuermann.de,man.json,-4.375515,Melsungen,1976-02-04,"0,33 €",Europe/Bucharest
88:17:86:9c:e4:49,lt-90.jaehn.com,etwas.js,35.0318915,Flöha,2015-02-27,"411,09 €",Africa/Ouagadougou
3e:bf:77:dd:9c:2a,email-15.liebelt.org,Baum.mp4,40.0394905,Bersenbrück,2007-03-09,"67.800,46 €",Europe/Tirane
27:52:20:68:84:0d,web-54.eberth.de,Wasser.txt,77.1851795,Bautzen,2010-11-24,"7,12 €",Africa/Niamey
9f:bd:3d:aa:0d:0b,desktop-45.haase.de,leise.mp3,-10.686899,Darmstadt,2003-08-18,"2.505,48 €",America/St_Lucia
c5:cb:b0:4f:5b:bd,email-12.barkholz.com,reiten.gif,-72.920332,Fürstenfeldbruck,2019-06-09,"2.375,90 €",Africa/Windhoek
66:10:8f:f2:95:ea,email-19.becker.com,drei.odp,63.1518005,Wolfratshausen,1989-02-21,"620,40 €",Asia/Taipei
d7:93:58:54:63:05,lt-16.pohl.de,wie.tiff,24.068391,Grafenau,2023-02-16,"3.651,48 €",Asia/Dushanbe
0a:f8:87:39:7f:75,laptop-69.riehl.com,lernen.png,45.5963865,Konstanz,1992-06-09,"9.521,73 €",Europe/Rome
80:3e:42:30:ff:cc,srv-89.moechlichen.org,Platz.mp4,-19.3586335,Lüneburg,2016-08-26,"123,27 €",Asia/Qatar
a8:a7:90:13:54:6b,srv-57.stoll.de,fröhlich.webm,-0.933476,Scheinfeld,1986-12-13,"772,57 €",Europe/Bucharest
49:4c:8d:ba:bd:a5,email-89.klemt.com,nämlich.tiff,55.5897825,Finsterwalde,2008-10-23,"642,11 €",Europe/Amsterdam
a4:61:1e:a2:62:2e,srv-64.auch.de,Stadt.bmp,-15.312453,Staffelstein,2013-05-10,"44.608,76 €",Africa/Addis_Ababa
e1:8d:dd:e7:0c:02,laptop-44.wohlgemut.com,Schnee.mp3,-59.412626,Füssen,1972-03-14,"56.469,43 €",Europe/Amsterdam
23:90:c6:7a:a2:b0,srv-14.tschentscher.net,Zahl.jpeg,21.6343765,Werdau,2010-08-01,"9.872,29 €",America/Panama
1f:98:95:54:49:9a,email-56.scheibe.de,fünf.avi,69.278565,Geldern,2015-02-10,"9,38 €",Africa/Nouakchott
88:0c:59:27:40:3b,srv-94.reinhardt.de,schwer.png,-45.8000875,Heiligenstadt,1994-09-26,"75.006,79 €",America/Montevideo
