iso8601,random_number,latitude,language_name,language_code,time,date_time,bank_country,hostname,file_name,city,company,longitude,country
1970-11-09T02:02:13,62621,-34.4558455,Akan,wa,20:01:23,1980-01-17 06:21:23,CH,db-00.frei.com,iste.js,Horw,Bühlmann PLC,-135.430165,Belarus
2021-02-15T17:11:25,5278921,0.395392,Spanish,lzh,16:45:54,1982-06-19 16:48:58,CH,web-02.weber.com,aliquid.webm,Wädenswil,"Stalder, Geiger and Lustenberger",112.296247,Jordan
2023-08-09T17:33:34,2233,-41.607064,Kazakh,ig,22:02:37,1996-01-07 12:49:30,CH,web-49.lehmann.net,iusto.mov,Carouge,Felder PLC,-16.070806,Djibouti
1972-03-14T14:32:43,903829981,-36.2507365,Avaric,km,00:39:48,1987-09-04 14:27:21,CH,lt-80.buhlmann.com,deleniti.png,Davos,Iten-Arnold,-89.384745,Syria
1972-02-28T03:27:49,848,-34.847655,Gaelic,sl,09:45:28,2022-01-31 01:04:50,CH,desktop-48.ziegler.org,velit.gif,Birsfelden,Vogt-Mäder,-60.309548,Seychelles
2008-05-08T14:20:26,1,71.476719,Shona,cmn,17:08:42,2011-08-10 19:38:29,CH,db-21.peter.com,atque.wav,Davos,Marti-Lutz,89.696708,Mali
2008-05-29T20:08:11,9,-59.8673375,Armenian,sd,17:36:58,2019-07-22 13:41:48,CH,desktop-24.vogt.com,quasi.wav,Wallisellen,"Schlatter, Senn and Hotz",-2.195267,Tuvalu
1979-09-17T02:17:22,43357,61.659358,Polish,se,12:20:46,1972-10-13 01:42:49,CH,email-64.schweizer.info,sit.tiff,Thalwil,"Wagner, Flückiger and Frei",162.176039,People's Republic of China
1978-04-07T03:58:59,5,50.089795,Thai,zh,20:57:15,1979-11-12 23:33:45,CH,db-17.bar.org,perspiciatis.wav,Val-de-Travers,Steiger-Schnyder,51.751598,Russia
1992-03-14T14:00:08,8761,9.9639505,North Ndebele,cs,04:54:33,1971-10-24 06:18:43,CH,lt-20.tobler-portmann.com,harum.png,Pully,Haas Inc,-175.551354,Kiribati
2005-03-10T19:36:23,91645016,-86.487132,Twi,ne,13:16:00,1978-07-01 16:55:20,CH,web-33.zollinger.com,omnis.css,Zürich,"Scheidegger, Walder and Haas",-122.128609,Moldova
1975-02-18T21:46:36,34742,13.910766,Welsh,ast,06:35:06,2012-01-17 05:44:05,CH,web-19.wagner-wirz.com,voluptates.pptx,Carouge,Ammann-Meili,111.651348,Libya
1981-02-22T15:28:37,3,-72.8005865,Greek,vi,01:37:05,1993-07-23 21:48:18,CH,lt-97.gloor.biz,omnis.wav,Val-de-Travers,Baumann-Bär,168.474068,Dominica
2017-01-28T13:04:36,217325,3.1788655,Cornish,ber,21:26:30,1975-05-20 20:47:34,CH,laptop-76.kalin-christen.com,non.mp4,Reinach,Müller-Albrecht,-126.656174,Denmark
1982-07-23T06:32:02,3928,19.4921085,Xhosa,cs,19:28:08,2006-01-15 16:39:41,CH,desktop-94.roth.info,doloribus.wav,Urdorf,Marti-Hofer,-104.366425,Belgium
2021-03-13T00:33:11,643607,39.2324055,Aymara,bhb,22:29:20,1991-05-04 21:17:27,CH,email-72.leu.biz,aperiam.css,Birsfelden,Baumann Group,147.437474,Serbia
1982-12-14T04:01:10,24058852,57.1634525,German,crh,07:21:32,1995-09-10 11:15:00,CH,lt-80.hoffmann-stucki.com,at.docx,Crans-Montana,Geiger-Schär,93.264317,Estonia
2012-07-12T04:28:42,74765515,-89.965977,Ojibwa,shs,06:53:10,2006-05-04 04:22:40,CH,lt-91.zimmermann.com,ipsum.wav,Liestal,"Walter, Furrer and Maurer",22.513049,France
2017-09-11T22:26:01,241230,-46.440700,Chichewa,is,01:11:15,2011-07-12 16:14:56,CH,web-05.martin-lanz.info,illum.webm,Baar,"Jenni, Benz and Kern",-139.402409,Trinidad and Tobago
2014-11-28T16:48:25,7,-69.0565015,Kalaallisut,ff,05:22:51,1983-07-03 02:23:49,CH,db-91.schmid.com,non.png,Küsnacht,Mettler-Walter,155.755246,Kenya
2020-11-24T01:40:08,4,4.128495,Manx,nn,14:05:01,2010-06-06 17:59:09,CH,laptop-72.maurer.com,est.webm,Amriswil,"Tanner, Maier and Ott",-3.535914,Malawi
1994-01-21T00:40:46,3211120,63.6458395,French,yue,02:19:07,1995-04-16 10:54:58,CH,laptop-99.bieri.com,pariatur.css,Aigle,"Hofmann, Lutz and Berger",26.064778,Federated States of Micronesia
1984-01-02T10:35:04,106641,55.3306365,Abkhazian,ku,23:55:24,2015-11-06 05:16:47,CH,lt-21.albrecht.com,id.wav,Payerne,Schaller-Aebi,27.874270,Peru
2012-10-09T10:20:52,79106,-16.9313855,Avestan,ig,11:52:11,2020-09-18 02:40:11,CH,srv-73.benz.com,fuga.numbers,Rapperswil-Jona,Rüegg Group,-69.205727,Dominica
2010-12-31T15:27:00,948833934,-29.2000255,Ossetian,lv,06:45:04,1981-04-23 00:02:27,CH,srv-88.kessler-lang.com,consectetur.jpg,Köniz,Koch Ltd,-124.024414,Lesotho
1984-12-12T11:53:30,29412321,-26.475539,Sichuan Yi,xh,23:17:37,1992-12-14 11:53:01,CH,desktop-69.hartmann.com,sunt.pptx,Bellinzona,Aebi Group,158.330129,Algeria
2011-03-17T19:38:35,25,79.5685925,Azerbaijani,ln,15:40:27,1975-09-21 22:14:14,CH,desktop-54.gasser-egger.com,laborum.csv,Glarus,Blum LLC,148.841046,Syria
1999-10-02T14:40:54,23093951,-55.527606,Cornish,tl,09:47:28,2022-12-10 17:54:19,CH,email-95.grob-wagner.com,aut.mp3,Davos,"Schlatter, Bär and Lanz",126.043188,Ukraine
2019-10-05T05:10:55,75892,50.6790675,Kinyarwanda,ms,14:51:39,2018-04-07 21:07:15,CH,email-09.senn.biz,nisi.flac,Bellinzona,Probst and Sons,-13.010158,Taiwan
1982-08-27T01:26:01,5059230,-67.766644,Norwegian,ve,23:30:02,2001-07-01 04:47:26,CH,lt-11.bieri-steffen.com,reprehenderit.bmp,Plan-les-Ouates,Schärer-Näf,34.713961,Algeria
1980-12-26T22:06:47,884287,-41.251131,Thai,fy,23:08:28,2012-12-10 10:56:10,CH,lt-96.ruegg.com,quisquam.flac,Spreitenbach,Seiler-Schmidt,-135.140999,Afghanistan
1977-02-16T23:04:45,9,43.5086445,Corsican,ha,14:48:01,2001-01-06 22:03:44,CH,db-44.leunberger.com,perferendis.csv,Ebikon,Hauser-Müller,71.361301,Armenia
1997-03-09T15:18:22,2,-85.6311365,Tibetan,ln,23:11:02,1970-11-18 11:07:49,CH,desktop-13.arnold.com,eveniet.html,Oberwil,Schoch PLC,10.651669,Andorra
2001-05-18T03:41:49,98,76.6007865,Kirghiz,hr,11:21:43,2019-08-26 04:11:03,CH,laptop-91.ackermann.info,fuga.avi,Freiburg,"Giger, Tobler and Kälin",-144.476843,Kingdom of the Netherlands
2009-08-28T22:56:50,35242279,8.2633855,Marathi,id,12:32:01,1999-06-03 01:41:47,CH,srv-88.probst.com,veritatis.mp3,La Tour-de-Peilz,Schenk Inc,-156.530409,Uganda
1972-11-11T21:28:30,9344385,-20.5527715,Estonian,lb,20:35:20,2000-09-04 10:25:52,CH,lt-77.schwarz.com,et.doc,Uzwil,"Spörri, Gloor and Bolliger",92.398663,Latvia
1976-10-31T06:23:12,59454,-62.815791,Inuktitut,lb,07:10:35,1989-05-16 02:38:31,CH,email-92.haas.com,sequi.pptx,Dietikon,Maurer Group,-147.069326,France
2020-03-06T17:11:12,373781224,82.399407,Maltese,cv,18:04:33,1988-03-29 13:14:40,CH,desktop-47.martin.net,repellat.mp4,Chur,Furrer and Sons,-178.667832,Ethiopia
2009-05-04T21:33:00,93565,-36.594300,Swedish,xh,14:32:45,1981-08-20 10:04:30,CH,srv-78.wuthrich.com,molestias.avi,Opfikon,Zollinger-Arnold,175.753952,Brunei Darussalam
2014-04-29T08:40:42,160647,64.8902595,Galician,hne,15:26:35,1997-06-10 19:34:43,CH,srv-33.arnold.info,distinctio.js,Baar,"Stutz, Ferrari and Kaiser",-115.540906,Bulgaria
1974-02-02T16:05:36,182127677,-69.1922005,Shona,os,15:39:05,2006-10-30 05:17:07,CH,db-65.walder.info,necessitatibus.mp3,Biel/Bienne,Meyer-Martin,151.910789,Albania
1989-10-02T04:41:49,45703,89.1947715,Norwegian Nynorsk,km,03:52:52,2003-08-11 01:34:55,CH,srv-90.fuchs.com,iste.webm,Wädenswil,"Kaiser, Stauffer and Zbinden",160.439422,Barbados
1992-09-04T07:26:56,54,69.0869665,Dzongkha,km,22:21:05,2017-05-25 08:04:20,CH,desktop-08.scharer.net,facere.xlsx,Plan-les-Ouates,Lüscher and Sons,18.879127,Mongolia
1984-02-14T03:37:57,35496,-6.881340,Tagalog,cs,21:43:18,1998-11-08 10:24:42,CH,srv-47.marti.org,ut.mp4,Regensdorf,Hoffmann PLC,-170.023357,Botswana
2015-02-10T21:39:58,178248,43.364067,Azerbaijani,mt,00:19:26,1996-11-04 22:14:34,CH,email-26.stucki-tobler.com,non.mov,Birsfelden,Jenni-Walder,81.527976,Moldova
1991-04-01T01:30:11,189,-10.0394395,Chamorro,el,01:04:54,2005-09-11 15:16:19,CH,srv-31.schar-lutz.com,ipsum.mov,Uster,Graf-Kern,64.780722,Nigeria
2018-07-14T13:39:07,2781861,62.3806855,Chichewa,az,10:41:21,1978-04-06 21:40:22,CH,srv-55.zingg.com,amet.flac,Versoix,"Schwarz, Gasser and Brunner",-127.873793,Kuwait
1976-01-22T08:35:03,156,82.0178435,English,sv,23:08:26,1981-02-25 16:58:55,CH,email-35.forster.biz,in.mp4,Bellinzona,Stocker Inc,-137.995614,Denmark
2010-03-30T17:38:02,6818,-50.798965,Ossetian,am,18:35:10,1977-01-17 05:36:00,CH,laptop-00.schaller.com,cum.pdf,Val-de-Ruz,Wenger-Eugster,117.370262,Belgium
2016-06-03T23:21:46,4095,34.089237,Basque,ve,15:40:22,1984-07-29 13:38:05,CH,srv-63.mettler.com,dolores.html,Thun,Kaufmann-Bucher,-173.815339,Philippines
2011-05-08T02:21:39,5,11.9712985,Uighur,gl,23:24:41,1991-09-16 04:24:44,CH,srv-72.fluckiger-lehmann.net,eveniet.jpg,Pfäffikon,Knecht Inc,-142.613427,Belgium
2012-01-04T16:09:27,69466246,-14.104468,Rundi,ts,22:11:04,2012-02-21 09:48:51,CH,db-59.eichenberger.com,laudantium.bmp,Thalwil,"Baumgartner, Stadelmann and Schlatter",132.032956,New Zealand
2002-02-16T04:38:48,32034267,-33.426702,Kikuyu,nso,07:10:07,2020-06-18 04:05:03,CH,desktop-56.frei.com,itaque.html,Spreitenbach,Bühler PLC,-91.039304,Mexico
1992-12-27T01:40:04,738,22.4053035,Tamil,id,12:50:29,1986-06-06 02:30:45,CH,web-12.wettstein.info,officiis.odp,Arbon,Zbinden Group,-34.025139,Bulgaria
2011-02-15T01:42:29,786827,64.9931585,Ossetian,gd,19:34:14,1995-12-02 12:01:06,CH,web-21.christen.com,placeat.wav,Vevey,"Tanner, Näf and Schlatter",16.215804,Guinea
1996-06-23T23:42:58,9187,26.1968625,Uzbek,tk,19:44:52,1989-06-30 15:05:43,CH,laptop-46.fischer.com,odit.mov,Winterthur,"Stauffer, Hug and Bosshard",-178.697459,New Zealand
1972-01-24T12:47:16,1168,-73.8484325,Luba-Katanga,ha,12:08:49,1992-09-06 23:22:39,CH,laptop-95.scherrer.com,dolore.jpg,Muri,Mettler PLC,112.093017,Greece
1973-12-13T08:38:30,80006952,38.765759,Zulu,lo,03:42:46,1976-12-25 16:48:34,CH,db-75.zehnder.com,quaerat.tiff,Volketswil,Iten Inc,99.107182,Seychelles
2020-10-05T05:16:45,7,72.0727855,North Ndebele,bo,22:07:10,2020-08-16 16:23:35,CH,srv-38.hasler-iten.com,dolores.css,Urdorf,Benz-Bieri,122.242999,Mozambique
1997-11-06T23:12:55,992,45.0702885,Zhuang,brx,23:25:01,1990-11-01 14:31:20,CH,laptop-11.wuthrich.info,quos.key,Buchs,"Rey, Sigrist and Peter",-7.758364,Seychelles
1988-06-17T19:42:32,85,62.3668435,Georgian,wal,11:41:36,1970-01-10 20:14:52,CH,web-12.bieri-hug.com,debitis.js,Hinwil,"Jost, Hürlimann and Koch",-16.364168,Turkey
2011-06-07T05:25:15,991101,3.5019905,Indonesian,ug,23:30:38,2015-07-10 12:55:15,CH,db-18.betschart-hug.net,illum.mp3,Illnau-Effretikon,Näf Ltd,-135.390768,Andorra
2000-04-09T21:09:08,901608,-73.0477075,Ewe,nb,17:02:56,1994-11-20 13:05:05,CH,email-05.tanner.com,temporibus.xls,Bernex,"Wehrli, Schweizer and Frey",-123.855015,Kuwait
2021-01-17T08:41:46,831565,-40.3390385,Tatar,shs,14:24:23,2018-02-16 07:02:33,CH,email-42.friedli.com,eum.xls,Chêne-Bougeries,Walter-Meyer,-179.217751,Tunisia
2011-04-20T03:31:41,27,78.690106,German,da,11:05:17,1982-03-04 12:15:25,CH,db-75.marti-sigrist.net,magni.json,Lancy,Burri Ltd,154.664220,Estonia
1971-03-29T03:22:43,4539482,-82.358559,Cornish,nhn,00:59:53,1975-04-28 20:35:58,CH,email-93.jenni.com,necessitatibus.webm,Vernier,Friedli PLC,19.667444,Belarus
1984-10-14T00:36:45,0,-52.2202575,Bambara,ug,00:09:00,2001-03-25 15:52:54,CH,desktop-26.schaller-zimmermann.com,in.mp4,Männedorf,Betschart Group,-23.448353,Russia
2011-07-14T09:21:52,566,-1.970016,Malay,yo,10:54:09,1977-06-03 14:07:53,CH,lt-14.felber.com,fuga.jpg,Stäfa,Hofstetter-Hafner,-96.297237,Bhutan
1994-07-11T20:02:51,68019,-41.781571,Gujarati,eo,06:02:56,1976-05-15 19:09:30,CH,laptop-67.meier.com,doloribus.html,Pratteln,Schnyder Group,107.090624,Nigeria
1990-04-19T22:02:32,0,-74.6805225,Korean,ts,11:09:09,2018-08-06 21:19:12,CH,lt-93.baumann.net,natus.gif,Hinwil,Egli LLC,141.850682,Chad
1999-10-14T20:26:12,96445912,6.922600,Amharic,mhr,15:39:52,1997-05-09 14:35:55,CH,web-86.meyer.org,nesciunt.bmp,Montreux,Ammann Inc,-1.848205,Tajikistan
1980-05-30T10:32:00,98965819,-30.447402,Kashmiri,szl,02:38:59,1972-02-19 23:38:05,CH,desktop-74.fankhauser.com,vero.mp4,Brugg,Hofmann-Lustenberger,42.343063,Guinea-Bissau
1989-07-14T21:28:01,7922702,-76.972872,Venda,hi,20:12:44,2008-07-11 07:49:22,CH,email-62.roth-hofer.com,unde.mp3,Val-de-Ruz,Vogt-Schweizer,-133.667992,Ghana
1979-08-27T03:03:03,68,84.1868955,Urdu,unm,19:31:40,1981-11-13 08:44:31,CH,email-87.muller.com,ea.mp3,Veyrier,"Bianchi, Wagner and Bernasconi",91.814022,Iceland
1971-10-07T13:03:54,9414,-28.4486755,Belarusian,ht,23:55:03,2006-02-09 09:20:25,CH,lt-01.wagner.com,sint.mp3,Horgen,"Seiler, Steiner and Gfeller",42.386274,Guyana
1981-01-28T15:22:02,6502406,-76.763925,Kinyarwanda,bo,05:59:13,2003-05-20 04:40:32,CH,lt-08.marti-hafliger.com,cum.css,Bellinzona,Stutz PLC,20.857877,Swaziland
1984-02-12T13:17:31,176632305,-79.7774815,Marathi,wa,03:54:33,1976-09-27 22:21:24,CH,db-41.hafliger-brunner.com,accusamus.gif,Adliswil,Benz-Albrecht,-19.526795,Seychelles
1991-12-30T05:18:14,1447366,-81.213394,Bosnian,mni,06:54:57,2012-08-12 21:11:56,CH,web-35.favre.net,et.key,Monthey,"Wenger, Christen and Vogel",84.415546,Croatia
1970-09-16T19:27:14,2005,-34.8376855,Zhuang,ku,21:14:05,1997-09-04 23:25:10,CH,desktop-57.stocker.org,voluptatibus.flac,Belp,"Moser, Schlatter and Burri",42.536644,Australia
1978-05-03T03:32:42,28597,1.9567435,Basque,mag,10:51:35,1976-12-31 13:58:34,CH,srv-35.zollinger.com,consectetur.docx,Zofingen,Bernasconi-Kaufmann,-39.162692,Nicaragua
1992-11-25T21:31:41,174747,73.7088505,Komi,de,07:31:51,1973-06-08 17:48:39,CH,email-28.kaiser.com,quia.webm,Riehen,Schärer-Bernasconi,-45.285949,Iran
2006-07-28T16:14:44,1890430,43.286962,Samoan,lt,05:03:19,2004-11-09 22:45:25,CH,email-62.stauffer.biz,odio.css,Gossau,Zimmermann Ltd,45.239097,Mauritania
1986-11-29T23:28:06,570,42.4373125,Nauru,as,03:41:23,1998-12-05 13:20:53,CH,web-29.ritter-hurlimann.com,eos.avi,Chêne-Bougeries,"Knecht, Meili and Bernasconi",168.168823,Bolivia
2018-05-05T02:49:39,51294597,-44.3077405,Somali,an,05:58:53,2001-05-31 11:58:35,CH,srv-08.baumgartner.com,nobis.jpg,Lutry,Frick-Favre,-26.116390,Palestine
2008-04-15T12:09:39,452749645,-69.392922,Sardinian,tcy,23:25:53,1984-12-27 15:40:06,CH,db-06.bosshard-kaufmann.info,voluptate.mp4,Stäfa,Kägi-Schär,73.670639,Slovakia
2011-03-26T16:45:34,7218,61.164088,Hindi,kk,13:03:55,1977-07-03 01:09:41,CH,db-87.wenger.org,deleniti.css,Plan-les-Ouates,Hermann PLC,27.303170,Lithuania
1971-12-14T00:02:07,4364448,1.429388,Swahili,raj,16:31:26,2015-08-06 20:05:03,CH,email-45.steinmann.com,eaque.wav,Neuenburg,Fischer Ltd,85.400356,San Marino
1982-11-25T21:44:43,518172,-80.3522575,Aragonese,tn,01:03:29,2004-01-20 08:35:14,CH,srv-36.frick.com,sunt.webm,Thônex,"Flückiger, Stadelmann and Isler",63.589868,South Korea
2007-08-06T09:57:32,1356483,6.289984,Gaelic,sd,18:57:27,1975-01-20 17:18:10,CH,laptop-52.muller.com,numquam.pdf,Wallisellen,Tanner LLC,139.589821,Ghana
1978-06-29T10:50:10,7,-37.796719,Corsican,brx,18:04:17,2022-07-16 09:50:41,CH,web-63.gasser-wettstein.com,libero.txt,Wil,Schmidt-Schärer,56.452425,Tuvalu
1989-09-27T02:20:18,857049,-29.6346095,Sinhala,unm,16:10:08,1974-01-07 02:26:43,CH,web-68.seiler.com,quam.wav,Delsberg,Marti-Gross,152.828331,Tunisia
2001-03-23T13:06:24,524752,-44.7312655,Swedish,rw,20:46:34,1980-11-25 11:36:50,CH,laptop-10.michel-egger.com,vero.pages,Weinfelden,Giger Ltd,-37.195665,Zimbabwe
2005-10-11T15:18:40,52379316,-5.490920,Catalan,mhr,20:48:57,1995-11-10 10:42:08,CH,laptop-21.winkler.com,rem.png,Freiburg,"Schweizer, Blaser and Kern",-147.001558,Georgia
1990-10-18T16:16:55,522616,31.053098,Nepali,pa,13:52:52,1976-05-15 21:17:33,CH,desktop-84.vogel.com,debitis.webm,Opfikon,Wehrli Ltd,8.701146,El Salvador
1997-10-06T15:14:55,292883,41.2988025,Marshallese,fur,02:32:25,1972-03-06 17:16:26,CH,web-39.isler-hurlimann.com,rem.webm,Reinach,Tobler Inc,-63.772456,Belize
2001-12-04T16:23:33,48756,52.3695895,Lithuanian,fil,18:18:03,1991-12-23 12:27:50,CH,srv-73.bieri-steffen.com,eos.ppt,Schlieren,Kessler-Wettstein,36.460504,Argentina
1979-07-25T09:00:52,68966,-86.675452,Uzbek,ne,02:31:19,2013-01-20 13:49:00,CH,lt-15.bauer.com,labore.avi,Gland,Lüscher Inc,10.164024,Slovakia
2020-04-29T04:31:51,871,-17.8644965,Urdu,aa,17:04:45,2022-02-23 03:38:55,CH,lt-65.peter.com,quidem.js,Gossau,"Baumgartner, Lang and Hartmann",-95.899238,Finland
2005-05-13T23:08:12,90303,43.043367,Nauru,so,23:55:19,1986-09-10 15:36:38,CH,srv-41.jenni.com,adipisci.wav,Ecublens,"Stöckli, Herzog and Hofer",-87.936690,Palestine
2012-01-22T08:07:40,262741096,-53.811451,Czech,uk,04:43:35,2015-12-18 03:17:19,CH,db-80.vogt.net,quae.js,Münchenstein,"Hartmann, Hug and Stucki",-64.776614,Kyrgyzstan
1989-04-27T17:14:00,6784904,14.458800,Cree,bem,13:14:27,1976-10-05 16:57:26,CH,email-69.hess.com,fugiat.tiff,Chur,Graf-Huber,48.472672,Japan
1973-07-25T18:51:13,300539,-69.768790,Kalaallisut,km,14:49:54,2018-05-06 19:28:48,CH,srv-35.hermann.org,nihil.key,Amriswil,Schaller-Huber,59.204541,Sudan
1991-08-08T21:06:54,78,76.862761,Quechua,bem,02:39:09,1994-01-26 01:30:19,CH,laptop-27.bader.com,error.csv,Weinfelden,Amrein Ltd,-126.218649,Hungary
1983-02-09T16:28:55,181734399,-7.3307015,Hiri Motu,ik,17:53:00,1980-04-16 11:26:37,CH,laptop-55.moser.net,consequatur.wav,Neuhausen,Huber-Sidler,162.860667,Kenya
2013-07-31T14:01:37,1277,31.855507,Tsonga,ug,08:41:17,2005-07-09 12:31:48,CH,lt-76.portmann.com,quaerat.odp,Hinwil,"Ritter, Bernasconi and Haas",41.496387,Vatican City
2001-08-17T07:50:29,762,13.247369,Chechen,ce,03:46:00,2012-08-26 06:37:59,CH,db-48.meier.com,nam.csv,Kriens,Gasser Inc,126.587448,India
1971-05-05T11:03:08,6289804,89.5667205,Serbian,fi,01:18:18,2012-06-06 13:14:50,CH,lt-09.favre.com,dignissimos.wav,Montreux,Bernasconi Ltd,135.587864,Namibia
2011-12-30T02:49:59,25,70.893828,Ndonga,nr,03:24:27,1973-03-12 18:51:19,CH,srv-54.widmer-hodel.com,rerum.png,Chur,Bieri and Sons,-77.121101,United Arab Emirates
1982-03-07T11:55:38,95,-74.017573,Xhosa,iw,02:36:03,1971-09-23 20:43:02,CH,lt-90.bauer.com,vero.gif,Bernex,Lehmann LLC,-179.187282,Jamaica
1971-12-19T01:18:36,2,45.7287995,Divehi,mt,04:21:00,2000-07-21 17:19:55,CH,email-79.sutter.net,repellendus.avi,Locarno,Roth-Fankhauser,144.922377,Benin
1985-11-22T14:51:36,486,-43.725943,Panjabi,the,22:57:50,1978-09-23 09:43:52,CH,web-85.bolliger-vogt.com,hic.json,Ittigen,"Kälin, Kern and Bosshard",154.446322,Togo
1981-04-17T04:36:38,261,49.6483765,Tatar,ik,13:08:40,1976-03-18 15:35:27,CH,srv-13.frick-leu.net,rem.jpeg,Thun,Aebi Group,-92.495449,Bolivia
1980-09-04T14:55:24,48476,25.5419485,Malagasy,szl,05:03:42,1984-08-08 05:02:19,CH,db-94.ziegler-blaser.net,numquam.avi,Siders,"Eugster, Wegmann and Graf",-140.693896,Haiti
2017-08-06T17:48:29,3701,89.0063475,Tahitian,bg,06:08:08,2013-12-22 00:47:03,CH,web-71.hess-kunz.com,architecto.html,Oberwil,Frick-Favre,60.033297,Equatorial Guinea
1995-06-15T19:49:31,87203156,-63.7769875,Ewe,tcy,15:23:49,1990-06-18 21:19:56,CH,laptop-80.bianchi.biz,deserunt.jpg,Herisau,Stutz and Sons,-123.096072,Guinea
2004-04-30T04:18:48,649,-10.797688,Church Slavic,lt,18:40:57,2020-07-12 13:21:32,CH,web-46.zimmermann.com,tempora.docx,Weinfelden,Zehnder-Weibel,-14.724692,Venezuela
1976-02-23T18:46:22,7322,-79.7787935,Venda,hak,14:58:03,1985-03-15 02:17:47,CH,srv-90.schmidt.com,occaecati.png,Zollikofen,"Lutz, Pfister and Schlatter",-120.673799,Belarus
2002-07-20T17:53:02,1657711,31.478054,Georgian,nl,22:49:50,2020-07-04 20:26:00,CH,srv-35.luscher.org,corrupti.flac,Siders,Lüscher Ltd,49.777979,SÃ£o TomÃ© and PrÃ­ncipe
1991-12-14T17:11:20,853877,-8.390941,Church Slavic,gu,19:22:09,2006-10-12 18:08:07,CH,web-55.wagner.com,optio.xls,La Chaux-de-Fonds,"Merz, Michel and Kaiser",6.376123,Cyprus
2008-05-01T17:13:54,145,-86.093530,Basque,id,23:45:25,1976-02-09 04:38:03,CH,desktop-06.frey.com,quo.jpg,Renens,"Schwarz, Weber and Peter",-132.284469,Botswana
1970-09-20T23:37:35,6,88.1955545,Sango,ff,07:02:35,2001-06-05 00:46:16,CH,web-14.hartmann.com,eum.ods,Spiez,"Jäggi, Maurer and Studer",-24.585664,Myanmar
1995-02-17T16:02:14,7,-57.1875965,Bihari languages,fr,09:06:27,1974-09-27 22:41:37,CH,email-79.widmer.com,nobis.html,Freiburg,"Kohler, Zürcher and Scherrer",6.356004,North Korea
2022-06-27T05:57:44,8608779,40.746317,North Ndebele,mni,04:04:16,1999-02-11 06:35:17,CH,lt-85.buhler.info,quae.tiff,Chur,Senn-Blum,-42.951003,Uganda
2009-08-28T05:54:18,44278,-31.134536,Tajik,mg,09:13:26,1971-03-06 22:51:37,CH,db-64.zimmermann.com,magni.html,Bern,"Lang, Gfeller and Thommen",-116.138034,South Africa
2015-04-09T18:39:38,354230,-29.137665,Ganda,mr,01:06:01,2016-08-31 16:50:58,CH,srv-50.weber.net,cumque.csv,Val-de-Ruz,Lustenberger PLC,-125.882436,Lesotho
2011-06-15T11:45:02,4182279,-79.8902855,Sanskrit,fa,14:03:42,1990-12-10 23:51:26,CH,laptop-62.benz.com,labore.js,Volketswil,Keller-Schenk,95.967429,Iceland
2022-08-17T10:04:02,363768403,33.9145475,Arabic,gu,17:43:15,1992-04-26 04:02:32,CH,laptop-16.frei.com,quod.csv,Lausanne,Hürlimann Group,-57.477736,Dominica
2006-10-04T03:17:47,1715870,2.1805935,Xhosa,bo,11:45:48,1995-04-06 23:15:33,CH,srv-75.graf-hafner.com,non.flac,Wettingen,Ritter-Rey,-171.479463,Pakistan
1988-09-15T23:10:19,80245528,-24.7663985,Catalan,tr,18:09:32,1990-10-01 14:05:37,CH,db-98.zbinden.com,accusamus.js,Maur,Furrer-Mettler,96.883324,Finland
2021-02-01T19:16:01,72459,-14.6542445,Dutch,km,03:27:12,1979-06-15 01:44:10,CH,desktop-37.iten-benz.biz,quibusdam.tiff,Flawil,Schneider-Wagner,44.209319,Ethiopia
2021-07-23T14:03:41,3692,-49.604607,Albanian,az,07:56:54,1994-01-31 07:34:46,CH,email-74.zehnder.net,nesciunt.json,Bulle,Thommen LLC,-39.715031,Vietnam
2022-09-24T14:07:01,5,36.7244185,Gaelic,wae,17:46:02,1970-06-22 17:30:23,CH,srv-03.tobler.info,dolore.gif,Uster,Wüthrich-Gfeller,-51.257857,Kenya
1989-02-17T03:32:42,297693385,57.0370535,Ojibwa,cv,15:13:01,1992-11-16 19:36:30,CH,db-27.gerber.biz,ullam.gif,Wald,Roos-Seiler,-165.576097,Russia
1973-08-07T14:55:57,60161953,17.5936885,Lithuanian,unm,07:01:59,1971-06-02 03:34:17,CH,desktop-60.merz.com,officiis.jpeg,Payerne,Frey Group,-85.289251,Austria
1988-03-19T13:09:49,8392789,85.2775625,Avaric,xh,14:31:32,1993-03-16 04:42:59,CH,desktop-02.aebi-martin.com,dolor.txt,Martigny,Steiner-Fuchs,-113.825537,Luxembourg
2009-06-10T06:15:10,3,-37.439067,Herero,vi,14:12:33,2011-12-28 20:42:05,CH,laptop-41.stettler-leu.net,ab.pages,Küsnacht,Blaser Inc,6.566265,El Salvador
