longitude,country,time,iso8601,date_time,pricetag,language_name
-95.927571,Palau,22:37:38,1982-02-04T22:57:53,1994-12-14 17:25:14,"87,44 €",Ndonga
-89.725829,Vereinigtes Königreich,00:40:45,1996-10-09T04:19:38,1996-12-21 00:55:53,"274,08 €",Urdu
166.236932,Westsahara,05:52:50,2020-04-08T23:34:12,2010-05-14 22:36:57,"87,88 €",Ojibwa
-90.440941,Griechenland,20:07:14,1990-10-26T01:33:14,2000-02-17 09:25:48,"8,17 €",Lingala
-86.378505,Türkei,21:53:30,1989-10-16T22:55:11,2006-01-29 00:14:55,"5.785,99 €",Maori
53.878125,Anguilla,12:44:56,2011-05-27T17:21:09,1998-08-06 04:25:46,"3.327,74 €",Albanian
153.514911,Französisch-Polynesien,19:47:37,1991-05-02T09:58:01,2019-05-27 07:23:14,"73,83 €",Chechen
74.043643,Westsahara,00:06:11,1971-07-05T01:04:13,2005-09-17 14:53:10,"7.814,37 €",German
-90.813688,Burundi,04:28:39,1976-03-15T08:11:25,1977-02-17 16:45:49,"243,10 €",Latin
-121.026444,Malediven,16:00:38,1995-12-08T13:21:44,1979-09-13 21:20:26,"39,00 €",Ido
-83.355279,Schweiz,00:23:16,2004-04-28T14:33:16,1975-04-02 17:31:54,"82.646,35 €",Tsonga
-109.962020,Rumänien,00:21:17,1981-12-26T07:51:17,1974-01-29 17:58:47,"878,05 €",Latvian
33.512907,Gabun,17:02:46,2016-03-01T02:06:46,1973-09-18 01:36:26,"40,31 €",Latvian
169.013234,Äußeres Ozeanien,23:51:44,1973-03-02T11:52:10,1995-04-13 22:25:24,"4.617,09 €",Turkmen
-176.265483,Montserrat,14:00:08,1988-12-08T22:35:32,2018-09-11 12:24:40,"4.324,44 €",Afar
-42.358508,Aserbaidschan,15:13:02,2022-02-02T16:15:58,2003-08-03 06:37:19,"4,78 €",Japanese
-81.511026,Bosnien und Herzegowina,20:15:40,2011-09-11T22:48:14,1998-12-14 15:39:35,"7.044,43 €","Sotho, Southern"
-122.718577,Tonga,17:09:28,1973-12-17T07:17:33,1986-08-17 20:20:46,"7,33 €",Tsonga
-58.552340,Puerto Rico,16:24:35,1982-06-05T20:20:58,1997-09-28 02:40:25,"4,31 €",Vietnamese
67.282940,Tuvalu,04:20:01,2018-02-21T05:13:17,2018-09-20 15:39:07,"67,47 €",Persian
148.943082,Malaysia,04:40:55,2001-03-01T04:52:30,2013-04-16 10:55:09,"7,56 €",Vietnamese
168.732861,Amerikanisch-Ozeanien,22:43:47,1987-04-10T19:08:20,2008-04-27 11:55:45,"35,87 €",Dzongkha
-52.488086,Rumänien,00:47:17,1999-04-28T17:41:49,2014-11-25 13:06:12,"24.342,63 €",Xhosa
-50.783310,Benin,15:15:24,1978-12-18T21:40:24,1992-09-30 01:01:39,"9.168,75 €",Spanish
149.902439,Wallis und Futuna,05:32:03,1997-11-11T09:01:04,2003-04-08 18:20:52,"5,45 €",Sundanese
-17.169060,Ägypten,04:47:33,2021-10-16T00:41:32,2003-06-08 10:00:32,"1.773,59 €",Kalaallisut
-143.638252,Uruguay,23:20:13,2000-04-13T20:06:59,1978-04-21 14:46:55,"22,29 €",Inuktitut
-172.579883,Amerikanisch-Ozeanien,11:20:40,1976-04-29T01:47:47,2008-11-17 15:01:40,"15.587,39 €",Kuanyama
-35.051668,Niue,03:52:37,2019-08-13T10:10:55,2012-02-03 03:04:33,"74.690,72 €",Danish
-179.009306,Äußeres Ozeanien,06:47:47,2021-04-23T21:03:43,2002-08-15 16:00:52,"10,50 €",Fulah
8.366553,Madagaskar,02:31:39,1997-12-01T21:06:51,1994-07-16 21:28:42,"16,74 €",Maltese
173.413066,Guyana,03:35:00,1994-07-09T17:40:11,2015-10-29 21:20:24,"9,69 €",Serbian
-40.200283,Samoa,19:10:47,2006-12-13T02:28:26,2020-10-17 22:27:54,"0,55 €",Amharic
3.366551,Äquatorialguinea,19:25:05,1995-11-02T05:02:11,1980-04-22 13:05:07,"5.980,83 €",Vietnamese
86.220110,Syrien,08:37:58,1978-07-18T00:04:26,1971-12-17 23:36:46,"2.379,52 €",Hebrew
-80.621898,Weihnachtsinsel,16:17:05,1987-07-11T07:09:39,2020-09-07 20:41:16,"96.504,89 €",Slovak
-125.051038,Zypern,04:39:23,2006-11-06T19:05:22,1990-01-03 02:44:21,"16.466,65 €",South Ndebele
120.149562,Kuba,08:03:10,1992-10-15T10:22:52,1987-09-22 02:48:33,"6,18 €",Russian
-91.698293,Französisch-Polynesien,04:11:42,1971-03-20T03:29:43,1971-05-06 07:58:38,"316,44 €",Ewe
128.063475,Norfolkinsel,13:44:13,1987-06-22T20:29:02,2004-09-04 08:51:47,"58.155,45 €",Basque
-169.022903,Puerto Rico,22:28:08,2004-05-06T03:57:28,2014-08-18 22:37:25,"1.118,38 €",Macedonian
156.112012,Israel,08:30:40,2011-01-09T08:58:08,2009-05-11 14:05:53,"88.646,50 €",Croatian
-134.669530,Vereinigtes Königreich,14:16:10,1972-02-13T20:50:08,1986-02-28 02:01:37,"5.598,52 €","Sotho, Southern"
-121.033649,China,19:24:50,1986-03-23T07:26:41,2016-09-11 02:30:19,"86.738,32 €",Kashmiri
-1.140271,Finnland,05:36:59,2008-04-17T17:37:38,2007-03-16 17:05:06,"82.882,99 €",Kanuri
-82.081302,Belarus,01:08:55,1970-01-08T07:54:15,2014-10-23 17:11:57,"6,05 €",Herero
-38.718082,Kuba,15:11:00,1984-03-12T10:08:36,1973-11-21 09:17:24,"2.398,45 €",Sichuan Yi
80.350330,Bolivien,18:25:19,1984-06-09T05:00:47,1986-01-10 07:38:01,"7,58 €",Danish
174.042769,Äthiopien,01:55:50,2000-07-25T04:04:47,2003-12-13 15:07:08,"91,42 €",French
-35.309228,Dänemark,11:18:03,2007-10-07T05:53:03,2010-06-06 00:28:39,"67.703,24 €",Abkhazian
-53.832333,Britische Jungferninseln,08:03:32,1991-07-14T04:35:12,2017-08-07 07:37:40,"465,67 €",Serbian
46.052144,Guinea-Bissau,21:27:34,1975-10-28T12:56:31,1973-05-21 04:53:37,"1,00 €",Ganda
-131.946287,Irland,08:17:06,2004-02-10T16:11:26,2006-01-13 21:28:11,"77,93 €","Sotho, Southern"
-116.665277,Thailand,11:24:07,1975-12-16T06:41:20,1981-10-21 23:37:52,"2,89 €",Hindi
0.445075,São Tomé und Príncipe,19:38:26,2002-05-21T21:52:11,2015-05-13 23:33:30,"58.151,71 €",Avaric
-106.514112,Anguilla,10:42:14,1984-09-25T19:55:36,1995-03-19 12:50:17,"190,77 €",Romanian
105.348122,Komoren,19:21:17,2009-03-23T22:39:41,1981-05-02 03:46:39,"97.559,39 €",Czech
-167.855756,Malta,12:38:40,1983-02-15T16:47:58,1992-03-29 10:56:53,"77,13 €",Lao
-74.122902,Alandinseln,22:16:37,2002-12-14T02:31:54,2002-11-08 11:16:15,"66,66 €",Ossetian
-137.048552,Malta,20:37:07,1971-08-20T00:10:46,2008-12-28 04:12:25,"2.892,95 €",Fijian
158.133036,Sri Lanka,10:00:56,1980-11-25T07:56:53,1985-03-02 19:22:12,"80,71 €",Latvian
79.911657,Polen,08:35:34,1997-08-19T17:07:38,2003-09-28 08:58:58,"92,88 €",Avaric
121.327482,Samoa,22:49:10,1993-12-25T13:22:04,1975-12-08 11:07:00,"37.680,52 €",Nepali
86.851577,São Tomé und Príncipe,06:14:05,2002-10-28T12:17:33,1983-09-07 23:50:12,"53.857,74 €",Avestan
168.092426,Italien,18:48:34,2013-12-01T12:54:49,2022-10-12 16:03:42,"56.766,24 €",English
45.012099,Malawi,12:48:53,2003-11-04T09:30:23,2020-05-03 20:16:30,"925,81 €",Akan
-108.624905,Anguilla,00:29:50,1987-05-18T15:18:43,2016-10-12 20:32:47,"9,66 €",Xhosa
-145.797240,Chile,13:17:49,2020-12-21T01:50:41,1974-01-01 07:37:46,"77,27 €",Tamil
143.421839,Antarktis,14:58:33,1980-08-05T20:32:52,1997-07-21 11:06:03,"4,07 €",Malay
85.244215,Irak,15:25:14,1981-01-17T18:31:18,1985-01-13 11:30:57,"740,89 €",Avestan
-108.778157,Nordmazedonien,09:37:43,1990-08-19T12:26:16,2002-11-24 19:00:29,"7,59 €",Ojibwa
27.657712,China,00:36:02,2020-10-10T15:48:11,1980-05-19 22:35:40,"94.314,44 €",Corsican
66.012679,Montserrat,10:13:53,1976-02-27T01:26:06,1996-01-08 09:10:27,"214,88 €",Sardinian
-94.059564,Réunion,17:49:35,1983-09-18T03:12:57,1993-07-23 03:41:16,"87.180,58 €",Kongo
-50.079726,Uruguay,12:24:51,2014-02-14T05:27:10,2015-10-16 17:10:39,"3.835,02 €",Russian
128.144888,Sonderverwaltungszone Hongkong,22:35:08,2016-09-17T16:59:25,2010-08-13 01:33:04,"23,19 €",Thai
-93.216287,Mexiko,23:07:00,2014-06-15T14:09:56,2002-10-21 03:16:14,"6.247,51 €",Burmese
50.113799,Sudan,17:32:21,1995-01-11T20:21:44,1981-03-13 21:03:12,"34,48 €",Malay
-147.964247,Bangladesch,07:50:42,1981-06-30T02:17:57,2023-02-28 19:44:56,"69.187,50 €",Tagalog
60.594692,Kasachstan,18:22:02,1987-04-30T23:59:44,1974-05-14 09:41:53,"6.867,26 €",Urdu
-161.941905,Antarktis,11:13:41,2007-11-18T19:39:01,2010-03-29 05:17:13,"9,54 €",Somali
-103.359747,Aruba,08:45:09,1996-05-03T18:45:40,2007-04-29 11:17:46,"346,72 €",Galician
-23.794954,Ägypten,08:51:37,1977-12-30T16:20:24,2016-06-29 13:03:25,"579,86 €",Somali
46.481107,Niger,14:29:56,2021-08-30T06:03:16,1971-12-17 08:37:12,"66.225,64 €",Inupiaq
-51.486592,Cookinseln,17:29:02,2023-02-28T22:25:29,2003-03-03 05:00:42,"2.855,23 €",Italian
-23.777664,Marshallinseln,14:21:29,2020-06-28T10:56:56,1970-05-10 12:32:05,"218,17 €",Sundanese
15.851663,Tunesien,10:16:47,2021-11-27T14:41:38,2002-03-29 12:12:30,"8,56 €",Fijian
21.295346,Heard- und McDonald-Inseln,12:05:44,1971-12-31T02:04:30,1997-01-22 05:12:58,"59.265,17 €",Ganda
45.705921,Uganda,06:34:23,2020-06-24T07:10:37,2001-04-13 10:15:13,"8,03 €",Western Frisian
-82.778325,Republik Moldau,12:14:38,1998-08-11T00:15:23,1996-11-07 07:13:26,"610,58 €",Romanian
-72.895798,Nördliche Marianen,20:10:11,2004-12-09T17:21:31,1989-04-06 22:18:47,"34.413,44 €",Chechen
57.913294,Republik Moldau,07:36:12,1970-12-18T11:28:26,2007-12-27 10:33:49,"78.661,68 €",Xhosa
131.861437,Wallis und Futuna,08:00:33,2016-05-11T19:12:02,1976-01-21 05:28:50,"90,02 €",Tamil
-164.792154,Kolumbien,08:54:07,1994-07-03T14:09:06,2020-04-28 23:00:54,"2.697,74 €",Sundanese
-0.356775,Färöer,12:39:57,2012-04-29T12:16:36,2016-03-22 05:08:43,"28.854,81 €",Ukrainian
-49.340881,El Salvador,10:42:10,1997-03-13T04:46:00,1983-07-03 07:54:31,"60.552,87 €",English
20.881319,Äquatorialguinea,18:47:07,2019-07-16T09:46:31,2008-07-30 14:06:19,"615,98 €",Marshallese
-38.260487,Iran,16:58:15,1989-03-04T15:01:09,2003-03-20 10:58:34,"8.223,69 €",Swedish
-3.660660,Äußeres Ozeanien,02:13:21,1989-07-24T04:34:28,2011-06-30 01:52:18,"60.735,74 €",Dzongkha
-138.738287,Dänemark,01:25:44,1976-06-11T00:19:30,1987-07-03 17:18:20,"7.295,58 €",Yoruba
-39.986035,Französisch-Polynesien,22:48:34,1995-04-21T04:27:58,1998-09-08 22:19:22,"6.072,16 €",Telugu
102.622452,Mikronesien,00:01:15,1980-04-24T03:28:35,2019-03-25 22:24:41,"8.720,83 €",Haitian
-100.896878,Jamaika,07:23:38,2005-10-01T18:12:09,2001-08-08 09:56:51,"58,78 €",Assamese
-39.843649,Tunesien,07:02:20,1975-07-07T23:27:02,1991-12-09 17:27:16,"39.423,56 €",Romanian
-61.119832,Republik Moldau,22:29:28,2014-02-05T23:54:32,2023-05-09 12:48:50,"29.411,45 €",Estonian
106.709944,Ruanda,16:53:14,1973-08-18T22:18:32,2016-04-18 19:42:03,"2.414,79 €",Ndonga
13.117941,Brasilien,09:27:19,1974-06-16T23:50:49,1992-12-09 23:16:27,"421,16 €",Javanese
-33.954784,Iran,02:07:52,1995-05-06T03:17:07,1971-03-10 22:09:20,"7,83 €",Pushto
-116.657785,Israel,01:38:47,2006-08-13T18:14:12,1978-02-25 04:53:08,"747,47 €",Bosnian
-64.427542,Dominica,12:22:28,2004-04-03T07:00:23,2015-08-06 17:41:34,"96.637,41 €",Swati
-64.718183,Andorra,02:42:26,2018-09-16T11:38:22,1981-07-13 08:43:47,"1.462,82 €",Irish
24.292756,Äquatorialguinea,14:43:46,2022-06-22T19:23:11,1993-02-28 22:03:52,"35.475,48 €",Somali
128.428593,Sudan,15:46:33,1978-04-03T16:47:16,1995-04-17 06:15:45,"13,31 €",Ndonga
78.367044,Libyen,02:35:47,1970-10-21T06:24:37,2010-03-03 05:36:05,"73,50 €",Tajik
-96.029267,Angola,13:39:30,2015-07-16T09:33:56,1995-10-20 02:33:37,"1,32 €",Lithuanian
22.722542,San Marino,13:38:58,2008-11-14T14:58:39,2018-07-20 09:04:05,"5.819,13 €",Luba-Katanga
-95.556316,Paraguay,22:33:16,2017-08-11T22:45:12,1972-08-17 15:11:16,"95.087,01 €",Kirghiz
94.089085,Kolumbien,01:36:10,2021-02-20T16:11:32,2015-06-23 09:01:13,"24.117,76 €",Latin
61.348105,Indien,18:09:07,2009-07-06T09:20:49,1990-12-28 20:05:09,"2.331,42 €",Greek
131.594987,Oman,09:17:50,1986-05-30T18:34:17,2010-12-18 02:03:35,"6,73 €",Swati
-72.163181,Marshallinseln,20:59:53,1979-09-28T01:32:40,1975-10-03 21:45:29,"9.894,49 €",Komi
-130.127478,China,16:52:47,2022-09-06T17:54:24,1997-04-27 21:41:30,"4.519,87 €",Estonian
75.219494,Dominica,15:24:57,1983-02-13T12:49:43,1995-10-19 02:05:45,"512,54 €",Komi
-93.741369,Vietnam,03:50:39,1993-04-21T18:16:59,1971-09-11 19:03:04,"23.016,11 €",Haitian
-121.471531,Slowakei,21:59:17,1980-01-09T02:32:21,1971-08-10 04:06:40,"321,66 €",Chinese
93.913229,Republik Korea,19:15:01,1996-04-06T16:36:29,2023-06-17 04:17:22,"9.669,93 €",Bislama
-168.508302,Vereinigtes Königreich,19:51:54,2001-04-10T20:40:59,1978-08-30 10:10:05,"82.455,20 €",Venda
-79.920538,El Salvador,18:08:08,2019-08-26T03:37:30,2000-12-02 14:27:46,"3,31 €",Hiri Motu
-48.262121,Laos,12:04:50,1980-03-16T03:39:58,2006-07-10 08:34:32,"40.533,75 €",Haitian
29.939737,Swasiland,02:29:41,1975-05-08T06:34:54,2016-03-05 18:50:57,"704,19 €",Divehi
-56.666604,Palästinensische Gebiete,18:41:43,2018-08-16T10:45:57,1990-03-07 05:40:10,"71,37 €",Thai
-131.569672,Sambia,12:01:27,1990-08-24T02:18:56,1989-12-21 10:51:17,"28.128,88 €",Korean
141.203402,Mikronesien,11:39:37,1993-01-15T03:07:37,2007-10-22 13:45:24,"1.424,81 €",Navajo
-56.658239,Luxemburg,06:24:43,1987-11-16T05:15:34,1980-03-13 16:17:17,"47.495,26 €",Tsonga
31.261123,Pitcairn,08:22:26,1982-01-28T20:52:08,2014-07-07 23:50:19,"8.716,38 €",Romanian
-159.552812,Ungarn,21:53:57,2017-07-14T01:31:10,2005-03-05 23:53:37,"1,99 €",Yoruba
-3.856142,Demokratische Republik Kongo,08:38:39,1989-03-09T16:57:22,2001-12-28 19:12:38,"1,61 €",Kashmiri
-26.875681,Mauritius,05:51:06,1985-08-28T11:56:22,1982-11-01 20:41:00,"84.973,03 €",Tsonga
161.000875,Algerien,21:48:07,1994-06-03T07:05:03,1970-08-19 06:47:14,"949,25 €",Kanuri
47.262249,Mexiko,23:05:17,1983-11-06T20:05:04,2013-12-30 13:02:13,"1,88 €",Chamorro
103.472475,Äußeres Ozeanien,23:54:46,2015-10-26T19:58:47,1994-05-13 06:47:36,"8.602,02 €",Kanuri
-115.719090,Myanmar,04:05:20,1995-11-20T23:45:49,2004-09-11 19:53:39,"280,69 €",Icelandic
177.621006,Monaco,10:51:59,2022-03-22T05:40:33,2015-02-08 05:51:15,"42.512,91 €",Faroese
1.209336,Bolivien,10:08:51,2016-03-26T09:32:51,1974-03-09 13:48:43,"32,59 €",Slovak
155.579935,Saudi-Arabien,11:29:58,1979-08-01T06:47:51,2007-07-06 20:56:52,"75.352,86 €",Indonesian
143.899846,Gibraltar,00:54:32,1976-10-19T02:41:30,1998-04-20 08:58:44,"13.813,65 €",Kikuyu
126.735626,Palästinensische Gebiete,15:22:09,1978-03-07T20:21:38,1982-12-15 12:57:19,"93.195,49 €",Limburgan
-14.656850,Montenegro,13:06:53,2005-08-05T10:06:56,2010-12-21 18:50:41,"4,78 €",Tibetan
-45.387330,Britische Jungferninseln,04:39:24,2020-06-30T09:12:35,2005-01-11 22:12:51,"9.400,35 €",Abkhazian
92.449762,Spanien,15:01:18,2016-12-23T06:51:19,1977-05-18 20:35:25,"3.962,44 €",Chamorro
-15.379725,Äquatorialguinea,11:42:20,1985-10-03T20:46:14,2019-03-23 03:55:23,"7,52 €",Esperanto
176.778287,San Marino,18:58:42,2007-09-02T08:11:45,2022-09-24 01:48:14,"25.578,41 €",Akan
-100.398642,China,20:15:06,2016-12-31T07:44:21,1995-03-27 09:44:29,"7,09 €",Walloon
-12.977220,Litauen,01:39:51,2005-02-19T08:19:42,1972-05-29 09:37:42,"8,78 €",Finnish
-134.562936,Serbien,15:48:06,2015-06-17T18:08:21,1988-05-18 12:00:30,"84.664,31 €",Catalan
170.435821,Botsuana,14:40:02,1985-03-18T00:46:04,2022-09-25 15:58:55,"66,91 €",Chinese
-133.903246,Palau,15:59:50,1978-07-28T18:58:05,1997-08-18 06:18:12,"11.982,75 €",Icelandic
-33.546860,Belarus,19:00:42,1970-04-20T14:03:44,1995-09-21 01:16:39,"74,00 €",Danish
105.978365,Litauen,00:06:58,2002-06-20T00:59:36,1983-05-21 02:02:57,"9,23 €",Venda
0.789941,Tonga,09:15:44,1972-10-22T20:03:01,2012-04-07 21:44:46,"55.972,01 €",French
31.871607,Osttimor,07:38:14,2016-07-22T17:46:09,2001-11-27 18:14:13,"760,61 €",Nauru
48.978021,Mexiko,07:27:28,2003-09-10T16:59:05,2003-08-14 17:54:46,"28.387,17 €",Inupiaq
-163.406077,Belize,13:15:50,1972-12-26T00:19:14,2000-10-26 00:55:23,"1.452,62 €",Wolof
-122.520621,Nigeria,07:02:07,1971-05-15T06:23:06,1979-11-01 12:26:01,"25.377,54 €",Swati
-68.931128,Uganda,03:09:25,2000-12-10T08:30:20,2008-01-09 14:42:57,"7.879,22 €",Tigrinya
106.474169,Guinea,00:33:54,1977-08-02T18:43:25,1980-03-18 07:58:28,"83,22 €",Romansh
15.685722,Republik Moldau,20:26:58,1999-06-01T05:32:14,2017-09-09 11:10:40,"55,50 €",North Ndebele
75.465402,Vietnam,13:12:03,2006-06-06T08:29:24,1993-08-23 23:01:20,"88,19 €",Estonian
-139.062656,Svalbard und Jan Mayen,05:14:22,2021-01-29T02:02:03,1998-01-12 10:48:30,"5,30 €",Breton
-92.194108,Nordmazedonien,11:09:04,2002-03-23T21:49:58,2006-03-28 08:28:18,"67,94 €",Gaelic
-99.364800,Tuvalu,20:13:52,2002-01-06T01:54:34,1997-09-24 21:08:06,"3.442,00 €",Icelandic
-30.517960,Tuvalu,00:43:25,2009-03-09T04:08:20,1974-06-08 06:35:10,"30.129,22 €",Basque
53.608701,Angola,15:45:07,1994-10-28T06:29:24,1993-03-04 15:29:07,"62,88 €",Macedonian
66.231444,Luxemburg,12:51:45,2015-11-24T21:55:14,2020-01-11 20:13:49,"306,35 €",Romanian
3.478173,Syrien,21:53:13,1990-12-05T17:48:03,2018-09-12 23:03:30,"7,84 €",Church Slavic
49.541897,Turks- und Caicosinseln,05:32:21,2000-10-19T09:14:59,2001-02-08 20:46:03,"7.743,15 €",Haitian
68.246628,Argentinien,05:46:53,1973-08-19T01:27:01,1999-03-11 18:39:00,"34,90 €",English
-83.801123,Isle of Man,22:12:56,2013-08-01T08:24:30,1985-06-24 04:09:19,"7.748,76 €",Kinyarwanda
170.189808,Türkei,18:54:07,1977-08-22T19:39:06,2006-02-17 07:18:22,"89.914,09 €",Polish
-37.924518,Mayotte,16:32:12,2003-04-26T02:37:54,1981-10-01 07:58:32,"11,36 €",Sinhala
155.629645,Sudan,06:48:53,2017-07-10T17:37:30,2006-01-21 20:25:10,"43.931,55 €",Kongo
-48.530442,Kambodscha,20:26:37,1978-09-22T06:59:41,2003-09-20 09:56:18,"2.642,65 €",Kirghiz
138.556408,Angola,11:16:31,2005-11-25T08:36:56,2012-09-14 03:02:02,"30.568,56 €",Uighur
27.879512,Lettland,10:29:51,2005-10-23T12:52:58,2006-11-26 10:50:40,"5,55 €",Latvian
178.500814,Palästinensische Gebiete,14:11:36,1981-06-08T07:30:53,2014-08-27 12:46:28,"79,39 €",Zulu
157.692654,Vanuatu,04:58:34,2006-03-24T21:35:55,1983-12-26 02:54:43,"88.096,84 €",Indonesian
50.938195,Jemen,03:39:33,2008-12-05T02:30:40,1988-02-15 07:12:15,"66.030,87 €",Norwegian Nynorsk
-56.140584,Belgien,15:59:23,1982-12-22T17:34:52,1993-05-29 10:49:35,"7,75 €",Guarani
-159.603521,Neukaledonien,02:15:25,2009-09-14T03:35:44,1982-11-07 10:36:24,"811,75 €",Ewe
14.723506,Argentinien,23:28:57,1998-07-21T10:49:45,1976-03-20 00:06:51,"8.867,60 €",Western Frisian
-149.424852,Oman,17:58:53,1973-03-17T01:14:22,1970-01-30 19:22:56,"57,90 €",North Ndebele
-28.842668,Lesotho,10:42:29,1997-08-19T05:04:56,1992-04-20 04:00:22,"8.055,26 €",Kurdish
-52.987529,Osttimor,03:55:36,1981-04-06T01:00:39,2008-05-20 02:00:43,"0,33 €",Icelandic
78.042540,Neukaledonien,21:09:10,2023-08-30T01:32:38,2006-01-07 03:33:31,"76.248,52 €",Kikuyu
176.487525,Sudan,20:58:56,2002-04-19T22:49:30,2014-02-06 16:19:52,"4,58 €",Ganda
-103.444768,Iran,03:57:53,1997-07-09T03:38:26,2009-03-08 21:53:35,"98,36 €",Serbian
-71.679523,Dominikanische Republik,09:39:43,1996-01-15T07:11:06,2012-02-21 22:45:05,"145,08 €",Estonian
153.801279,Ruanda,02:26:03,1984-04-10T06:32:31,2014-06-17 18:54:03,"95.342,72 €",Maltese
132.465567,Bosnien und Herzegowina,07:30:41,2007-03-08T19:14:52,1987-12-09 14:21:20,"25,14 €",Twi
-66.477410,Laos,10:17:08,1992-11-23T09:53:32,2009-12-23 15:41:32,"29.021,93 €",Georgian
63.955986,Finnland,13:56:39,1997-11-18T19:22:05,1993-03-15 13:35:18,"7,64 €",Ganda
-126.033493,Kasachstan,14:17:51,1994-06-02T21:54:35,2000-02-13 14:53:32,"93.807,04 €",Sindhi
133.846770,Lettland,03:49:46,2017-07-27T15:11:30,1985-02-06 08:55:26,"884,90 €",Icelandic
-155.643636,Belgien,08:50:20,2013-04-02T15:59:06,2018-08-27 20:46:34,"4.715,11 €",Telugu
-137.874262,Slowenien,15:20:11,2004-02-19T11:09:55,1998-11-05 09:00:43,"847,60 €",Interlingua
-126.150420,Salomonen,02:05:23,1985-05-22T03:11:40,2021-01-10 16:16:19,"8.218,45 €",Indonesian
164.981376,Turks- und Caicosinseln,20:42:40,2004-06-01T01:44:24,2004-01-16 18:03:15,"67,90 €",Limburgan
152.620367,Kenia,15:05:59,2015-12-14T21:47:56,2015-07-04 08:24:03,"255,17 €",Sundanese
121.013562,Malaysia,18:25:26,1979-05-21T14:24:37,2006-10-05 22:09:13,"3,16 €",Guarani
-97.416125,Tadschikistan,17:17:46,2022-10-08T17:13:03,1989-03-02 23:19:13,"4.344,78 €",Czech
-114.191411,Samoa,21:02:11,2018-09-10T15:27:36,2016-05-01 14:43:16,"5,16 €",Dutch
-8.216868,Vereinigte Staaten,16:20:04,2012-07-18T10:05:02,1972-02-26 08:31:32,"16.594,88 €",Hungarian
-49.562154,Burkina Faso,22:31:26,2001-02-24T05:11:08,1981-10-13 10:58:45,"248,96 €",Nauru
-28.430730,Tuvalu,06:26:42,1985-09-03T03:48:36,2017-09-27 04:24:57,"789,20 €",Tswana
-93.133296,Suriname,11:11:47,2007-07-04T06:21:38,2015-02-15 16:04:22,"2.190,76 €",Venda
19.242200,Syrien,01:18:10,2016-08-10T10:12:54,1981-05-11 13:05:27,"196,06 €","Sotho, Southern"
13.407273,Sri Lanka,12:22:54,2021-05-04T02:06:31,2007-08-21 04:58:17,"371,75 €",Somali
127.661368,Gibraltar,05:43:46,2018-07-31T09:48:49,2000-06-09 08:50:49,"2.262,98 €",Faroese
-166.527093,Peru,08:51:37,2009-06-11T20:59:00,2013-07-11 14:46:45,"1.136,90 €",Hiri Motu
-62.905712,Gambia,12:03:45,2005-06-18T14:20:57,1994-01-22 10:06:34,"3.236,90 €",Tsonga
-52.901018,Burkina Faso,03:00:59,1991-09-25T11:09:27,1972-02-01 04:22:16,"23.134,95 €",English
-28.057767,Marokko,03:32:04,2013-08-30T23:44:40,2009-03-11 00:39:10,"6.108,35 €",Quechua
103.319172,Seychellen,02:02:55,2006-04-22T03:57:22,2006-05-19 23:55:01,"8.683,88 €",Greek
179.129883,Alandinseln,08:34:51,1971-03-19T12:11:17,1987-01-24 06:18:12,"6.728,07 €",Dzongkha
-124.329420,Bolivien,13:32:53,1984-12-02T19:03:57,1977-03-20 08:37:17,"2.466,49 €",Divehi
-146.880317,Gabun,11:13:50,1983-10-19T16:02:11,2006-02-09 06:57:16,"501,29 €",Somali
31.252474,Togo,22:07:05,1975-08-14T13:54:13,2012-09-28 11:04:01,"89.330,59 €",Greek
40.347407,Äquatorialguinea,12:31:54,1970-07-21T04:22:15,2004-10-01 15:49:13,"52,29 €",Hebrew
-170.837863,Nordmazedonien,04:41:27,1985-06-30T19:26:46,2012-01-21 10:50:44,"8.587,44 €",Portuguese
70.222537,Somalia,22:52:58,2020-04-21T20:52:13,2015-09-27 12:17:16,"137,67 €",Hausa
-0.273956,Montenegro,17:19:31,2009-10-02T10:42:27,1974-12-06 02:54:54,"81.069,23 €",Maltese
120.601199,Antarktis,00:47:56,1997-12-30T01:16:13,1984-05-12 05:23:10,"527,59 €",Ukrainian
41.730955,Ruanda,02:37:27,1973-03-09T01:58:01,2017-08-27 03:18:54,"42,93 €",Mongolian
109.452461,Südgeorgien und die Südlichen Sandwichinseln,23:10:49,1994-10-04T10:02:56,1978-08-17 06:47:58,"938,31 €",Ewe
-140.618875,Côte d’Ivoire,17:19:46,2004-03-24T07:13:24,1981-06-30 09:57:11,"33,23 €",Shona
-146.145783,Kuwait,07:09:20,1978-03-02T09:57:55,1989-09-04 20:25:02,"46.189,96 €",Tswana
145.570141,Bahamas,04:06:07,1981-06-26T14:41:44,1988-08-25 20:43:21,"19.415,54 €",Ewe
-69.557131,Burkina Faso,00:37:23,1989-04-15T19:26:24,2020-09-20 22:43:39,"1,13 €",Georgian
-155.647499,Pitcairn,15:00:12,2012-09-17T16:52:14,2012-01-31 09:12:07,"3,26 €",Kongo
-171.238593,Turkmenistan,13:49:52,2016-12-31T07:16:30,1973-06-15 09:35:14,"8.163,11 €",Luxembourgish
141.041802,Irak,19:58:03,1997-01-23T19:21:42,1993-11-04 17:45:16,"18,53 €",Shona
160.170624,Portugal,10:55:53,2013-03-03T22:49:50,2014-07-25 19:52:39,"93,14 €",Venda
