date_time,bank_country,language_name,mac_address,date,language_code,country,city,longitude,latitude,random_number,company,timezone,iso8601
1983-12-06 17:41:48,CH,Nepali,9b:a1:15:56:fe:e7,2019-07-18,vi,Venezuela,Wallisellen,65.757649,-8.1554215,3303987,Gloor-Merz,Africa/Mogadishu,1987-07-05T02:27:03
2022-10-01 00:12:33,CH,Tsonga,a4:c4:fe:7e:49:d8,1975-01-19,yi,Mauritius,Köniz,22.767651,-3.7786865,587,Friedli-Felder,Asia/Pyongyang,2006-01-23T01:36:47
1986-06-30 14:32:55,CH,Igbo,f1:40:94:c4:a7:63,1997-11-29,am,Nicaragua,Neuhausen,-150.767566,-6.537311,414,Näf Ltd,Asia/Pyongyang,2021-10-02T17:04:33
2011-02-07 11:19:09,CH,Polish,9b:fb:03:34:d8:ae,2001-05-08,ia,Mali,Muri,-123.865338,61.233799,61,Portmann LLC,America/Barbados,1998-12-23T08:31:37
2005-11-18 00:15:13,CH,Kuanyama,a3:d8:81:2a:08:66,1993-09-10,mi,Turkey,Chur,-78.053839,-67.260308,34799,Brunner-Kaufmann,Europe/Chisinau,1999-01-18T02:17:59
1980-12-22 22:51:26,CH,Oriya,f9:d5:94:88:05:e6,1992-12-06,bhb,Kyrgyzstan,Sarnen,-124.031622,68.175600,98163514,Blum-Blaser,Europe/Chisinau,1972-09-12T08:11:04
1979-09-18 16:44:04,CH,Armenian,69:e3:8f:d3:8c:df,1988-10-19,ff,People's Republic of China,Horgen,27.725361,62.297169,98,"Felber, Gfeller and Koch",Africa/Addis_Ababa,2023-06-22T05:05:37
1994-11-28 06:00:23,CH,Breton,8a:1c:88:28:80:24,2011-01-25,ff,Angola,Mendrisio,-14.967580,-76.082748,6234,Gloor-Weber,Pacific/Nauru,1980-11-04T23:45:29
1994-11-20 23:30:16,CH,Yoruba,6b:e6:a7:90:d1:58,1983-02-20,nhn,Dominica,Payerne,96.889446,-33.053535,537639,Schaub Ltd,Africa/Windhoek,2023-04-22T04:42:17
1993-02-01 10:09:29,CH,Armenian,32:3d:08:07:1f:d7,1997-03-21,raj,Togo,Flawil,112.387936,29.135118,93383384,Stöckli-Hug,Europe/Andorra,1989-01-01T14:45:37
2006-11-06 08:56:51,CH,Vietnamese,57:c9:71:a2:6a:97,1990-10-14,quz,Indonesia,Locarno,-137.943586,31.763065,92054,Kaiser-Arnold,Europe/Paris,1976-05-30T20:20:50
2004-05-11 15:37:06,CH,Turkish,2e:4f:d5:25:df:05,1992-08-29,et,Vatican City,Villars-sur-Glâne,11.575213,-37.4077095,684280383,"Bader, Hoffmann and Bianchi",Africa/Ndjamena,1992-01-07T14:28:09
2015-12-29 12:10:44,CH,Xhosa,27:d0:10:c6:a0:3d,1980-03-14,ko,Italy,Val-de-Ruz,-106.168030,29.9416615,9,Kaiser PLC,Pacific/Tarawa,1983-05-06T15:04:32
2007-03-25 07:59:00,CH,Malay,46:d9:b7:f5:58:2a,2020-05-26,cmn,United Arab Emirates,Neuenburg,91.026893,39.795403,201,Frey-Meister,America/Barbados,1992-03-07T06:27:04
1995-04-21 23:35:14,CH,Kanuri,cb:d4:1c:44:01:dc,2015-09-10,ne,Ethiopia,Freiburg,-126.308769,-89.642897,4446916,"Roos, Schuler and Ernst",Asia/Dili,1997-08-03T20:38:10
1970-05-03 05:48:46,CH,Urdu,51:79:25:42:81:1d,1995-07-27,cmn,Bulgaria,Binningen,-88.588122,29.8908535,62741,"Mettler, Bachmann and Portmann",America/Paramaribo,1991-01-30T21:32:46
2012-02-20 15:10:38,CH,Sichuan Yi,02:5d:63:7e:81:f3,1977-04-24,nb,Andorra,Zollikofen,64.030196,-31.2236325,41585,Isler-Lang,Asia/Manila,2014-04-17T17:18:43
1970-06-24 02:05:33,CH,Zhuang,d7:ac:a6:d2:9f:87,2007-05-13,bn,Vietnam,Zofingen,163.244692,45.0782235,282569358,Hofstetter-Schärer,Asia/Kashgar,1970-01-15T10:49:23
2021-07-24 01:28:59,CH,Luxembourgish,79:2b:1c:ac:18:7e,2007-09-11,ss,Barbados,Davos,-90.278212,23.938889,5824,Thommen and Sons,Asia/Aqtau,2003-05-27T00:47:23
2008-02-08 04:08:46,CH,Belarusian,26:32:f3:31:1a:cc,1986-02-01,gl,Yemen,Thun,28.283993,-70.850879,5787418,"Hug, Beck and Wagner",America/Tegucigalpa,2012-10-20T01:04:05
1985-11-16 00:42:47,CH,Czech,c7:71:f7:93:3e:ef,1971-08-24,ka,Cyprus,Monthey,-47.296610,88.4574205,53293564,"Bolliger, Bär and Michel",Europe/Vatican,1992-02-19T14:10:34
1993-09-21 20:43:41,CH,German,c2:09:7b:8c:22:01,1988-07-21,bn,Liberia,Münchenstein,-30.698444,37.784239,71,Favre-Kaiser,Europe/Dublin,1972-03-04T14:58:37
2020-01-01 20:37:14,CH,Gujarati,7e:ba:fb:42:80:bd,1995-04-25,sc,Canada,Buchs,-170.956044,-81.474233,90293890,"Meier, Suter and Graf",Asia/Thimphu,1992-03-08T05:26:00
1995-04-20 16:49:18,CH,Church Slavic,48:39:8b:95:9e:de,2003-06-13,as,Spain,Weinfelden,-156.565504,-13.1291075,4,"Gerber, Bär and Rüegg",Africa/Lagos,2019-12-22T03:02:12
2016-03-19 03:17:31,CH,Central Khmer,8f:17:95:bd:64:12,1985-11-10,cmn,Kazakhstan,Neuenburg,-114.548963,-77.8054985,80789,Hunziker-Scheidegger,Asia/Colombo,1978-05-07T14:46:56
1991-03-21 17:06:24,CH,Western Frisian,b7:f3:22:f8:7d:6d,2003-03-25,eu,Barbados,Zollikon,-12.016354,-44.643591,502,Keller-Hasler,Asia/Muscat,1977-12-04T09:33:08
2022-01-03 04:30:36,CH,Swati,bb:d2:ea:11:89:14,2012-11-08,szl,Lithuania,Val-de-Travers,-30.780706,-33.1345275,530424,Steinmann Group,Africa/Tunis,2019-12-02T09:49:48
2022-06-14 21:30:51,CH,Uighur,9c:e9:fe:f5:52:dd,1991-03-23,da,San Marino,Allschwil,-164.390239,-38.4008785,72,Blaser-Schürch,America/Panama,2013-12-01T08:51:23
1976-04-21 11:17:35,CH,Hebrew,6e:bf:c2:3c:f7:5d,1993-11-11,my,Angola,Wohlen,43.292065,-89.7381635,928,Eichenberger-Zürcher,Pacific/Guadalcanal,2014-11-08T00:37:23
1985-10-07 02:56:05,CH,Estonian,96:0c:da:c6:85:b7,2023-09-11,wa,Spain,Aarau,-58.661125,-24.9401925,167617,Zimmermann PLC,Europe/Minsk,2011-12-18T13:30:44
1987-06-25 17:57:50,CH,Bulgarian,2b:24:78:9b:a6:24,2012-10-22,iw,CÃ´te d'Ivoire,Neuhausen,-131.594094,84.422112,5,Winkler LLC,Europe/Riga,1973-10-11T22:13:50
2018-04-14 02:18:01,CH,Hebrew,a5:df:77:f0:cf:d4,2017-05-18,lv,Brazil,Lyss,-8.715743,7.317331,998920,"Roos, Wirz and Hasler",Africa/Bujumbura,2007-09-25T11:56:04
2022-09-02 22:14:20,CH,Cree,bb:42:d0:1d:f6:ae,2008-04-11,bem,Germany,Luzern,128.548910,-46.8248135,1712066,Sutter PLC,Africa/Kampala,2016-02-23T10:47:36
1984-10-14 02:32:29,CH,Nauru,8f:ae:ad:57:bb:87,2008-06-05,ber,Namibia,Rheinfelden,69.353018,-59.973126,9022982,Schweizer-Schweizer,Europe/Bucharest,1974-10-21T23:22:03
2016-07-12 16:01:34,CH,Uzbek,05:aa:9f:60:a9:34,1989-10-04,nan,Estonia,Aesch,-175.566655,-71.242003,6,Kälin-Ferrari,America/Havana,2020-06-25T21:36:38
2000-11-10 12:59:06,CH,Indonesian,d6:43:34:4d:6a:d3,1970-03-21,so,Latvia,Uster,82.336140,6.587925,9,Schürch-Haas,Asia/Yerevan,1995-02-24T19:59:29
2004-07-05 19:04:08,CH,Galician,25:0a:01:ef:43:92,2022-10-21,he,Equatorial Guinea,Oberwil,-114.594985,-82.9737785,775686568,Stauffer Ltd,Europe/Copenhagen,1977-06-08T14:04:02
1991-12-03 23:24:15,CH,German,49:f5:a2:c2:e7:22,2010-10-04,dz,Turkey,Pully,-54.632342,-34.913118,5,"Herzog, Forster and Stadelmann",Africa/Addis_Ababa,2021-05-15T14:25:24
1982-06-29 19:41:44,CH,Kuanyama,93:18:ab:21:24:1e,1992-05-01,ar,Saint Lucia,La Tour-de-Peilz,-129.490958,45.110690,884090,"Weibel, Schaller and Steiner",Africa/Lusaka,1986-10-25T05:23:20
2017-01-13 03:29:10,CH,Greek,3a:64:c3:f2:cd:4b,2015-04-04,lt,Senegal,Schwyz,69.438896,22.9323455,15337,Kern-Studer,Asia/Taipei,2006-11-14T14:40:42
1987-01-04 15:51:14,CH,Chechen,65:01:cc:48:3b:4f,1975-02-28,brx,Venezuela,Nyon,113.931166,-12.266934,274,Baumgartner Ltd,Pacific/Ponape,1986-06-24T03:28:03
2016-08-06 21:59:10,CH,Arabic,6b:e7:40:bb:2a:2b,2021-04-25,is,Mauritania,Chur,114.692134,-76.7702245,406,Jäggi Group,Europe/Bratislava,2016-10-14T13:14:56
1970-04-01 11:27:06,CH,Bulgarian,af:bb:49:f8:95:91,1995-01-27,mg,Hungary,Morges,22.995495,-47.489640,7,Schmidt-Häfliger,America/Guatemala,1999-06-25T12:24:44
2012-10-21 03:05:12,CH,Abkhazian,de:d1:d4:8d:8c:ab,2019-04-11,ja,Papua New Guinea,Pratteln,-84.500497,61.5590825,3978366,"Vogt, Gut and Burri",Europe/Ljubljana,1986-01-10T20:54:16
2006-11-28 21:01:25,CH,Turkish,f6:d7:47:41:8c:53,1972-07-18,hne,Estonia,Risch,127.965383,-22.654016,592,Ammann Group,Europe/Warsaw,1987-04-10T21:11:38
1990-12-06 12:56:41,CH,Swedish,66:eb:e7:c3:33:b0,1974-12-07,sk,Senegal,Risch,-179.618988,-39.3673205,2565,"Felber, Bauer and Walder",Asia/Seoul,2011-03-16T19:27:16
2017-10-08 16:58:56,CH,German,0e:b0:8a:4c:5e:b2,2015-11-08,ru,Somalia,Risch,157.637520,73.704058,664,Schmid-Bachmann,Asia/Yakutsk,1972-11-17T18:56:12
2009-03-25 19:30:32,CH,Swedish,d6:4e:75:2f:0d:6f,1992-06-23,de,Italy,Allschwil,-158.421930,-33.723126,53448678,Hofer Group,Asia/Yerevan,1977-01-31T06:35:33
2004-04-12 06:48:16,CH,Lithuanian,65:47:3d:0d:fa:82,2007-12-06,ak,Vanuatu,Carouge,-52.415283,-56.108114,3170,"Ammann, Gloor and Egger",America/La_Paz,1992-03-18T17:07:02
2003-11-23 18:06:35,CH,Kuanyama,29:ba:3f:a5:b6:5e,2013-09-04,te,Bolivia,Regensdorf,77.000032,55.558268,899,Braun LLC,Europe/Zurich,2004-10-14T02:24:59
1984-11-22 23:56:35,CH,Korean,44:76:ba:46:72:26,1995-11-08,fil,Tonga,Glarus,-43.567931,39.699857,1049520,Bucher-Marti,Asia/Kuwait,1981-04-02T15:19:40
2020-03-24 09:53:16,CH,Ukrainian,01:25:c4:3f:75:4d,1996-11-22,mr,Malaysia,Zollikofen,92.538850,87.5727275,7427,Egli-Meili,America/Santo_Domingo,2017-11-06T11:01:50
1979-10-21 10:33:34,CH,Interlingua,ff:04:0a:da:9e:3e,2016-07-21,az,Ukraine,Arbon,-153.860359,-58.290660,68856,"Gut, Ackermann and Jost",Asia/Beirut,1994-10-18T12:41:13
1998-05-26 21:10:46,CH,German,e2:39:5b:a1:df:ce,1970-05-05,yi,Sudan,Val-de-Travers,-31.755489,60.4561185,31964,"Albrecht, Hermann and Wettstein",Europe/Rome,1980-05-17T17:03:10
1984-02-27 05:10:11,CH,Fulah,d1:9a:1a:f9:c3:2f,2011-08-23,kok,Guinea-Bissau,Muttenz,-136.828921,81.0153285,5235157,"Steffen, Frey and Bader",America/Montevideo,2006-05-11T11:43:02
1994-06-27 13:35:26,CH,Sardinian,d7:e7:8e:bd:c3:c6,1992-03-07,ik,Cambodia,Baar,-82.488729,-64.605256,738348030,"Felder, Stucki and Lutz",Africa/Abidjan,2006-10-04T21:37:27
2016-10-13 00:18:21,CH,Igbo,7e:3f:67:39:56:85,1976-06-17,mn,South Korea,Olten,168.827422,-22.465647,50279,Felder Inc,Asia/Rangoon,2003-12-01T19:54:45
1994-08-17 09:38:42,CH,Macedonian,8f:fe:01:7f:4a:42,2001-07-11,si,Indonesia,Wohlen,11.919009,49.670121,820956815,"Meier, Marti and Thommen",America/Barbados,1997-05-12T15:04:05
1984-06-09 07:41:20,CH,Greek,ab:31:df:f6:3c:ff,1972-09-27,ro,Venezuela,Altstätten,-74.413549,24.4541215,549755809,Fischer LLC,Asia/Singapore,1993-12-24T15:30:09
1975-07-08 10:41:25,CH,Hindi,1a:b9:cb:8d:49:da,1972-11-27,uk,Marshall Islands,Gossau,-17.058873,64.3787475,37739,"Leunberger, Jäggi and Jost",Asia/Vientiane,2006-08-09T17:34:40
2003-12-08 10:16:14,CH,Abkhazian,35:e7:74:d0:2d:5a,2010-04-27,ve,India,Biel/Bienne,-105.557326,6.6579975,7383631,"Wehrli, Scheidegger and Berger",Europe/Dublin,1987-06-06T13:35:30
2005-01-23 21:44:33,CH,Welsh,1c:c0:de:f4:35:2c,1983-08-15,fr,Saint Kitts and Nevis,Villars-sur-Glâne,31.189979,84.4011545,9288415,Zingg PLC,Africa/Algiers,2014-05-30T19:40:16
2014-08-20 09:47:33,CH,Estonian,7f:42:40:61:c1:22,1991-11-02,ro,Croatia,Dübendorf,-107.355811,23.2225865,33642,Wettstein Group,America/La_Paz,1986-11-14T03:38:50
2020-05-11 22:34:02,CH,Western Frisian,60:c2:b8:e6:7e:08,2020-02-18,ru,Kenya,St. Gallen,-115.132416,14.686599,4,Moser LLC,America/Santo_Domingo,2011-08-19T22:22:51
1980-07-31 20:48:09,CH,Komi,32:b9:a4:ba:9b:33,2000-01-11,lt,Lebanon,Spreitenbach,-35.172310,60.254260,434670842,Graf-Hofer,Asia/Dili,2012-10-06T17:15:37
1984-05-22 11:57:31,CH,Occitan,2a:b0:bf:2a:6e:f9,2010-04-09,ru,Iraq,Onex,36.375462,6.8467635,4375936,Stadelmann-Berger,Africa/Ouagadougou,2022-08-17T08:53:22
2009-10-10 12:28:12,CH,Hebrew,cc:10:2b:c2:5e:3c,2015-03-18,raj,Israel,Regensdorf,-85.675993,55.147421,6265314,"Stettler, Fuchs and Schürch",America/Managua,1986-02-05T14:06:54
1988-06-27 20:46:52,CH,Lithuanian,4a:40:38:0c:b4:1d,2013-02-10,it,Azerbaijan,Liestal,-62.996309,31.685871,876885131,Siegrist-Forster,Africa/Tripoli,2008-01-19T09:08:38
2000-08-25 00:13:18,CH,Luxembourgish,e2:6d:76:96:de:4d,2021-09-10,eo,Kenya,Ebikon,-36.512268,86.0877675,76443,Frei-Michel,Europe/Amsterdam,1983-12-14T01:04:55
2002-11-25 00:45:55,CH,Japanese,29:2d:51:69:85:0d,1999-02-22,eo,Libya,Belp,7.113197,-83.269665,865838489,Steiner LLC,Asia/Amman,1979-10-29T22:04:19
1983-03-04 04:32:42,CH,Bashkir,43:32:21:9b:07:c0,1971-12-20,hy,Vanuatu,Muri,-42.047713,-35.9373175,67,"Ferrari, Suter and Rey",Africa/Ndjamena,2015-09-30T19:18:39
2018-06-08 15:10:21,CH,Ewe,ad:ee:e9:25:cf:d3,2015-03-31,zh,Montenegro,Männedorf,-56.759898,-36.0706255,7609,Vogt PLC,Asia/Dushanbe,2015-06-16T08:12:42
1993-12-07 10:46:14,CH,Sanskrit,a9:44:be:11:83:0c,2022-07-08,wal,Australia,Steffisburg,136.990041,-46.3385155,8,Gerber-Marti,Africa/Abidjan,1975-07-18T02:06:45
1993-06-30 11:32:46,CH,Sundanese,60:87:93:97:5c:ce,1974-03-27,sk,Hungary,Opfikon,-0.853293,45.1806725,242034033,"Walter, Lang and Steiger",America/Havana,1985-03-30T08:26:35
2002-10-23 00:02:56,CH,South Ndebele,3b:e5:68:41:e9:fc,2011-05-01,nl,Mauritius,Davos,162.300979,-33.579213,665165,Thommen Group,Asia/Manila,1974-09-13T20:13:09
1987-08-05 10:33:49,CH,German,39:4e:a4:e9:ec:96,1995-05-11,gl,Pakistan,Schaffhausen,165.048781,89.799101,66448,"Baur, Spörri and Kälin",Africa/Abidjan,1971-03-01T11:27:01
1989-12-20 21:14:08,CH,Lithuanian,e0:02:d5:bd:52:ca,1993-01-18,ps,Barbados,Freiburg,145.837503,-10.4696175,531,"Wirth, Leu and Peter",America/Port_of_Spain,1989-05-08T15:31:44
1990-10-02 21:28:36,CH,Kalaallisut,10:7d:11:ee:5c:9b,1975-08-25,mk,South Korea,Küssnacht,39.953544,70.718291,7,Hermann-Kägi,Pacific/Tongatapu,1984-07-23T22:44:50
1981-02-13 02:38:14,CH,Gujarati,29:28:5a:8e:b9:c7,1981-03-09,lt,Afghanistan,Steinhausen,20.423544,-23.108311,859,Gfeller-Hofmann,America/Manaus,1970-08-21T07:27:25
2020-07-20 21:09:15,CH,Tajik,08:44:e5:b6:b5:a6,1995-03-08,apn,Yemen,Küsnacht,153.179359,23.477387,407171652,Scheidegger Group,Pacific/Kiritimati,2007-12-30T05:25:14
2001-04-11 16:29:12,CH,Sindhi,d8:4a:88:e3:1c:e8,2019-01-17,mag,Kyrgyzstan,Thalwil,-16.336137,88.6716905,610826842,"Gfeller, Frick and Betschart",Africa/Blantyre,2009-10-14T14:47:06
1989-09-20 20:58:45,CH,Kanuri,1c:c1:5a:f4:60:78,1986-01-23,unm,Slovenia,Thun,119.412091,-25.609507,66362,Staub Ltd,America/Argentina/Jujuy,1998-07-30T09:57:01
1998-05-18 04:58:57,CH,Shona,67:49:88:31:a8:b4,1979-06-25,cv,Tajikistan,Bulle,16.112841,-51.7259315,9906,Scheidegger-Eugster,Europe/Bucharest,2006-07-30T16:59:14
2020-02-18 23:26:47,CH,Kongo,58:d9:12:63:0b:8c,2014-05-29,ku,Tajikistan,Wallisellen,16.553615,-85.353760,7,Haas-Roos,Asia/Brunei,1996-08-01T01:07:18
1997-09-18 07:20:00,CH,Thai,86:db:c4:de:ea:b8,2005-03-15,as,Finland,Wädenswil,-22.079549,-23.1510685,59,Schwab-Thommen,America/St_Vincent,1986-09-28T09:05:33
1997-04-17 00:39:24,CH,Sardinian,ea:4f:98:f6:63:0c,1982-10-11,cv,Azerbaijan,Arbon,-29.524527,-38.198937,44,Studer Inc,Africa/Brazzaville,2019-04-18T22:20:47
1983-10-19 06:56:16,CH,Basque,89:9d:cf:72:89:e4,1987-08-10,mi,Dominican Republic,Arth,-104.546805,-38.4376035,4408715,Marti-Tobler,Africa/Tunis,1989-08-21T10:29:59
1989-04-20 01:33:41,CH,Chechen,5c:3e:2d:f9:07:db,2003-10-04,is,Burundi,Arbon,-7.574011,60.931091,66,Stutz-Herzog,Africa/Dar_es_Salaam,1975-01-13T10:45:48
2019-06-30 08:02:50,CH,Finnish,02:fc:bb:ec:31:c4,1973-09-29,ka,Iceland,Locarno,-83.098874,73.1830685,7094513,Gerber and Sons,Europe/Vilnius,1989-09-13T02:52:59
1986-09-18 21:42:41,CH,Tamil,31:35:07:04:0c:cc,1997-06-02,hak,Switzerland,Meyrin,53.173087,-64.9780085,33006,Bosshard LLC,Asia/Riyadh,2022-11-25T01:35:25
2011-01-24 04:48:13,CH,Quechua,89:f6:6e:56:bc:6c,1987-04-13,hi,Estonia,Baden,176.012143,-80.907063,68385,Zimmermann and Sons,Pacific/Funafuti,2016-11-18T03:18:32
2001-08-01 09:15:18,CH,Sardinian,8f:06:fa:4d:99:1f,2009-04-23,uk,Cuba,Kloten,-57.131323,0.811674,5,Stucki and Sons,Africa/Lagos,1972-03-18T12:03:27
1975-07-15 23:01:40,CH,Slovak,46:ed:ae:60:b7:13,1994-02-12,ve,Botswana,Wil,-174.332799,59.5585365,26139,"Siegrist, Baur and Stalder",Europe/Dublin,1993-11-02T09:37:01
1978-10-02 21:56:20,CH,Inuktitut,99:a3:97:c4:b4:bb,1980-07-05,uz,Nauru,Aesch,61.036380,-64.0655595,814048,"Bosshard, Erni and Rey",Africa/Harare,1987-01-16T09:15:54
1990-06-08 00:09:36,CH,Bosnian,92:89:92:d4:b5:c8,1976-03-30,ig,Turkmenistan,Thalwil,-17.570229,-67.9400875,1300,"Hofmann, Sigrist and Bolliger",Asia/Kuching,1983-02-19T08:20:57
2023-02-12 08:45:10,CH,Walloon,44:90:d2:96:2a:e8,1989-01-10,sq,Kenya,Aesch,35.957076,-50.1172195,520596,"Schneider, Steinmann and Knecht",Asia/Thimphu,1972-06-16T23:48:04
1986-01-08 21:21:11,CH,Telugu,69:a0:16:28:3a:cd,1974-03-26,ks,Singapore,Flawil,57.622708,21.215878,9521,Arnold-Mayer,Europe/Zagreb,2015-10-07T06:32:06
1988-02-27 00:04:22,CH,Church Slavic,46:ad:1d:2b:3a:24,1997-10-29,lij,Kyrgyzstan,Mendrisio,-100.660210,-32.332793,4,Pfister Group,Europe/Berlin,1988-12-18T01:29:10
1974-08-31 09:17:51,CH,Spanish,b8:43:cc:88:09:e0,1984-03-07,tig,Australia,Basel,-54.206746,-6.955002,4,Kunz Ltd,America/Toronto,2000-06-24T05:27:03
2011-07-31 07:31:44,CH,Ido,bd:f9:54:fc:aa:f5,1998-03-08,ca,Tonga,Zug,56.711277,43.124322,3,"Wirz, Brunner and Vogel",Asia/Amman,2002-03-07T22:55:41
1986-04-30 10:37:13,CH,Sundanese,7f:85:c9:d5:5e:bf,1990-09-21,ig,Samoa,Flawil,80.993946,-81.5988755,3,"Lüthi, Braun and Schuler",Pacific/Port_Moresby,2022-12-29T14:27:22
2009-06-23 13:45:32,CH,Kannada,94:f2:41:a9:cd:25,2023-07-02,nl,Belgium,Versoix,147.521222,-60.834883,150357597,"Iten, Felber and Zbinden",America/St_Kitts,1992-12-19T15:04:35
1993-10-18 21:14:40,CH,Irish,df:a5:f8:13:38:08,1976-02-20,it,Malta,Montreux,68.700575,39.693480,951210,Fuchs-Hürlimann,America/St_Vincent,1997-04-09T19:58:42
2017-11-06 22:39:46,CH,Hungarian,ef:6d:d1:12:51:a1,2000-12-29,dv,Namibia,Herisau,131.103774,51.5882635,0,"Kohler, Müller and Burri",Africa/Brazzaville,2015-04-09T17:34:22
2016-03-03 21:12:20,CH,North Ndebele,e9:c7:93:eb:49:a5,2002-01-08,ne,Botswana,Muri,143.276232,-77.0259475,1,Blum PLC,Asia/Calcutta,2009-02-10T14:56:44
1992-08-15 13:50:57,CH,Japanese,a9:a4:13:2d:3a:a5,1977-11-28,lg,Jamaica,Spreitenbach,94.180715,-12.914636,999,"Aebi, Friedli and Felber",Africa/Kigali,2020-12-30T10:53:27
1993-02-26 18:33:50,CH,Armenian,35:6b:ca:da:59:0d,2012-01-20,ur,Sierra Leone,Gland,60.125283,76.6389355,13993,"Ott, Schärer and Hodel",Europe/Malta,2018-09-18T06:00:38
2016-08-17 21:36:21,CH,Ewe,c2:00:96:dd:48:6b,2010-01-05,nr,Saint Vincent and the Grenadines,Villars-sur-Glâne,-149.648454,11.5278155,6298115,Hotz and Sons,Europe/Athens,1982-06-02T11:34:04
2000-03-19 05:13:58,CH,Kashmiri,da:c7:19:8e:2a:ef,2006-04-26,se,Saint Lucia,Locarno,-169.489044,85.775625,422208,Gasser-Wehrli,America/St_Lucia,1997-09-05T12:28:32
1978-05-26 00:02:52,CH,Cornish,ae:60:d4:0c:94:1a,1982-11-21,gd,Samoa,Biel/Bienne,28.875423,79.515512,290621,Knecht Ltd,Europe/Bratislava,2021-10-27T13:26:54
2009-06-16 15:51:46,CH,Tswana,9f:d2:96:21:5d:b3,2005-11-17,cv,Uganda,Wettingen,-123.883225,85.9720225,8317,"Michel, Bosshard and Aebi",Africa/Malabo,1993-08-28T06:15:32
2017-05-20 07:52:16,CH,Uighur,e5:a7:23:1a:b0:74,1999-06-05,bo,People's Republic of China,Neuhausen,-24.727961,29.6521045,4,"Leu, Rüegg and Schaller",Africa/Blantyre,1987-01-05T22:12:04
1975-11-24 12:52:31,CH,Interlingua,70:4c:db:7f:d3:1c,2022-09-20,sq,Bosnia and Herzegovina,Oberwil,1.065741,45.464213,78,Kohler-Lutz,Europe/Stockholm,1996-07-16T08:44:57
2002-05-04 22:08:02,CH,Swahili,06:23:66:79:16:1c,1970-06-06,wal,Djibouti,Frauenfeld,177.302723,41.952290,72190,"Wüthrich, Burri and Küng",Asia/Qatar,2012-03-31T17:40:28
2002-07-29 04:20:42,CH,Esperanto,62:cc:95:13:81:8f,1985-12-29,ms,Malaysia,Bulle,-4.419490,-41.030087,10518630,Ritter PLC,Asia/Tokyo,1979-07-02T11:06:46
1993-11-17 00:29:22,CH,Somali,e7:46:ed:a3:60:31,2008-06-10,hy,SÃ£o TomÃ© and PrÃ­ncipe,Volketswil,-145.542807,15.8760025,71798602,"Schneider, Schumacher and Müller",Europe/London,1977-05-03T13:57:59
2008-06-07 11:26:14,CH,Estonian,95:66:aa:9b:ba:cc,1990-12-12,ln,Solomon Islands,Winterthur,-6.669971,80.162279,339,Burri LLC,America/Antigua,1986-01-28T07:42:07
2010-09-29 19:27:44,CH,Chechen,db:af:09:8e:92:7e,1992-12-15,nan,Trinidad and Tobago,Glarus,71.604588,-25.6213295,464743526,Hafner PLC,Pacific/Port_Moresby,2000-10-21T13:49:49
1973-05-26 19:18:30,CH,Sindhi,f1:ab:aa:c6:3f:d8,1993-05-10,ts,Guatemala,Montreux,149.706163,52.8355855,467,Wegmann Inc,Asia/Seoul,2020-03-30T21:46:44
2014-09-10 11:15:29,CH,Albanian,29:19:a3:78:e6:46,1993-04-02,ha,Cambodia,Kriens,63.692405,-9.4454965,93473731,"Egger, Hodel and Lüscher",Europe/Istanbul,1970-01-29T05:28:40
1997-07-26 16:39:15,CH,Pali,6c:91:45:20:a4:84,2010-04-15,rw,Kenya,Birsfelden,42.347897,17.9138935,68,"Bianchi, Ott and Näf",Africa/Bissau,1976-06-19T06:07:41
2019-05-30 06:45:23,CH,Occitan,6c:d0:f8:d9:e1:f2,2010-01-05,pl,Iceland,Maur,25.405086,26.1144515,8794413,Schaller Group,Europe/Belgrade,1983-04-27T15:01:26
2006-10-17 18:31:00,CH,Polish,96:9c:1d:ba:f5:0e,1974-03-20,om,Mauritania,Volketswil,162.463875,-59.4864765,19997,Sutter-Bättig,Asia/Qatar,1981-12-21T08:53:42
1982-11-21 05:37:19,CH,Maori,41:d0:42:32:ce:0c,2005-11-15,ku,Swaziland,La Tour-de-Peilz,23.206227,33.853752,340,Wyss Group,America/Asuncion,1994-08-19T00:39:17
2010-07-01 01:15:14,CH,Ido,77:ac:d0:4d:4e:91,1990-04-14,doi,Bhutan,Genf,-69.291785,-22.3051465,19865,Wyss LLC,America/Dominica,1978-03-16T17:09:54
2022-03-04 00:55:53,CH,Basque,97:53:c4:f6:ea:52,1978-07-18,mn,Honduras,Val-de-Travers,-79.862981,-67.8142025,7,Zehnder Group,Africa/Harare,2015-10-29T01:44:49
1978-07-22 02:53:09,CH,Gaelic,e9:01:ad:a0:77:86,1994-05-22,bho,Palau,Chur,10.110047,45.715827,7707435,Huber-Steiner,Asia/Karachi,1977-08-22T23:35:38
2019-05-10 07:19:41,CH,Italian,7f:65:21:09:bf:48,1984-01-13,fy,Kazakhstan,Horw,-11.193669,-44.1811235,6076,"Ziegler, Burri and Betschart",Asia/Ashgabat,1996-08-22T12:49:03
2003-05-03 05:48:38,CH,Tajik,85:8e:66:95:21:da,1976-09-12,se,Zambia,Belp,-4.253736,-46.791553,0,Schürch-Lanz,Europe/London,2013-01-01T16:54:46
1995-07-08 04:38:32,CH,Galician,63:f0:d6:25:9f:ad,1982-12-09,ss,Finland,Adliswil,104.233661,-43.4988745,1,"Schär, Wagner and Wüthrich",Asia/Amman,2014-05-14T00:53:35
