mac_address,language_name,iso8601,file_name,hostname,bank_country,country,time,date_time,pricetag,timezone,longitude,date,city,random_number,language_code,company,latitude
90:df:ba:ff:d9:9c,Manx,1980-01-08T19:04:43,darauf.docx,email-32.seifert.net,DE,Polen,00:02:05,2009-04-21 08:57:27,"1.687,62 €",America/Managua,-58.492981,1973-01-27,Mühldorf am Inn,51617,om,Hövel Eimer GbR,-64.7500335
87:b5:e6:21:98:72,Lao,2022-03-09T04:35:06,aus.ods,laptop-73.losekann.de,DE,Monaco,06:50:47,1984-01-03 15:14:18,"76.883,52 €",Africa/Addis_Ababa,106.843901,2004-03-13,Ebern,7,os,Jüttner,-21.1033385
22:0d:2a:92:38:03,Avestan,1991-02-20T05:11:27,sein.pdf,desktop-98.hartmann.de,DE,Äthiopien,04:43:49,2018-07-07 16:14:28,"40.021,08 €",America/St_Vincent,165.355570,2023-06-11,Greifswald,705347821,ka,Bolnbach,0.8620555
84:ef:ea:ac:fa:a4,Zhuang,1995-01-19T21:00:51,in.js,email-55.ebert.org,DE,Bolivien,15:36:02,1991-05-14 19:22:45,"3,67 €",Europe/Vatican,19.042103,2011-11-20,Erfurt,0,ss,Striebitz,-15.653096
a0:99:d2:0d:b0:c4,Macedonian,1984-03-30T00:31:46,drehen.doc,srv-11.noack.com,DE,St. Barthélemy,17:43:36,1975-09-27 05:37:14,"380,47 €",America/El_Salvador,132.644576,1999-07-19,Hildesheim,3726423,fur,Schmidtke Röhrdanz AG & Co. KGaA,-1.697483
8f:3c:e9:0d:49:5e,Kuanyama,1977-10-21T07:55:46,Geburtstag.mov,web-46.jaehn.com,DE,Malediven,11:09:36,2017-05-12 22:14:59,"248,93 €",Europe/Copenhagen,168.542680,1989-03-23,Gifhorn,7,it,Jähn Dehmel AG & Co. KG,-12.828704
af:26:cf:ca:f9:a3,Gujarati,1970-11-04T02:22:12,las.flac,laptop-32.oestrovsky.de,DE,Dänemark,02:06:21,2008-09-09 05:27:43,"121,96 €",Africa/Mbabane,-146.971554,2001-07-20,Neustrelitz,9760,te,Mude,43.130773
a6:44:b3:49:a5:2d,Afrikaans,1974-01-16T14:37:11,tot.wav,desktop-78.fischer.com,DE,Uruguay,22:56:52,1990-09-03 07:42:56,"902,23 €",Africa/Banjul,118.062148,1977-07-22,Jessen,1683030,fy,Löchel,45.779501
0f:b6:21:d8:6c:b3,Kirghiz,2005-08-05T08:22:47,am.avi,laptop-18.weller.com,DE,Dänemark,12:15:44,1974-03-19 17:31:58,"656,21 €",Asia/Muscat,12.733533,1991-07-27,Bamberg,99490,ka,Köhler OHG mbH,-69.332309
c6:b1:61:38:78:63,Zhuang,1975-05-17T18:40:03,dazu.css,email-88.mude.net,DE,Nordmazedonien,21:02:41,1984-10-12 23:25:08,"98.660,89 €",Indian/Mauritius,84.467973,2003-02-10,Bremervörde,67893,be,Dörr,-48.572186
2a:d1:8d:0b:f9:81,Polish,1994-11-17T07:53:14,rennen.jpeg,desktop-73.scholl.com,DE,Sonderverwaltungszone Macao,01:33:17,2010-09-06 23:29:50,"5,07 €",America/Antigua,-92.203829,1996-02-07,Sternberg,34588,lo,Hande Rosenow OHG mbH,2.0383925
45:a4:cb:9e:3d:b6,Nepali,2016-01-10T17:46:01,müde.key,email-42.seip.org,DE,Martinique,19:00:19,1992-03-24 13:49:01,"5.046,53 €",America/Santo_Domingo,121.470577,1970-01-05,Wurzen,209965,byn,Bolzmann Bien KGaA,-53.530273
d5:21:f0:fa:fc:6e,Pushto,1985-10-02T23:09:51,gerade.gif,lt-83.dietz.org,DE,Israel,12:54:50,1974-01-10 15:04:31,"8.970,09 €",America/Santo_Domingo,130.920846,2007-07-04,Moers,22569069,fy,Bachmann van der Dussen GmbH,23.3089995
3f:af:47:9f:06:27,Tibetan,2019-12-08T12:08:36,gern.ppt,desktop-71.koch.de,DE,Mauritius,09:05:15,2018-08-07 03:13:08,"28.233,38 €",Europe/Riga,-85.291028,2019-10-02,Meiningen,83349265,doi,Werner Klingelhöfer AG,-9.964952
6d:7b:ae:e4:bd:ba,Swahili,1982-02-02T12:06:29,drehen.tiff,db-32.reinhardt.com,DE,Sri Lanka,22:39:40,2018-06-05 05:36:17,"205,27 €",Europe/Bucharest,77.714856,2016-02-10,Apolda,605612,nan,Finke e.V.,-87.6392525
4b:a5:7f:21:24:92,Amharic,2017-09-23T02:06:58,dann.pages,email-03.roht.com,DE,Ukraine,16:57:13,2020-08-03 08:50:50,"8.259,13 €",America/St_Kitts,-10.711493,2021-09-15,Wolmirstedt,556,nds,Speer GbR,29.4258035
4f:58:43:68:13:26,Somali,2000-04-22T11:37:38,weinen.css,laptop-48.wilmsen.net,DE,Afghanistan,05:13:59,1987-10-17 17:31:02,"5,95 €",America/Guatemala,128.191520,2013-08-18,Bogen,864,lb,Rogner Oderwald KG,-64.8565935
7e:2f:31:3c:00:97,Aymara,1974-01-16T05:12:32,deshalb.mp3,web-10.hess.de,DE,Eritrea,03:09:09,1990-04-08 05:21:02,"5,36 €",Asia/Bishkek,92.245166,1996-03-25,Weißenfels,19586734,nl,Ditschlerin GbR,-22.8044685
77:09:3c:40:4d:b0,Chinese,2003-12-20T20:06:23,bis.wav,laptop-74.gorlitz.net,DE,Pitcairn,19:29:14,1988-10-03 17:10:20,"28,22 €",Africa/Mogadishu,122.292454,1982-07-15,Calw,3,ak,Textor AG,23.6588705
8d:00:d9:1e:68:8f,Uighur,1972-06-19T08:28:27,Brot.flac,lt-44.stahr.com,DE,Seychellen,15:55:20,1981-02-07 00:24:34,"9.301,05 €",America/Tegucigalpa,-42.252157,1972-11-08,Eisenhüttenstadt,392390364,brx,Zimmer Lorch e.G.,-36.5779595
e1:63:d1:29:bb:5b,Galician,1996-11-02T11:30:34,holen.css,web-64.ritter.com,DE,Lesotho,05:05:59,1973-06-29 13:43:05,"555,27 €",Pacific/Nauru,-154.327262,2010-01-06,Paderborn,3531,oc,Adolph,-76.277467
44:8f:8e:da:7f:62,Amharic,2001-08-01T06:30:29,im.html,lt-08.linke.org,DE,Samoa,23:10:47,1982-08-24 15:09:18,"75.459,10 €",Europe/Amsterdam,-84.471128,2022-02-28,Bad Kreuznach,3135433,hak,Schüler,-57.6821375
a6:57:af:13:a5:e6,Kanuri,2003-10-09T14:10:24,lesen.csv,lt-50.schmiedecke.net,DE,Chile,14:44:15,1981-11-14 14:58:36,"35.819,03 €",Asia/Hovd,49.414490,2021-09-28,Borken,6,he,Hahn GmbH,45.211973
e5:80:bd:ec:cb:09,Serbian,1970-07-04T12:40:51,wo.odp,web-78.dehmel.de,DE,Kirgisistan,02:38:08,1988-03-29 10:57:08,"6.273,02 €",America/El_Salvador,139.346034,1972-01-12,Wetzlar,8602464,tk,Loos Junk GmbH,-32.1176835
2a:78:c8:f0:b8:fb,Korean,2014-03-30T04:05:43,essen.avi,srv-85.birnbaum.net,DE,Palau,21:31:52,2013-01-27 06:49:07,"43.936,85 €",Europe/Zagreb,-30.008485,1972-12-16,Northeim,930884,ps,Graf GmbH,-27.465984
bf:ed:42:8b:15:99,Uighur,1999-09-05T20:33:07,bleiben.txt,lt-00.bohlander.com,DE,Griechenland,00:00:20,1993-04-05 00:05:25,"87,15 €",America/La_Paz,173.954840,1977-11-07,Angermünde,619347504,ff,Werner,-51.6931095
0f:e4:43:e9:ce:4f,Latin,1979-12-04T11:24:41,genau.ppt,db-26.loewer.de,DE,Uruguay,21:32:40,2017-06-09 21:58:08,"3,33 €",America/St_Vincent,-119.120887,2012-06-27,Darmstadt,9979535,ru,Paffrath Söding AG & Co. KGaA,-70.1150805
a9:14:8b:af:fc:38,Norwegian Nynorsk,1987-01-11T16:03:34,Blume.js,web-90.weihmann.de,DE,Bulgarien,04:42:02,1978-07-10 18:15:47,"1,72 €",Africa/Tunis,161.775185,1995-07-28,Sonneberg,70,am,Dehmel Bohnbach AG,-78.7571995
ea:07:98:30:a7:68,Kalaallisut,1970-08-23T18:58:29,Klasse.flac,email-52.zobel.de,DE,Guinea,20:54:43,2013-11-27 13:13:52,"971,15 €",Australia/Adelaide,-140.420069,1976-08-08,Tecklenburg,156,szl,Häring,36.297461
94:91:57:36:f1:09,Afar,2012-04-26T22:48:06,wahr.flac,desktop-87.roskoth.org,DE,Kolumbien,12:15:27,1976-04-17 06:31:38,"3,13 €",Asia/Riyadh,-100.458622,1980-05-23,Ahaus,301,kok,Huhn,-78.454238
45:c4:36:c7:a4:17,Thai,1973-01-27T19:24:49,Fenster.mov,laptop-33.roht.de,DE,Mongolei,11:13:47,1996-12-11 00:03:53,"83.310,98 €",Pacific/Enderbury,-67.883886,2002-07-02,Perleberg,917618,fy,Kraushaar,23.249858
33:3e:58:a6:e1:e6,Zhuang,1982-12-03T07:43:50,die.pages,email-36.siering.com,DE,Falklandinseln,22:07:37,1988-07-14 13:18:53,"47,66 €",Pacific/Majuro,-67.719557,2009-02-18,Wesel,8071,ug,van der Dussen,-19.9192205
51:34:da:d2:d6:88,Croatian,2007-05-27T15:44:57,Geburtstag.numbers,laptop-53.fliegner.de,DE,Guam,12:54:24,1984-09-30 23:02:13,"646,74 €",America/Montevideo,54.061967,1992-03-19,Cottbus,161957,dv,Martin KG,2.5488865
ab:9c:a8:89:70:ca,Basque,1979-03-21T19:44:06,Meer.avi,email-61.weinhage.com,DE,Spanien,04:58:49,1979-06-05 19:43:14,"90.282,22 €",Europe/Copenhagen,-153.075522,2022-03-07,Rottweil,5,yue,Hettner,-7.5427155
20:47:1d:1a:d8:6f,Russian,2007-09-13T19:05:10,Oma.mp4,desktop-82.hermann.com,DE,Niederländische Antillen,06:29:40,2010-09-16 18:32:24,"695,05 €",Indian/Comoro,61.305773,2009-03-14,Büsingen am Hochrhein,7262506,fo,Möchlichen,-64.9543395
a0:55:26:03:e5:7c,Cree,1996-04-29T19:11:41,fast.flac,srv-30.kramer.com,DE,El Salvador,09:21:16,1972-02-24 20:00:33,"4.781,63 €",Africa/Freetown,25.578705,2019-02-22,Wertingen,531184838,so,Preiß,-27.666208
60:81:65:95:cf:73,Breton,1979-10-21T11:43:35,Brot.jpeg,web-80.rust.net,DE,Thailand,06:38:44,2002-07-09 11:17:37,"7.288,71 €",Asia/Dili,-58.434513,2009-06-19,Schweinfurt,57700438,id,Wohlgemut,-21.4581815
7c:fe:e9:5e:f3:35,Luba-Katanga,1979-04-23T09:42:28,suchen.odt,web-39.bien.de,DE,Isle of Man,00:14:36,1995-11-17 13:35:52,"890,74 €",Pacific/Port_Moresby,116.586565,1975-12-22,Senftenberg,360,ig,Mangold Pruschke GmbH,70.266666
84:0a:1a:55:ab:af,Burmese,1980-03-02T10:28:49,oder.flac,db-09.hahn.net,DE,Benin,07:20:11,1970-10-19 08:57:25,"7,53 €",Asia/Vientiane,-141.696407,2012-06-11,Neuruppin,0,he,Gehringer AG,41.282293
ae:dc:c3:a5:f0:cd,Bengali,1998-03-09T02:41:07,gar.mov,db-68.fischer.net,DE,Slowakei,17:50:31,1993-10-31 14:12:07,"4,07 €",Africa/Abidjan,66.668467,1973-09-11,Bayreuth,80758,mg,Franke Liebelt OHG mbH,-19.842088
e4:8c:7f:c1:c4:44,English,1989-09-22T03:31:36,dann.ppt,desktop-41.caspar.de,DE,Mauritius,07:12:16,2021-02-15 15:09:55,"2.174,71 €",Africa/Casablanca,5.908385,2013-03-21,Gütersloh,938,da,Hartmann,-54.4346935
9e:85:72:e3:a9:47,Finnish,1986-02-27T09:11:53,im.numbers,db-40.hoffmann.com,DE,Cookinseln,08:46:27,2010-02-22 17:22:20,"38,97 €",America/Indiana/Petersburg,165.471956,1991-11-28,Malchin,5,tg,Rogner,10.6659125
59:25:5d:ed:59:e5,Tamil,1999-11-21T20:31:00,plötzlich.mp3,web-58.reinhardt.de,DE,Dschibuti,03:35:31,1994-02-11 11:58:01,"0,02 €",Pacific/Palau,-112.954596,2004-11-21,Fürstenfeldbruck,68,ia,Jungfer Holsten GmbH & Co. OHG,-58.443132
4c:54:e0:be:7e:1f,Hungarian,2021-08-29T20:45:51,fertig.flac,email-42.ullmann.net,DE,Anguilla,07:25:28,1979-01-10 05:28:29,"6,32 €",Africa/Bujumbura,3.167247,1989-11-01,Magdeburg,13169,ik,Butte GbR,16.5869115
56:c3:77:52:0e:ef,Bihari languages,1988-08-17T06:56:30,freuen.docx,db-35.klapp.com,DE,Weihnachtsinsel,19:16:46,1979-04-05 01:59:03,"90.972,11 €",Asia/Nicosia,6.196474,1996-05-16,Tübingen,178912,xh,Dussen van AG,27.8247565
08:da:29:43:ce:62,Maltese,1970-08-28T23:13:49,müssen.mp4,laptop-87.klingelhoefer.de,DE,Nepal,15:10:45,2016-05-25 10:08:46,"44,02 €",Africa/Lubumbashi,80.453530,2003-11-17,Neunburg vorm Wald,85839339,nan,Reinhardt KGaA,77.1171565
7c:9a:f9:47:f9:73,Tigrinya,2021-08-05T19:32:22,fragen.mp4,laptop-71.schottin.de,DE,Slowenien,18:36:05,1991-08-01 21:12:18,"50,27 €",Asia/Dubai,-104.693285,1972-08-08,Wiedenbrück,8,nan,Kraushaar KG,-86.8398145
f9:c1:b8:db:c9:7e,Quechua,1985-01-16T18:36:32,unter.txt,laptop-86.dippel.com,DE,Botsuana,00:42:30,2011-01-16 13:32:47,"12.192,52 €",Asia/Baghdad,-112.382819,1993-05-08,Vohenstrauß,402,sat,Beer Ladeck GmbH & Co. KGaA,-17.1527375
5f:10:20:e8:43:be,Ukrainian,2017-04-13T23:18:42,heiß.docx,desktop-57.baehr.org,DE,Saudi-Arabien,09:44:09,1995-02-12 01:53:06,"13,50 €",Africa/Ndjamena,-71.566446,1985-04-25,Artern,90034485,fo,Kranz,17.1449905
c9:ee:ff:41:81:ed,Oromo,1985-07-19T16:32:39,wollen.wav,laptop-51.seidel.com,DE,Aruba,07:52:23,1985-02-13 23:23:09,"5.931,92 €",Asia/Kabul,-172.912756,2006-10-04,Hettstedt,99945786,sa,Nette Gotthard GmbH & Co. KGaA,-7.844764
1a:77:ab:9e:7b:52,Igbo,1974-12-19T10:12:01,Leute.mov,lt-24.franke.com,DE,St. Lucia,11:29:17,1972-09-05 19:51:26,"74.047,69 €",Pacific/Port_Moresby,-29.120365,2021-05-10,Neuss,6405261,nr,Säuberlich AG,-87.8215015
d0:0a:d1:63:a8:ff,Irish,2004-07-22T15:19:30,oft.ppt,email-66.gorlitz.de,DE,Wallis und Futuna,04:15:55,1976-06-08 22:48:47,"109,70 €",Africa/Bujumbura,-5.363452,1991-10-13,Schwerin,90,the,Mühle AG & Co. KG,18.8797325
e5:ac:f2:fe:1a:d6,Marshallese,1985-08-09T08:00:31,Sohn.jpg,laptop-14.karz.com,DE,Vereinigte Arabische Emirate,22:56:29,2010-12-03 00:57:39,"227,34 €",Asia/Karachi,-92.164455,1982-11-24,Berlin,0,ne,Gotthard AG & Co. OHG,-48.9402865
50:7b:23:a5:a5:15,Western Frisian,2002-03-20T18:02:36,wohl.avi,email-57.zirme.com,DE,Republik Korea,21:57:29,1987-07-22 20:17:56,"7,80 €",America/Guyana,-63.944561,1981-12-07,Bad Kreuznach,15157387,om,Bolnbach GmbH,55.5478755
f3:66:a4:ef:28:c7,Chinese,1997-04-24T18:43:33,Fenster.mp3,desktop-62.wagner.com,DE,Polen,20:56:41,1975-09-15 15:06:59,"70,98 €",Indian/Mahe,120.608086,2015-05-24,Hohenstein-Ernstthal,0,bo,Ziegert,-67.6411865
93:30:bf:1e:44:6f,Ganda,2007-09-12T18:58:35,was.webm,srv-80.spiess.net,DE,Haiti,21:57:24,1980-11-15 08:06:55,"6.239,35 €",Africa/Casablanca,0.780608,1988-10-31,Ludwigsburg,529411,cy,Hornich Dussen van e.V.,68.466447
ce:33:54:b0:f2:01,Estonian,2004-10-30T15:34:43,bis.odp,web-46.heintze.de,DE,Kasachstan,15:31:40,1980-12-04 09:11:24,"60.951,33 €",Pacific/Auckland,-58.072290,1993-07-09,Dinslaken,42808,hsb,Ernst OHG mbH,-19.2486395
c3:b1:f2:a9:1a:99,Icelandic,2017-07-05T03:02:15,weit.flac,srv-48.ladeck.de,DE,Äthiopien,06:18:49,1998-09-20 16:14:37,"96,07 €",Asia/Dhaka,-92.832816,2023-05-25,Holzminden,2543191,bhb,Fröhlich,-1.149050
b9:c9:0b:aa:03:75,Malay,1970-10-12T08:20:04,tief.txt,laptop-71.benthin.de,DE,Zentralafrikanische Republik,23:47:08,1996-03-09 18:12:22,"77.953,78 €",Asia/Ulaanbaatar,-125.600849,1995-07-09,Karlsruhe,75964419,mni,Reising GmbH & Co. KGaA,43.0755125
f2:db:be:b7:33:35,Hungarian,1992-12-17T01:09:12,frei.mp3,srv-61.albers.de,DE,Kiribati,20:03:44,2012-07-11 12:13:36,"73.760,45 €",Africa/Mbabane,45.293954,1991-05-02,München,651644,tk,Matthäi Metz GmbH,-33.076847
6a:d3:28:dd:0d:3b,Venda,2014-10-01T02:58:42,Herz.xls,email-71.ackermann.net,DE,Irak,19:16:15,1996-01-14 05:52:47,"20,91 €",Asia/Dushanbe,-81.747031,1994-04-17,Bautzen,4770870,fa,Schlosser e.G.,51.2130435
9a:b7:2b:18:b7:0f,Nepali,1976-04-21T05:07:53,tun.js,srv-87.groettner.com,DE,Tschad,06:56:10,1985-03-07 18:04:38,"2.478,99 €",Africa/Tripoli,-30.772252,1979-02-23,Luckenwalde,599,my,Hänel Söding OHG mbH,-10.003784
10:1b:31:85:2f:f5,Sundanese,2022-07-11T03:09:25,fallen.webm,lt-26.poelitz.org,DE,Simbabwe,02:48:55,2008-08-02 01:45:18,"764,55 €",Pacific/Ponape,-159.188013,1972-11-14,Hersbruck,7350,ku,Seifert GmbH & Co. KGaA,-24.6848335
70:8a:3d:9e:80:8b,Georgian,2008-04-29T04:39:09,Lehrer.bmp,desktop-91.jungfer.com,DE,Vietnam,12:33:33,1984-12-10 19:09:43,"754,58 €",Asia/Rangoon,-154.347983,2003-03-12,Groß-Gerau,693,ru,Textor Stiftung & Co. KG,-88.665554
3f:47:bc:fc:ce:e3,Divehi,2005-03-05T01:21:17,wird.jpg,web-97.schueler.org,DE,San Marino,23:16:27,2002-05-22 14:21:31,"436,12 €",America/Paramaribo,126.193592,2002-03-23,Bad Freienwalde,10645115,ru,Hänel,21.1221125
1f:77:c5:f2:f0:58,Bosnian,2000-02-28T19:26:38,zeigen.odp,laptop-03.dehmel.com,DE,São Tomé und Príncipe,06:39:27,2019-09-16 19:30:21,"6.682,72 €",Africa/Tunis,-56.787820,1976-06-18,Chemnitz,640,af,Siering Jungfer Stiftung & Co. KGaA,10.728532
71:90:80:19:b6:41,Komi,2010-09-01T05:21:50,nehmen.flac,lt-39.beckmann.com,DE,Komoren,14:15:30,1992-06-27 04:58:49,"26.432,78 €",Asia/Tashkent,-111.838402,2006-07-15,Lippstadt,51,gv,Speer Schinke GmbH,-73.069245
60:8a:3f:f4:67:87,Belarusian,2005-02-16T22:17:36,uns.flac,email-25.wirth.de,DE,Guinea-Bissau,02:33:17,1980-03-01 01:38:33,"563,44 €",Asia/Yerevan,-79.635289,2002-01-23,Rothenburg ob der Tauber,15159,ky,Bachmann Mentzel Stiftung & Co. KGaA,-36.003529
1d:3c:e0:a1:94:4e,Ganda,1980-11-26T02:00:45,hart.ppt,srv-77.saeuberlich.de,DE,Neuseeland,01:50:43,1977-07-25 03:36:10,"5.365,55 €",America/Nassau,103.532230,1972-07-20,Germersheim,376852366,nhn,Mude,-40.618637
28:06:68:6f:af:c3,Quechua,2005-12-28T16:11:24,Zahl.html,db-35.hahn.de,DE,Puerto Rico,21:28:58,1992-05-13 12:06:20,"7,64 €",Asia/Aqtau,25.428788,1976-02-01,Borna,6479,ks,Heser,-39.4525075
e4:6f:82:04:0e:d6,Yiddish,1973-11-02T22:36:51,stark.mov,lt-83.jaentsch.com,DE,Uruguay,23:19:00,2019-10-08 17:37:59,"4,42 €",Africa/Bamako,161.410417,2014-04-06,Paderborn,928,sl,Rosemann GbR,43.9762305
14:c4:c8:20:6e:3c,Maori,2014-08-02T05:09:02,nämlich.flac,lt-24.schuster.net,DE,Griechenland,16:19:31,2022-11-04 19:43:52,"58,85 €",Asia/Ulaanbaatar,-165.348949,2010-10-17,Rehau,8771,doi,Bärer,-34.515631
85:f0:b6:3c:01:64,Gaelic,2020-11-21T15:10:35,Straße.js,desktop-63.reising.com,DE,Kirgisistan,14:28:42,1988-03-22 04:40:25,"3,60 €",Pacific/Apia,-101.118521,1994-03-26,Uffenheim,259,kn,Meyer,-86.701999
67:84:14:f1:c2:a0,Tigrinya,1985-11-29T03:40:52,Schwester.png,srv-84.kreusel.org,DE,Mikronesien,05:43:31,1989-04-03 13:14:56,"29.572,08 €",Europe/Brussels,22.237078,1992-11-09,Mettmann,30,aa,Kitzmann,-2.8510675
db:b5:3d:44:a4:24,Nepali,2019-01-21T15:13:05,anfangen.pages,email-20.jockel.de,DE,Bahrain,16:09:38,1972-05-29 05:36:27,"16.482,95 €",Asia/Karachi,-6.905601,1997-04-03,Konstanz,524432,lg,Lachmann,-85.5445985
48:66:17:71:00:5d,Turkmen,2017-04-15T14:26:37,Schluss.bmp,srv-35.bonbach.com,DE,Zypern,11:16:25,2016-02-17 03:22:56,"97,17 €",Europe/San_Marino,-15.200234,2001-09-26,Einbeck,206481,crh,Hentschel Harloff GmbH & Co. KG,3.8915555
ef:b7:50:80:a8:87,Samoan,1971-05-14T00:19:51,Vater.flac,lt-92.poelitz.org,DE,Bolivien,11:33:03,2009-08-08 00:33:35,"62,74 €",Europe/Berlin,-55.246100,1986-08-04,Berchtesgaden,5232982,ss,Bohnbach,-59.078891
04:b7:44:05:5f:26,Chichewa,2020-05-18T15:24:42,selbst.gif,db-16.ditschlerin.de,DE,Alandinseln,22:11:46,2015-06-15 02:53:08,"4.614,33 €",Africa/Bujumbura,-125.033190,1986-03-04,Heinsberg,7,ca,Krein,-60.303803
67:bd:f4:4b:3e:a8,Somali,1981-02-13T02:18:11,arbeiten.css,srv-50.beckmann.net,DE,Singapur,01:02:23,1973-02-16 13:21:40,"49.556,73 €",Pacific/Palau,-49.644878,1995-05-13,Weißwasser,2213,ts,Schaaf AG,-23.201365
97:39:36:f1:27:f6,Tswana,2015-07-27T07:06:41,Sohn.pptx,email-13.koch.com,DE,Vereinigte Staaten,01:47:08,2020-10-07 23:07:00,"7,83 €",Europe/Madrid,-172.518367,2015-05-10,Teterow,8392,ve,Bachmann,-78.7070005
21:73:03:4c:48:ea,Swahili,2013-10-20T10:31:31,steigen.mp4,web-08.wirth.org,DE,Burundi,03:10:58,2021-11-18 06:27:16,"898,97 €",Africa/Banjul,-114.486516,2019-12-05,Zschopau,3,ur,Stadelmann AG,-8.6371315
43:9c:2e:a3:c6:0e,Chechen,1990-06-20T23:46:33,Junge.txt,lt-00.weinhage.de,DE,Trinidad und Tobago,10:05:52,1977-05-18 20:05:16,"6,98 €",America/Caracas,-4.130273,1992-12-03,Lobenstein,312813752,hu,Mitschke,40.7332245
c5:c1:5e:cf:cf:1f,Dutch,2013-07-26T12:13:24,verlieren.csv,db-06.klemm.org,DE,St. Kitts und Nevis,13:08:00,2011-12-14 22:50:57,"96,35 €",Pacific/Fiji,-152.929435,1995-02-27,Sigmaringen,49,gd,Sauer Weimer AG,-32.515814
76:f3:74:5a:89:74,Kazakh,2009-03-09T09:35:32,zu.mp3,db-13.rust.de,DE,Südgeorgien und die Südlichen Sandwichinseln,22:40:26,2020-07-09 01:35:52,"6.804,85 €",Asia/Kuwait,-52.117213,2019-05-21,Erkelenz,99251997,wa,Birnbaum e.V.,26.1914165
b5:2f:bf:d0:e8:10,Faroese,1996-01-19T06:41:38,daran.txt,srv-86.stadelmann.net,DE,Französisch-Polynesien,20:19:09,2004-02-06 12:48:58,"744,01 €",Asia/Aden,-87.185129,2022-02-19,Bogen,565963,or,Schulz GmbH & Co. KG,-32.240805
8e:c5:4c:b8:a2:40,Hausa,1978-04-19T18:50:25,unser.json,srv-11.beier.net,DE,Bouvetinsel,01:54:23,2021-09-26 11:31:01,"1.009,02 €",Africa/Casablanca,-63.585620,2013-06-30,Döbeln,519587346,yue,Tintzmann Seip KG,-22.926913
0a:9f:ea:5c:e6:37,Hindi,2017-11-02T00:40:34,Katze.csv,srv-90.schwital.org,DE,Mauritius,05:44:45,1973-05-21 22:41:28,"84,36 €",Europe/Chisinau,27.677224,1995-02-23,Garmisch-Partenkirchen,56,si,Sauer Heidrich AG,46.792250
9e:4d:96:72:9c:d5,Oriya,2021-05-22T00:48:13,kein.csv,lt-78.giess.com,DE,Sambia,02:50:15,2006-03-07 03:02:34,"858,69 €",Europe/Warsaw,-46.697557,1984-01-14,Calw,872433,hy,Meister,53.444430
3e:35:9c:b9:5b:29,Inuktitut,2004-10-30T18:52:44,müssen.mov,srv-95.reising.de,DE,Kambodscha,22:02:02,2015-03-05 17:57:09,"48.852,75 €",Pacific/Funafuti,-88.007385,1972-02-17,Erding,215,gu,Klotz AG,-39.2379465
4c:16:96:1a:1d:ce,Estonian,2001-01-04T00:39:40,mich.odp,srv-24.loechel.de,DE,Zentralafrikanische Republik,00:47:58,2009-01-27 05:38:33,"10,98 €",Africa/Asmera,-102.827205,1971-11-04,Staßfurt,9208,lt,Kitzmann,-25.3478435
27:6a:4e:24:26:d7,Czech,1981-08-26T22:09:37,böse.png,email-99.biggen.com,DE,Belarus,00:22:28,1983-06-26 10:42:46,"934,11 €",Asia/Taipei,20.023452,1984-03-12,Bad Liebenwerda,8,ar,Ernst Albers e.V.,12.2663625
86:df:fa:9f:78:04,Nauru,2018-01-26T11:12:59,kalt.xls,web-47.mude.com,DE,Mexiko,15:32:28,1977-10-13 17:42:05,"5,96 €",Africa/Niamey,141.835489,2019-05-15,Kronach,323076,is,Henck Lange AG & Co. KGaA,80.665610
63:ae:4a:90:16:ff,Ojibwa,2012-08-23T14:22:36,finden.css,desktop-60.beier.net,DE,Chile,07:17:59,2016-09-15 21:59:35,"6,06 €",America/Asuncion,5.116893,1972-02-10,Gräfenhainichen,696509,quz,Lange GmbH,-74.935038
91:66:23:d8:3e:5b,Marshallese,1978-12-22T17:05:27,beißen.key,web-79.soelzer.org,DE,St. Vincent und die Grenadinen,13:33:49,1971-10-30 06:04:08,"48.811,19 €",Africa/Addis_Ababa,-177.392214,2000-11-13,Spremberg,66,ak,Gumprich Mangold Stiftung & Co. KGaA,71.988668
25:cc:56:39:a2:0e,Portuguese,1995-10-08T01:44:33,kaufen.wav,db-34.mueller.de,DE,Lettland,09:18:16,1992-08-31 20:07:22,"4.222,37 €",Asia/Rangoon,10.603401,2006-03-03,Wismar,2256595,si,Hänel,27.226382
cc:09:ab:16:34:6c,Greek,1997-12-24T12:35:56,es.pdf,web-83.hentschel.com,DE,Grenada,14:31:50,1994-05-03 08:53:04,"9.511,40 €",Asia/Baku,12.553696,1978-10-19,Bad Mergentheim,7877,sk,Weimer e.G.,84.759874
3b:f5:2b:aa:5b:c3,Sango,1990-10-20T13:11:37,kalt.tiff,db-98.bonbach.de,DE,St. Lucia,07:37:37,2014-08-26 20:42:37,"402,41 €",Africa/Douala,-15.593144,2017-08-14,Säckingen,91581182,mk,Gorlitz Hendriks GbR,54.515005
e5:eb:b6:03:bd:fa,Yoruba,2020-08-24T05:12:17,Nase.js,laptop-18.pruschke.org,DE,Suriname,06:13:08,1994-01-26 16:58:01,"1.608,50 €",Africa/Ouagadougou,1.763237,2015-05-22,Northeim,320,kk,Mälzer Hänel AG & Co. KGaA,-15.398922
c8:7a:dd:36:04:31,Mongolian,1975-12-13T13:25:55,auf.gif,desktop-19.gumprich.de,DE,Kenia,19:47:01,1970-03-27 03:18:40,"519,66 €",Europe/Minsk,97.365646,2020-12-22,Vilsbiburg,766401848,ru,Heinz e.V.,-88.734951
