latitude,mac_address,company,pricetag,language_name,date,hostname,country,random_number,language_code,longitude,city,iso8601,date_time,timezone,bank_country
41.1540335,d5:39:46:74:6d:de,"Carter, Carter and Burke","$86,379.33",Basque,2019-08-19,email-14.phillips.com,Cyprus,576352,ro,-99.620052,Adamchester,1985-06-08T15:11:54,2005-11-18 08:50:15,Africa/Bujumbura,GB
-53.3274925,7f:72:4a:64:f9:ee,Russell Ltd,"$46,425.22",Turkmen,2009-08-31,srv-41.fowler-roberts.org,Chile,6336,wa,173.534419,East Reecebury,2019-10-18T07:39:46,1993-01-31 07:36:35,Europe/Zagreb,GB
-64.380023,e1:96:03:44:80:7e,Riley-Tomlinson,"$53,694.85",Fulah,1981-11-25,lt-06.hughes-turnbull.net,Tajikistan,1650,nr,-172.661507,New Iainland,2009-10-19T00:38:56,2009-12-13 01:43:54,Asia/Taipei,GB
27.032518,6a:24:07:2b:31:79,Walker Inc,$4.42,Oriya,1984-06-28,email-78.wright.com,Fiji,8,ti,-83.438961,South Justin,2000-10-01T12:16:10,1973-08-17 09:35:36,America/Paramaribo,GB
-18.871982,90:c1:2b:ef:20:18,Gould-Marshall,$715.88,Somali,1981-07-07,desktop-11.kelly.org,Portugal,978503605,ln,-35.687182,Coxside,1999-01-23T15:59:17,2013-08-26 19:04:40,Asia/Damascus,GB
80.498211,a0:69:96:fe:ea:17,"Barnes, Birch and Hale",$32.50,Samoan,2002-04-25,lt-37.burns.com,Saint Lucia,6,my,121.291525,New Stephanieborough,2021-03-06T19:44:46,1991-03-24 03:39:58,Africa/Ndjamena,GB
36.7200475,fc:e9:b7:47:f3:ea,"Francis, Saunders and Mann",$11.67,Macedonian,1994-04-07,email-38.davies.com,Macao,926,nl,147.055302,West Barbara,1982-12-01T00:06:51,1999-09-03 06:36:55,America/Caracas,GB
-38.657476,33:8d:64:b5:00:86,Smith Group,$6.83,Ido,2003-04-08,web-18.ward-dawson.org,Mali,67,bg,-86.313762,Angelaland,2016-01-31T23:21:11,2015-07-20 09:13:25,Asia/Qatar,GB
-45.211720,5b:31:92:14:17:ea,Baxter-Jones,$693.50,Interlingua,1972-12-13,srv-89.mitchell-carey.com,Eritrea,2,fil,-125.377332,Fraserfurt,2002-10-30T19:41:07,1974-03-07 19:18:07,Africa/Lusaka,GB
-32.031461,66:69:d2:0f:25:67,James-Fletcher,"$82,049.69",Russian,2023-02-12,desktop-41.clarke.com,Brunei Darussalam,2505538,cs,70.978973,Grantton,1974-02-07T12:39:15,1973-05-21 09:22:39,Europe/Athens,GB
-64.702058,39:e5:7d:49:33:f9,Wilkins-White,$44.91,Uighur,1980-01-04,laptop-66.carter-elliott.info,Costa Rica,956995,ru,159.706106,Harveystad,1989-01-29T00:01:31,2021-02-01 21:01:30,Europe/Vatican,GB
-44.488192,c1:8f:91:53:d7:ab,Smith-Abbott,$69.77,Uighur,2019-01-17,laptop-95.williams.com,French Polynesia,8720100,xh,-80.645559,Thompsonchester,2005-04-25T16:51:21,2015-01-06 08:57:47,Asia/Saigon,GB
-89.8493305,2a:ca:21:2e:44:7c,Webb Ltd,$6.50,Latin,1977-02-06,laptop-83.harding-akhtar.com,Spain,2349,tk,-90.579511,Blackburnville,1979-02-10T16:05:39,1988-01-30 19:38:36,America/Guatemala,GB
66.547370,5c:39:63:16:57:9c,Morris-Gordon,$71.87,Walloon,2007-05-14,lt-78.nolan-moran.com,Tokelau,1794803,fa,8.286304,Rosiestad,1975-11-17T05:27:04,2006-01-06 06:33:44,Africa/Mogadishu,GB
-39.068484,85:02:2c:ae:50:2c,Moss Ltd,$180.59,Chamorro,1991-10-13,web-99.williams-west.biz,Mali,537269531,be,-88.192876,Normanmouth,1995-04-21T01:05:33,1996-04-06 12:30:41,Africa/Bamako,GB
-47.503934,59:c5:31:31:f0:c2,Wilson-Lewis,$816.69,Chichewa,2013-11-29,email-40.rogers.com,Botswana,7687754,bg,173.311054,Colesshire,1975-12-28T17:58:35,1971-01-15 10:34:32,Asia/Yerevan,GB
51.2965555,f8:8b:b8:4a:5a:f1,"Singh, Horton and Thorpe","$3,132.43",Kashmiri,1992-05-31,laptop-70.bennett.net,United States Minor Outlying Islands,47408,cy,-1.896273,West Maxtown,2015-01-15T18:40:13,1989-01-09 10:06:29,Asia/Baghdad,GB
-10.244479,db:45:ac:9c:9c:74,Macdonald LLC,$3.29,Abkhazian,1970-11-19,web-08.dunn-bates.com,Mali,9924754,kl,-91.289637,Gordonton,1986-02-06T16:13:40,2007-06-16 04:40:25,Asia/Karachi,GB
22.1221865,6d:fa:f8:7e:c0:a5,Farrell-Atkinson,"$21,765.23",Corsican,2010-01-13,desktop-17.evans.com,Puerto Rico,1160712,bs,-17.144883,Port Natalieberg,2018-06-07T17:20:08,2007-06-11 23:16:50,Europe/Riga,GB
-19.249116,45:34:97:ea:1b:df,Barnes-Allen,$12.94,French,2005-05-02,web-69.davis.com,Bahrain,70,bhb,23.381071,Wellsville,1976-11-15T20:33:52,1985-04-05 08:53:18,Europe/Vatican,GB
-72.8446755,5e:97:c2:9e:e3:8c,Murray LLC,"$6,597.03",Bosnian,2005-05-15,srv-96.scott.com,Guam,933953513,li,-13.297542,Gouldshire,1996-09-10T18:00:15,2018-01-31 00:03:36,Europe/Podgorica,GB
-17.2903635,b0:d6:3c:9a:7c:ff,"Webb, Grant and Duffy","$26,509.71",Sichuan Yi,1995-09-08,srv-87.reid.com,Bosnia and Herzegovina,4164862,lv,-109.852290,Lake Oliverport,2018-08-06T10:26:13,1976-07-05 14:21:32,Asia/Urumqi,GB
66.447313,69:4d:14:19:60:11,"Birch, Kelly and Howell",$357.14,Lao,1976-08-20,laptop-41.davis.com,Jordan,44,mr,-59.846448,Charlieton,1996-11-17T18:08:13,1973-11-18 07:29:21,Africa/Ndjamena,GB
-75.8378635,ff:d5:f1:50:c9:15,Brown-Cole,$5.88,Hindi,2001-07-10,email-58.douglas.net,Iraq,69,mk,-74.493563,West Louisland,1971-08-22T12:02:33,2005-04-11 04:15:46,Europe/Tirane,GB
41.420752,29:21:1a:72:d2:cc,"Summers, White and Harrison",$80.40,French,2016-03-05,web-45.morgan.com,Guernsey,433,fy,133.101781,Alifurt,2017-12-04T18:21:35,1971-08-13 21:39:41,America/Asuncion,GB
37.8349935,a1:da:7a:cf:e0:57,Godfrey LLC,$0.32,Cornish,2009-04-22,laptop-90.simpson.com,Iceland,10,ckb,-157.337239,O'Brienfurt,1994-10-25T08:12:11,1993-12-19 08:44:16,America/Montevideo,GB
-6.2032955,51:22:78:ac:c7:60,"Jenkins, Tucker and Daniels","$13,157.65",Chechen,1998-03-24,laptop-16.ford-thompson.info,Eritrea,595008,aa,15.823324,Michaelburgh,2017-03-14T00:32:54,1971-11-19 04:25:09,Europe/Belgrade,GB
-79.991072,c9:47:f2:57:9e:9a,Hughes Group,"$5,432.01",Oriya,1998-01-04,lt-10.butcher.net,Suriname,2793335,ps,40.766941,Jordanburgh,2020-12-01T06:45:27,1992-05-14 03:42:03,Europe/Helsinki,GB
50.0403445,e5:54:f1:c8:6c:93,"Ross, Byrne and Jones",$595.64,South Ndebele,2007-08-16,laptop-57.davies-mills.com,San Marino,7,ik,13.431035,East Leahmouth,2013-05-31T23:27:02,1999-02-26 13:35:57,Asia/Novosibirsk,GB
-64.8709075,f5:f0:1f:b4:cc:79,Hart Group,"$91,938.07",Sundanese,2016-03-07,db-04.rahman.com,Saint Vincent and the Grenadines,81032,os,-39.201992,Rachelview,1998-08-28T18:23:00,1993-01-23 01:51:43,Africa/Cairo,GB
72.2175495,90:ae:6b:62:87:d7,Carter-Knowles,"$8,716.33",Quechua,1989-05-20,srv-29.smith.com,Tuvalu,96145030,rw,10.518110,Lake Cliffordborough,2013-03-30T00:21:07,2014-09-29 01:21:07,Africa/Mbabane,GB
6.3232965,22:0c:c9:4c:63:11,Powell Group,$666.17,Wolof,1988-05-30,web-19.morris-hill.com,Portugal,57,crh,-9.181858,Lake Russellside,1987-04-17T15:11:27,2005-03-04 03:39:20,Europe/Paris,GB
-66.209222,61:8b:34:de:c8:21,Woodward Group,"$9,033.00",Russian,1985-09-07,laptop-57.clarke.com,Anguilla,42587976,byn,-59.636607,Port Ann,1980-06-14T17:49:17,2014-02-08 02:48:56,Africa/Khartoum,GB
-67.452068,95:af:0a:4d:cd:03,"Martin, Collins and Francis",$0.76,Corsican,2022-10-12,db-41.kerr-dean.com,Gibraltar,31767,nr,-119.057643,Taylorfurt,1997-08-04T19:58:50,1985-07-13 09:09:48,America/La_Paz,GB
24.281736,f3:06:31:06:c4:6e,Bond and Sons,"$1,782.74",Luba-Katanga,1997-02-07,srv-23.jones.com,United States Minor Outlying Islands,418813,mt,-170.416594,West Mandy,1971-07-02T18:49:05,2019-05-28 21:26:13,Pacific/Tongatapu,GB
-9.268947,8e:8b:7c:3e:65:bf,"Wallace, Barlow and Williams",$666.41,Kalaallisut,1998-06-18,srv-17.griffiths.com,Taiwan,28947263,apn,130.837655,South Suzanne,1971-12-21T19:22:02,2005-07-28 02:01:42,Asia/Colombo,GB
-18.8946365,58:20:66:ca:fa:ea,Barton-Watson,$266.68,Hindi,2009-06-22,db-34.ward.net,French Guiana,228108249,de,25.334255,Martynview,2022-03-15T11:24:15,1973-04-09 22:09:30,Pacific/Efate,GB
-57.1506825,5a:e7:40:69:4f:68,"Harris, Johnson and Wells",$726.11,Croatian,2004-08-07,lt-59.shah-hall.com,Cote d'Ivoire,8,kw,26.081966,Robsonbury,1984-07-27T05:23:06,1976-06-13 13:43:02,Pacific/Efate,GB
55.0131535,f6:2e:5b:98:19:df,"Hughes, Jones and Singh","$77,813.76",Hungarian,2000-07-15,db-58.parker.com,Thailand,401,crh,-118.109389,Port Rhys,2000-06-22T21:37:10,1988-05-13 23:18:51,Asia/Karachi,GB
-56.588212,ad:a1:18:b3:67:77,Nicholson-Watson,$44.03,Kongo,1977-09-25,laptop-21.price.com,Lesotho,155,ht,-98.175208,East Christopher,2014-08-18T23:21:53,2013-08-31 08:04:25,Africa/Bujumbura,GB
0.198155,a2:01:5c:c4:88:d3,Jones-Reid,$401.14,Panjabi,1972-07-21,desktop-32.mason-barker.com,Barbados,99,mhr,126.356919,East Jonathanshire,1974-09-15T05:01:58,1996-09-24 17:26:45,Africa/Ouagadougou,GB
52.466092,0b:04:74:9f:f1:fc,Kemp Ltd,"$76,594.62",South Ndebele,2019-05-07,laptop-08.smith.co.uk,Tunisia,749310,ug,42.188587,West Simonbury,2009-10-08T05:50:48,2010-10-23 04:43:18,America/Managua,GB
-84.856085,9d:b1:7f:53:1c:2a,Dale-Jenkins,$9.20,Dzongkha,2009-09-22,laptop-94.ferguson.biz,Nicaragua,2,si,-42.899504,Walkerberg,1977-06-13T21:57:59,2010-07-17 11:17:24,America/Antigua,GB
27.112515,36:d8:3f:e0:14:ea,Garner-Scott,$325.09,Bashkir,2011-04-28,desktop-63.wilson.com,Tajikistan,9554,mr,-141.842154,Cartwrightfort,2020-06-13T02:19:43,1978-01-16 10:19:14,Asia/Ashgabat,GB
