file_name,latitude,language_code,company,language_name,city,longitude,hostname,country,bank_country,pricetag,mac_address,random_number,date
quam.doc,37.2069175,ks,Bucher-Meili,"Sotho, Southern",Muri,-142.633490,desktop-96.bar.com,Bangladesh,CH,"$6,705.65",9f:67:c9:1f:fc:40,8062770,2008-04-15
tempora.flac,-23.8563575,nl,"Stöckli, Lüscher and Kaufmann",French,Aesch,89.381459,lt-38.wuthrich-lehmann.biz,Maldives,CH,$1.53,6e:72:11:bb:25:3e,651,2004-11-06
voluptas.mp3,-39.961284,ha,Fischer and Sons,Malagasy,Rüti,-105.089174,desktop-37.seiler.net,Sierra Leone,CH,$614.56,19:7f:aa:0d:2b:c4,609,1980-10-10
sint.webm,-71.187028,brx,"Felber, Zürcher and Ritter",Sango,Pully,-115.291345,db-09.schneider.biz,Lithuania,CH,$771.78,28:c3:2e:d9:46:df,5730,2023-01-19
tempora.html,-37.0486595,fa,Hartmann-Betschart,Hindi,Bellinzona,-124.304641,db-10.kessler.com,Sierra Leone,CH,$12.15,66:aa:ba:5e:eb:52,17883889,1986-04-14
nam.png,41.6971585,nso,Schärer-Küng,Pushto,Küsnacht,108.700140,lt-00.keller-wagner.biz,Tunisia,CH,$1.98,cc:eb:5e:d9:a1:80,1,1991-08-05
placeat.gif,77.541708,sl,Bühlmann-Hotz,Albanian,Pfäffikon,160.411818,web-49.schneider.biz,Argentina,CH,$85.05,99:77:c4:92:85:5a,94,2007-10-27
debitis.gif,76.230355,yo,Schmidt-Blum,Guarani,Altstätten,25.983701,srv-52.siegrist-schurch.biz,Bhutan,CH,"$76,317.79",43:93:2e:93:6e:c6,1939522,2008-01-05
officiis.key,-41.412537,ur,"Maurer, Leu and Felber",German,Birsfelden,-98.605742,web-04.hunziker-eichenberger.info,Antigua and Barbuda,CH,$714.97,01:ae:b8:9b:aa:c5,231757,2017-01-05
modi.avi,-55.663810,nso,"Meili, Merz and Schaub",Sango,Aesch,150.059825,laptop-01.portmann.com,Romania,CH,"$32,687.14",52:f2:16:38:17:2f,7364,2005-09-24
modi.odt,-69.967445,as,"Zbinden, Aebi and Kaufmann",Telugu,Arbon,154.566617,web-76.albrecht.com,Vanuatu,CH,"$8,115.12",00:88:4b:2d:46:f6,734000,1971-11-27
fuga.mp4,1.842275,ak,Kägi and Sons,Kannada,Vernier,2.189824,srv-81.baumann-lanz.com,Armenia,CH,"$81,682.25",6c:7a:bc:8c:a7:bb,15,2002-12-21
nesciunt.csv,32.542750,fi,Kohler-Hafner,Navajo,Möhlin,-105.949642,desktop-78.keller.info,Palestine,CH,$51.79,f9:de:62:b2:d1:0d,9601,2014-11-06
eius.css,85.094535,sd,Martin Ltd,Venda,Solothurn,-3.052588,srv-60.ackermann.com,Bangladesh,CH,"$50,293.00",c9:11:c2:cd:d1:bb,0,2019-08-25
totam.mov,-11.464291,kw,Koch LLC,Haitian,Bassersdorf,-40.470291,email-20.fischer-graf.com,Yemen,CH,"$9,424.44",07:0d:35:92:9e:86,25818303,1997-05-19
facilis.tiff,-81.325790,fur,Hoffmann-Maier,Igbo,Steffisburg,-123.465606,laptop-17.fankhauser-schafer.com,Malawi,CH,$750.64,50:94:7d:ac:94:1a,99330,1974-03-29
consequuntur.jpg,41.2502825,mai,"Knecht, Baur and Kohler",Chamorro,Olten,73.985833,desktop-71.stockli.com,Iraq,CH,$93.60,9b:1a:62:72:3a:fa,8435,1996-11-29
commodi.js,33.235048,da,Baumgartner-Hofer,Sanskrit,Ebikon,-106.581855,lt-65.baumann-frey.net,Armenia,CH,$2.98,0e:3a:b0:0f:ee:a2,0,2002-11-19
eius.gif,-13.6452445,kw,Maurer LLC,Urdu,Belp,55.434019,web-40.furrer-eichenberger.org,Spain,CH,$1.39,e4:4d:03:4c:40:a8,59,1992-08-21
quidem.wav,27.106533,an,Braun and Sons,Finnish,Lancy,68.760757,desktop-26.leunberger.com,New Zealand,CH,$728.13,8d:fa:ee:74:e3:4a,85750,2014-10-06
facilis.wav,46.5769895,ig,"Walder, Ferrari and Suter",Vietnamese,Dübendorf,-14.924471,laptop-66.widmer.com,Hungary,CH,"$6,494.40",c0:2d:4a:61:a6:e7,891998,1999-06-22
sit.pptx,-46.286086,bn,Keller LLC,Kirghiz,Vernier,-0.187023,srv-35.arnold.com,Nigeria,CH,"$9,119.11",e9:dc:2e:6d:90:06,2,1970-01-15
rem.wav,83.5140155,te,Imhof and Sons,Marshallese,Langenthal,-49.936841,web-90.stadelmann-bosshard.biz,Qatar,CH,$4.74,40:89:d0:6a:d4:37,206,2001-05-01
nobis.mp4,28.621343,doi,Zehnder-Peter,Walloon,Luzern,152.112412,email-27.giger.com,Austria,CH,"$5,245.51",52:1c:a4:c8:86:52,229255136,1973-06-10
voluptatum.docx,-55.3614035,ak,"Hermann, Meister and Jenni",Tagalog,Freiburg,-86.702082,web-18.lehmann.com,Oman,CH,"$2,318.68",6f:b7:14:64:4b:95,67,1982-10-08
veritatis.ods,76.954858,nso,"Siegrist, Roth and Hess",Hungarian,Steffisburg,167.094576,desktop-90.ziegler-stauffer.com,Cambodia,CH,"$41,772.47",0b:72:f4:d7:e6:04,199,1970-06-13
voluptate.jpg,9.452508,bem,Amrein LLC,Navajo,Muri,-131.827272,lt-48.hartmann.biz,Japan,CH,"$66,180.72",bd:4d:19:2c:02:11,30814084,1980-02-13
facere.wav,31.120040,hsb,"Maurer, Hofmann and Wettstein",Sindhi,Flawil,16.062826,web-88.schnyder.com,Tanzania,CH,$17.99,f4:9e:a0:66:ef:34,7994954,2023-06-28
quibusdam.wav,-6.965529,rw,"Eichenberger, Hoffmann and Wehrli",Chichewa,Möhlin,-64.286124,web-27.luscher.com,Moldova,CH,"$7,879.47",46:d4:c2:1a:8d:f7,691943,1982-06-22
excepturi.wav,54.7866065,fo,Lustenberger-Koch,Kazakh,Emmen,37.719132,lt-08.hotz.net,Maldives,CH,"$50,797.69",e5:87:f8:d7:2f:b1,795185,1980-08-11
ipsam.json,5.858802,ko,Kaiser Inc,Maltese,Vernier,2.893554,email-62.jenni.com,Philippines,CH,"$74,563.85",a7:5f:96:eb:99:a6,4,1999-01-29
neque.mov,80.3736835,rw,"Schwab, Senn and Wegmann",Tatar,Herisau,-127.896748,laptop-09.gross.biz,Djibouti,CH,"$95,115.42",8a:07:68:db:9c:ec,112139,1985-12-03
aliquam.xls,17.7848905,tl,Zimmermann-Hürlimann,Dutch,Wohlen,-72.409789,desktop-78.gasser.net,Taiwan,CH,"$79,836.99",d4:aa:bb:3d:97:e9,800908261,1973-09-10
eligendi.webm,-29.429696,ber,"Eugster, Graf and Steinmann",Occitan,Amriswil,-127.878821,web-73.portmann.com,Antigua and Barbuda,CH,$6.92,22:ec:00:fd:01:ad,17400,2023-06-26
quas.key,39.312962,shs,Seiler-Gut,Malayalam,Urdorf,-145.870876,db-38.baur.biz,Bangladesh,CH,$78.84,3e:38:6e:31:af:d2,600660,1983-12-05
qui.csv,28.335890,tcy,Burri PLC,Lao,Lutry,136.647970,lt-97.blaser.biz,Russia,CH,"$82,674.76",ac:19:c6:c8:63:28,9898,2022-10-05
explicabo.js,-45.421589,ru,"Isler, Schär and Zbinden",Aymara,Glarus,-139.399581,lt-13.stutz.com,Tajikistan,CH,"$24,107.98",69:4a:58:a1:01:b1,387045597,2003-10-07
eius.gif,58.6458065,uz,"Bauer, Gasser and Moser",Cornish,Emmen,-48.235248,desktop-95.bar.com,Cambodia,CH,"$7,195.19",12:ec:bd:36:e6:04,240225,1990-11-03
ducimus.wav,11.897070,sid,Zimmermann-Lehmann,Serbian,Sursee,47.128447,db-88.schweizer-hafner.com,Palau,CH,$289.14,6e:b9:de:5d:5e:e4,5960,1982-07-20
perferendis.js,-73.5933065,mn,"Schweizer, Ziegler and Fischer",Divehi,Suhr,-165.697354,laptop-04.arnold.net,Honduras,CH,"$1,473.59",b0:17:cd:fb:64:99,31,1983-08-29
reiciendis.html,-30.484162,ts,Lustenberger Group,Kongo,Horw,-3.529183,desktop-57.schaller-zehnder.com,United States,CH,$63.48,a7:e9:46:10:08:ea,32,2006-04-04
eligendi.json,-34.945976,bo,Eugster PLC,Panjabi,Gland,49.114031,email-33.fankhauser.com,Belize,CH,$73.86,b7:74:75:7b:dd:d0,5,1991-08-13
tempora.tiff,16.819222,cv,Zehnder Group,Mongolian,Binningen,-40.782276,srv-16.albrecht-weber.com,Georgia,CH,$36.46,07:5e:5c:55:9a:d5,875805972,1973-12-09
sed.wav,25.6044075,tg,"Schwab, Fankhauser and Forster",Dzongkha,Frauenfeld,-159.868600,desktop-66.meister.info,Portugal,CH,"$9,034.15",21:9f:4f:fe:b6:ae,350146857,2019-09-09
provident.jpg,29.8704565,bs,Jäggi LLC,Kalaallisut,Dübendorf,-122.047294,laptop-90.stauffer.biz,Greece,CH,$6.70,28:ce:a5:d7:c4:6d,146181915,1992-02-07
rerum.gif,-53.490026,yi,Egli-Stauffer,Sundanese,Kloten,15.542242,lt-27.muller.com,Dominican Republic,CH,"$15,590.55",ea:59:6b:aa:09:47,41198730,2004-03-09
mollitia.mp4,33.670866,lt,Spörri Ltd,Gujarati,Winterthur,147.740769,desktop-55.wehrli-ziegler.net,Argentina,CH,$2.73,34:25:2f:31:7f:24,30537,1996-08-12
nulla.xlsx,-18.5178415,ia,Meier-Schneider,Chinese,Thônex,71.120959,email-84.schaub.com,Tuvalu,CH,"$3,259.24",c1:c9:ff:68:e7:a2,984,1970-09-15
deserunt.bmp,4.3297465,crh,"Herzog, Stadelmann and Flückiger",Navajo,Val-de-Ruz,123.436877,srv-57.furrer.com,Ecuador,CH,"$8,321.20",b8:02:43:5a:df:c7,448718,1993-07-16
commodi.webm,65.3748885,br,Kuhn Ltd,Somali,Locarno,-127.232609,lt-58.giger.com,Niger,CH,"$7,690.90",43:44:f4:3f:82:d7,22213803,2011-07-18
nesciunt.wav,54.2395515,nb,Bieri LLC,Kazakh,Muri,61.277556,db-65.stutz-kalin.com,Trinidad and Tobago,CH,$508.71,8c:3b:de:51:38:58,627503,2001-10-08
sequi.mp3,33.7791805,ln,Wegmann Group,Slovak,Kreuzlingen,116.471008,db-99.widmer-erni.com,Liberia,CH,"$30,254.37",e8:f8:65:5a:94:e3,225782,1997-06-03
a.js,2.8067945,lo,"Scherrer, Bosshard and Fuchs",Icelandic,Küsnacht,47.426316,db-20.forster.info,Zambia,CH,$9.40,c8:4d:40:6e:c8:d5,59496,2005-11-25
porro.txt,54.5141605,apn,"Schweizer, Schär and Kohler",Marathi,Illnau-Effretikon,176.203265,laptop-22.meyer.info,Switzerland,CH,$8.47,f2:84:95:e7:92:ac,4,2001-08-10
sequi.wav,-51.094148,cs,Kaiser Group,Abkhazian,Romanshorn,-141.552995,email-60.steffen.com,Guyana,CH,"$20,012.53",6c:e7:01:b1:45:6f,7,1991-03-16
numquam.mp4,-15.1523495,kok,Probst LLC,Ossetian,St. Gallen,131.905960,web-63.siegrist.net,North Macedonia,CH,$4.50,b5:51:d6:3b:3f:7e,968958,1973-02-02
beatae.txt,62.048916,dz,Hirt Group,Tonga,Ittigen,15.770657,web-81.aebi.com,Dominica,CH,$2.61,9e:c1:71:28:d0:af,9208,1991-09-25
delectus.docx,-68.942651,ta,"Ferrari, Schär and Herzog",Abkhazian,Basel,-149.239400,lt-73.ammann.net,Tonga,CH,$500.64,5b:60:75:a6:ef:10,7802,2007-09-06
inventore.ods,-43.772370,sat,"Kaiser, Frick and Scherrer",Belarusian,Cham,-30.295410,web-38.sidler.com,Laos,CH,$391.00,c9:b5:d2:33:c1:6f,15683961,1999-01-13
impedit.jpeg,59.312960,ks,Schweizer PLC,Thai,Pully,125.482281,desktop-78.zurcher-kunz.biz,Bahamas,CH,$382.03,0b:e0:cf:2d:89:3a,1411515,2015-01-06
sed.wav,-41.618687,kok,Schlatter-Fischer,Galician,Maur,178.876229,email-85.widmer.com,Ghana,CH,"$9,598.71",6c:7c:ce:fe:d7:db,32483733,1974-05-25
alias.mov,3.5824135,st,Schaller Group,Sango,Freienbach,56.528322,srv-58.roth.net,United Kingdom,CH,"$37,066.41",69:af:43:7f:ac:14,87,1979-12-16
quia.mp4,59.191648,ak,"Wegmann, Maurer and Gfeller",Georgian,Burgdorf,-139.525109,desktop-72.weber.com,Equatorial Guinea,CH,"$2,851.81",33:f1:08:f8:6d:9c,80,1998-04-30
autem.mp4,29.918843,en,"Hofstetter, Ernst and Hartmann",Croatian,Lutry,144.674214,email-02.wirz.org,Sweden,CH,$3.38,ed:f6:5a:38:b2:19,51,1970-10-01
ducimus.xls,1.4995075,es,Rüegg-Weibel,Kikuyu,Lugano,-8.084636,laptop-47.schaller.net,Czech Republic,CH,$379.67,ad:17:65:62:89:73,6938,1972-01-17
ipsam.html,76.2387485,oc,"Lüthi, Kägi and Kälin",Walloon,Hinwil,-157.319035,desktop-55.vogel.com,Chad,CH,$7.82,00:b9:b2:d5:e1:a2,47897,1971-05-26
voluptate.avi,-86.466601,csb,Jäggi-Felber,Guarani,Gossau,15.455670,lt-87.schaller.com,Croatia,CH,"$7,966.03",1c:8e:89:14:d0:08,0,1975-03-18
odio.odp,71.546801,ber,Kälin Group,Bashkir,Pratteln,-179.926200,srv-89.walder.com,Uganda,CH,$34.16,37:47:ee:df:64:bf,515524048,1980-12-22
mollitia.png,21.3519115,apn,Meyer Ltd,Malayalam,Winterthur,124.272861,laptop-30.baumann.org,Fiji,CH,$84.70,cc:85:d0:4d:d8:36,0,1989-02-05
modi.key,-27.8955465,cv,"Forster, Betschart and Schumacher",Xhosa,Lutry,-160.268659,db-29.bieri.biz,Austria,CH,"$9,058.83",6a:e8:bd:88:e2:9c,910878,2001-03-18
nam.webm,-52.0391955,ha,"Bär, Schneider and Schär","Sotho, Southern",Bernex,144.738981,desktop-37.naf.com,Togo,CH,"$53,483.28",29:0b:10:1e:e1:fd,26,1970-04-07
nam.ppt,0.2446875,bem,Widmer Group,Oriya,Rüti,-112.983298,email-19.favre.com,Vanuatu,CH,$641.74,ca:4c:91:50:f6:8f,86,1977-12-19
sequi.avi,60.820879,an,Blum and Sons,Kanuri,Solothurn,-158.661386,srv-57.zehnder-schafer.biz,Russia,CH,"$9,321.17",15:27:55:74:7d:4f,17749144,2023-04-17
tempore.avi,-13.340670,szl,Hofmann PLC,Catalan,Hinwil,163.005786,desktop-03.beck.com,Cambodia,CH,$533.37,c1:6b:dc:18:1a:e9,2474,2009-12-14
illum.doc,-28.2610135,zu,Schmidt Inc,Bambara,Risch,5.291974,db-76.marti.info,Belarus,CH,$524.52,28:dd:73:d2:2d:d2,34860,1980-05-01
animi.png,-4.040109,csb,Geiger PLC,Aymara,Rüti,148.298789,srv-10.zbinden.net,Dominican Republic,CH,$628.13,fe:f0:fb:ef:4f:91,87,1989-07-25
hic.jpg,-40.2556485,fo,"Walder, Zehnder and Schwab",North Ndebele,Freienbach,-124.604437,db-02.wolf.biz,Somalia,CH,$45.56,8f:71:05:32:40:9a,39,2016-02-07
quos.pdf,-54.855291,iu,Hasler-Spörri,Kurdish,St. Gallen,1.118547,email-44.lanz.net,Slovenia,CH,"$6,681.39",08:92:d8:32:66:03,522,2021-04-14
unde.csv,-64.895104,am,"Lanz, Fehr and Blaser",Belarusian,Möhlin,-158.356461,laptop-83.schoch.net,Iraq,CH,$18.35,7e:51:2c:fb:52:28,26712,2003-01-17
soluta.xls,-22.313390,ur,"Schlatter, Ackermann and Hess",Serbian,Brig-Glis,-160.492515,email-41.bernasconi.biz,Mozambique,CH,$7.13,06:5b:40:2b:55:26,9,2011-04-11
culpa.odt,30.730462,wo,Bianchi-Arnold,Icelandic,Romanshorn,137.167911,web-20.mader.org,Burundi,CH,$47.19,3c:bc:35:bd:b9:75,58,1994-08-16
ipsa.webm,29.9681115,tg,"Huber, Leu and Erni",Polish,Wettingen,-174.819943,lt-58.kessler.com,North Macedonia,CH,$43.68,61:7d:68:bb:2f:fb,6022,1985-01-11
deserunt.webm,48.239919,wae,"Jenni, Walter and Wolf",Bislama,Yverdon-les-Bains,168.079214,lt-33.bieri-kagi.com,Haiti,CH,$41.57,9d:3b:cb:90:eb:dc,109358718,1987-08-07
facilis.doc,64.156677,hsb,Gut-Schnyder,Russian,Bülach,-135.596355,laptop-98.probst.com,Uganda,CH,$154.57,b9:d4:a7:9c:cc:a0,2212739,2019-12-22
enim.jpg,79.276231,niu,"Fuchs, Schaub and Spörri",Malay,Sarnen,110.109719,email-79.schenk-hofmann.com,Colombia,CH,$6.38,44:fa:5b:4e:60:3b,2186718,1974-08-20
delectus.webm,-0.098077,szl,Bieri Ltd,Kalaallisut,Steinhausen,69.009037,email-92.schneider-schweizer.org,Bulgaria,CH,"$77,275.64",45:b2:66:7a:17:d4,2608,1989-07-31
ratione.jpg,-62.148356,tl,Schnyder LLC,Kazakh,La Tour-de-Peilz,112.929679,laptop-95.knecht-felder.com,Andorra,CH,$12.45,10:c0:6d:88:2c:0c,74070,2016-07-27
possimus.bmp,-31.736788,li,Egli Inc,Mongolian,Aesch,32.118680,desktop-44.schaub.com,Cambodia,CH,"$6,484.04",eb:e5:a0:b2:c1:81,310,1998-12-26
nam.mp3,45.350067,an,Kohler Inc,Yoruba,Montreux,104.517743,desktop-06.haas.org,Pakistan,CH,$712.02,c1:0d:c6:ae:6e:60,10427,1999-06-04
recusandae.flac,45.5382055,nn,Friedli-Portmann,Hiri Motu,Wald,44.581591,srv-93.schwarz.org,Vatican City,CH,$6.11,48:cc:2d:4f:4b:6a,52,1986-09-09
assumenda.json,43.452606,gl,Schwarz-Huber,Ido,Bellinzona,-44.104071,laptop-44.leunberger.net,Latvia,CH,$75.13,9e:db:bb:e2:5c:74,413,2010-09-21
ipsum.avi,-19.447440,ja,"Egli, Fischer and Schaller",Lingala,Cham,-18.818630,lt-59.buhlmann.com,Paraguay,CH,"$3,874.59",94:f2:3a:0c:b2:ca,9855416,1972-03-13
consectetur.js,50.5323415,cv,"Roos, Bianchi and Suter",Ewe,Münchenbuchsee,133.329069,lt-95.schenk.com,Colombia,CH,$4.11,04:42:25:ef:3b:e6,664666677,2003-12-29
voluptas.docx,-88.6385615,pt,"Schmidt, Keller and Seiler",Albanian,Pfäffikon,175.234244,srv-67.hermann-sutter.com,Swaziland,CH,$6.27,13:5e:39:0e:8c:3c,141246887,1999-11-15
quod.key,-33.0229925,sid,Wyss-Probst,Arabic,Allschwil,113.778293,lt-38.walder.org,Moldova,CH,$77.74,2f:7c:74:35:27:ab,355702492,1983-02-18
illum.avi,83.7862385,uk,"Haas, Wehrli and Beck",Walloon,Frauenfeld,159.158785,email-91.isler.com,Rwanda,CH,$24.49,44:93:be:cb:3f:d7,4432118,1976-07-30
magni.flac,-9.1597885,he,Kessler-Bachmann,Kongo,Wald,162.549329,email-94.kaufmann.info,Dominican Republic,CH,$87.80,56:ee:d4:43:b9:3f,6423,1984-05-10
eos.js,-34.449746,iu,"Zimmermann, Fehr and Fankhauser",Maltese,Bellinzona,-61.923775,email-33.schwab.com,Brazil,CH,$1.41,05:76:9a:ad:ef:3b,559102,1987-08-19
debitis.pdf,87.3323435,kn,Hug LLC,Chamorro,Locarno,-61.186621,srv-12.koch.info,Marshall Islands,CH,$364.16,fe:87:f1:6a:d5:c0,534876278,2014-12-29
officia.doc,-80.594103,zh,"Wegmann, Kuhn and Bernasconi",Kurdish,Winterthur,152.609637,web-82.meister.biz,Samoa,CH,$11.10,d6:99:fa:a1:8f:ae,637145615,1985-07-21
sapiente.odp,14.0917855,fo,Wyss Ltd,Irish,Delsberg,126.034453,db-07.brunner-bolliger.com,Palau,CH,"$3,088.39",6c:89:da:fa:b6:bb,631026,2021-09-05
aspernatur.mp3,-72.172260,et,Probst-Forster,Divehi,Riehen,87.656250,desktop-16.rey.info,Samoa,CH,"$4,770.40",b3:18:b0:05:76:18,397,2004-08-26
esse.gif,29.9201335,hy,Peter-Hauser,Malayalam,Buchs,58.926470,lt-65.gfeller-schneider.net,Saint Vincent and the Grenadines,CH,$7.76,55:33:20:4d:06:18,8,1977-10-12
ratione.json,-72.2219785,quz,"Gasser, Ziegler and Steiger",Armenian,Thônex,-156.609182,db-32.schneider-thommen.com,United Kingdom,CH,$1.53,2e:19:71:89:4d:fb,600885556,2011-04-22
esse.html,33.520657,mg,"Sutter, Isler and Hartmann",South Ndebele,Brugg,16.532143,srv-13.ruegg.com,Uzbekistan,CH,"$68,184.91",da:c5:a2:e2:bb:99,117,2013-10-19
eligendi.jpeg,-63.9853215,cy,Bianchi-Christen,Japanese,Plan-les-Ouates,165.664824,desktop-96.gfeller-steinmann.com,Singapore,CH,"$4,648.61",21:04:6a:b7:08:27,807944,2019-07-27
nostrum.gif,76.1558065,mhr,Winkler and Sons,Hungarian,Lyss,-33.375489,lt-39.merz-steffen.com,Ghana,CH,"$7,972.85",60:57:2d:20:7d:3e,536358774,1974-02-24
sapiente.xlsx,51.323189,af,Zingg-Ernst,Sundanese,Thun,12.101117,db-57.mettler.com,Kazakhstan,CH,"$4,394.09",92:16:2f:1e:33:63,4,1976-02-17
ipsum.js,-78.949910,aa,Jost Inc,North Ndebele,Romanshorn,-5.663510,web-39.stockli-geiger.com,Belarus,CH,$97.85,20:de:fe:12:ba:37,36,1971-07-14
ipsum.gif,-87.4959095,kw,Müller and Sons,Russian,Veyrier,-72.235607,db-21.luscher.net,Azerbaijan,CH,"$3,360.33",1d:b3:b8:f6:4c:f0,635666,1992-04-04
dolorum.gif,-83.049435,lo,"Keller, Fuchs and Schäfer",Japanese,Gossau,53.812203,desktop-37.bosshard.biz,El Salvador,CH,"$5,814.55",03:d8:f4:61:12:56,10695,1991-04-11
temporibus.wav,-63.674184,sl,Egli PLC,Pushto,Arth,-167.007291,laptop-67.zimmermann.com,Liechtenstein,CH,$32.72,92:40:5b:05:9d:4f,73191801,2000-09-17
magnam.css,-3.247869,mni,Herzog-Wenger,Maltese,Thun,-52.654658,srv-88.fuchs.biz,France,CH,$97.51,1e:98:69:8e:35:4e,613,1983-11-25
eum.js,-59.091081,doi,"Koch, Felber and Bolliger",Irish,Bulle,-65.527773,db-18.vogel.com,Cameroon,CH,$9.28,f1:3d:8f:fd:bb:86,0,2013-05-27
magni.flac,-70.106421,tk,"Rey, Ferrari and Schenk",Xhosa,Plan-les-Ouates,-35.715404,lt-25.buhlmann.com,Cyprus,CH,$31.54,36:88:27:f4:e7:0e,230033,2022-07-18
quae.bmp,39.4998245,szl,Eichenberger-Hermann,Tigrinya,Freiburg,-48.164727,lt-62.roth.com,Guinea,CH,$985.03,06:3e:b3:cb:da:ec,9399,1976-05-06
aliquam.css,-6.358941,hr,Gross Ltd,Quechua,Lyss,145.285620,laptop-20.kessler-schumacher.net,France,CH,$651.38,47:69:2e:9b:ce:4f,649,1981-01-05
velit.odp,-84.7785215,ms,Sidler Inc,Norwegian Nynorsk,Winterthur,-77.935789,lt-02.eugster.com,Antigua and Barbuda,CH,$542.53,ff:b2:46:87:dc:22,9,1977-06-05
similique.webm,84.247593,fo,Schnyder Ltd,Ido,Lenzburg,6.180184,email-33.hermann-buhlmann.org,Albania,CH,$109.70,33:ee:73:82:e2:4b,286430,2021-01-06
non.flac,5.1060385,lt,Wehrli-Schärer,Faroese,Le Grand-Saconnex,11.545897,lt-92.weibel.com,Lesotho,CH,$1.32,21:5a:01:15:e9:fc,66,1977-11-25
amet.wav,-84.9658795,szl,Ott-Ferrari,Venda,Wohlen,124.336294,db-67.wyss.biz,Guinea,CH,"$2,385.86",0b:6c:54:69:0e:2c,7620396,2015-09-14
ipsam.json,42.080157,kw,Thommen-Hodel,Oromo,Freienbach,-85.995282,db-17.wettstein-fankhauser.com,Afghanistan,CH,"$9,519.84",23:9e:ab:e7:a4:a5,7909,2001-04-17
necessitatibus.jpeg,-79.6866445,tr,Martin PLC,Tswana,Illnau-Effretikon,140.780853,db-74.luscher-tobler.net,Ukraine,CH,"$43,347.62",39:60:a7:50:25:7c,470771,2002-10-12
fugit.wav,-59.2531405,it,Rüegg Ltd,Interlingua,Arth,-110.697655,web-53.huber.org,Bhutan,CH,$228.41,02:bf:51:20:58:d1,91,1970-10-20
magni.tiff,28.9664795,as,Mäder-Schnyder,Serbian,Rheinfelden,63.268430,web-24.ziegler.biz,Iran,CH,"$4,054.39",f7:b6:90:8d:19:13,4,1972-02-10
excepturi.js,40.225186,ga,"Senn, Egli and Giger",Guarani,Lenzburg,-83.700555,desktop-50.gut.com,Angola,CH,"$15,356.63",37:ce:56:07:f2:82,897,2008-06-12
iste.flac,-74.318600,ayc,Gfeller Ltd,Afar,Pfäffikon,29.255880,email-67.sporri-ernst.com,Bosnia and Herzegovina,CH,"$59,658.40",88:12:0d:cf:0a:9b,59492223,2003-04-06
iste.mp3,64.4042315,ha,Isler-Wirth,Hiri Motu,Romanshorn,-12.594783,srv-33.lanz-stadelmann.com,San Marino,CH,"$7,200.56",19:04:17:d0:c4:dc,866848040,1976-04-28
accusantium.wav,-89.249641,ky,Amrein PLC,Dutch,Rapperswil-Jona,-43.595400,email-93.weibel.net,Chad,CH,$318.25,6e:a4:07:d5:83:f7,27,2001-12-12
ipsa.mp3,23.1648845,zh,Roth Group,Finnish,Thun,37.609651,web-32.felder.org,Luxembourg,CH,$3.60,50:0d:ec:43:22:05,40848,1970-06-06
perferendis.avi,39.251779,ak,Erni Inc,French,Siders,141.988844,desktop-63.weber.net,Saint Lucia,CH,$39.72,ac:6b:ac:7e:35:5b,999,1979-01-07
ipsa.odp,-26.176234,af,Hotz and Sons,Swati,St. Gallen,72.842897,laptop-36.kalin-hartmann.info,France,CH,"$81,515.02",3d:ab:ef:77:9d:23,99249,2003-06-14
itaque.pdf,-75.995097,km,"Betschart, Walder and Favre",Portuguese,Uzwil,-153.208328,web-16.ackermann-giger.com,Azerbaijan,CH,$5.76,c0:76:cc:f3:4c:7b,418945505,1986-01-15
recusandae.js,70.6495745,sr,"Martin, Eugster and Hasler",Kannada,Kriens,-92.883243,lt-79.walder.com,Jamaica,CH,$421.26,95:3c:b7:01:d5:10,52,1988-10-31
aliquam.html,17.551019,bho,Gfeller Ltd,Bambara,Zürich,112.787083,lt-43.steffen-kung.com,Honduras,CH,"$53,278.24",fe:9a:0d:39:99:54,370,1991-01-08
minus.mp3,-11.2144195,pa,"Walder, Felder and Arnold",Turkish,Davos,117.144502,email-03.ziegler-herzog.biz,Egypt,CH,"$62,155.21",52:60:27:f1:86:56,618,1987-04-26
quam.avi,64.1884075,sc,Ernst-Schaller,Ojibwa,Bülach,44.816605,db-12.huber.com,Vatican City,CH,$4.40,e0:23:c7:c4:46:7e,74,2002-06-18
consequatur.css,42.160850,tn,Thommen-Kessler,Maori,Langenthal,120.532551,srv-55.hofer.biz,Bolivia,CH,"$9,360.99",4f:15:e0:69:8f:0c,61,1972-11-22
alias.mp4,2.4892725,lv,Steffen PLC,Limburgan,Grenchen,-122.089556,db-20.scherrer.com,France,CH,"$9,660.53",64:9c:53:4e:49:8a,82341306,2001-10-02
eaque.png,45.3490925,sw,"Maurer, Hoffmann and Fuchs",Malagasy,Lancy,39.179445,web-21.jaggi-wegmann.com,Lesotho,CH,"$64,387.09",c5:da:94:1a:ea:19,552,2016-05-05
hic.mp3,-39.9478805,hak,Lüthi Inc,Sundanese,Emmen,-129.393247,laptop-24.stockli-bader.org,Eritrea,CH,$35.55,b4:43:19:b3:93:cb,168081481,1986-07-25
veniam.css,-23.614925,the,Egli Ltd,Panjabi,Lausanne,34.655218,email-58.frick-meister.com,Albania,CH,"$14,219.97",6c:79:6b:43:8c:20,118021018,1990-06-05
illo.jpeg,73.357287,li,Zollinger-Bieri,Kannada,Ebikon,79.553305,db-05.rey.com,Germany,CH,$8.08,f7:fe:c8:1a:01:a4,6713821,1989-08-14
